,sub,set,split,modality,prompt,opt1,opt2
0,61,8,4,w,cow,cow,songbird
1,61,8,4,w,toilet,basketball,glass
2,61,8,4,w,pig,cow,dog
3,61,8,4,w,whistle,doorbell,phone
4,61,8,4,w,flute,bell,violin
5,61,8,4,w,phone,basketball,toilet
6,61,8,4,w,dog,cat,rooster
7,61,8,4,w,whistle,basketball,paper
8,61,8,4,w,harp,drum,piano
9,61,8,4,w,basketball,ping pong,whistle
10,61,8,4,w,bell,flute,xylophone
11,61,8,4,w,trumpet,drum,tambourine
12,61,8,4,w,duck,rooster,sheep
13,61,8,4,w,glass,cuckoo clock,phone
14,61,8,4,w,duck,rooster,songbird
15,61,8,4,w,trumpet,flute,guitar
16,61,8,4,w,piano,drum,harp
17,61,8,4,w,harp,tambourine,trumpet
18,61,8,4,w,rooster,frog,pig
19,61,8,4,w,cow,pig,songbird
20,61,8,4,w,duck,cow,frog
21,61,8,4,w,whistle,cuckoo clock,phone
22,61,8,4,w,sheep,dog,duck
23,61,8,4,w,frog,duck,rooster
24,61,8,4,w,frog,dog,sheep
25,61,8,4,w,toilet,basketball,phone
26,61,8,4,w,paper,camera,whistle
27,61,8,4,w,trumpet,flute,trumpet
28,61,8,4,w,camera,paper,phone
29,61,8,4,w,ping pong,basketball,toilet
30,61,8,4,w,pig,duck,rooster
31,61,8,4,w,tambourine,bell,violin
32,61,8,4,w,glass,cuckoo clock,whistle
33,61,8,4,w,guitar,harp,violin
34,61,8,4,w,ping pong,phone,whistle
35,61,8,4,w,pig,frog,sheep
36,61,8,4,w,duck,frog,pig
37,61,8,4,w,ping pong,cuckoo clock,phone
38,61,8,4,w,xylophone,guitar,xylophone
39,61,8,4,w,glass,paper,toilet
40,61,8,4,w,basketball,doorbell,whistle
41,61,8,4,w,xylophone,piano,violin
42,61,8,4,w,drum,piano,violin
43,61,8,4,w,phone,cuckoo clock,whistle
44,61,8,4,w,harp,guitar,piano
45,61,8,4,w,horse,dog,rooster
46,61,8,4,w,rooster,duck,songbird
47,61,8,4,w,sheep,cow,sheep
48,61,8,4,w,basketball,camera,cuckoo clock
49,61,8,4,w,sheep,duck,songbird
50,61,8,4,w,phone,glass,toilet
51,61,8,4,w,drum,tambourine,violin
