,sub,set,split,modality,prompt,opt1,opt2
0,77,10,6,w,cat,duck,rooster
1,77,10,6,w,pig,cow,rooster
2,77,10,6,w,bell,harp,trumpet
3,77,10,6,w,dog,cat,duck
4,77,10,6,w,harp,guitar,xylophone
5,77,10,6,w,cuckoo clock,basketball,paper
6,77,10,6,w,sheep,horse,songbird
7,77,10,6,w,toilet,paper,phone
8,77,10,6,w,ping pong,cuckoo clock,doorbell
9,77,10,6,w,glass,basketball,phone
10,77,10,6,w,glass,doorbell,ping pong
11,77,10,6,w,drum,bell,harp
12,77,10,6,w,duck,pig,songbird
13,77,10,6,w,guitar,drum,flute
14,77,10,6,w,tambourine,bell,harp
15,77,10,6,w,xylophone,guitar,trumpet
16,77,10,6,w,drum,bell,trumpet
17,77,10,6,w,camera,paper,ping pong
18,77,10,6,w,harp,tambourine,violin
19,77,10,6,w,songbird,cat,cow
20,77,10,6,w,basketball,phone,whistle
21,77,10,6,w,violin,violin,xylophone
22,77,10,6,w,glass,camera,ping pong
23,77,10,6,w,camera,basketball,cuckoo clock
24,77,10,6,w,whistle,paper,phone
25,77,10,6,w,paper,ping pong,whistle
26,77,10,6,w,songbird,duck,pig
27,77,10,6,w,toilet,glass,whistle
28,77,10,6,w,dog,cow,pig
29,77,10,6,w,cuckoo clock,camera,toilet
30,77,10,6,w,basketball,cuckoo clock,paper
31,77,10,6,w,sheep,cat,cow
32,77,10,6,w,rooster,dog,sheep
33,77,10,6,w,duck,horse,sheep
34,77,10,6,w,horse,cat,frog
35,77,10,6,w,camera,phone,whistle
36,77,10,6,w,paper,basketball,cuckoo clock
37,77,10,6,w,violin,bell,drum
38,77,10,6,w,paper,glass,phone
39,77,10,6,w,rooster,pig,sheep
40,77,10,6,w,sheep,cow,frog
41,77,10,6,w,bell,drum,trumpet
42,77,10,6,w,phone,toilet,whistle
43,77,10,6,w,xylophone,drum,flute
44,77,10,6,w,doorbell,cuckoo clock,phone
45,77,10,6,w,violin,bell,tambourine
46,77,10,6,w,sheep,duck,rooster
47,77,10,6,w,bell,piano,violin
48,77,10,6,w,ping pong,basketball,phone
49,77,10,6,w,paper,glass,toilet
50,77,10,6,w,paper,cuckoo clock,phone
51,77,10,6,w,dog,pig,rooster
52,77,10,6,w,doorbell,ping pong,toilet
53,77,10,6,w,whistle,camera,phone
54,77,10,6,w,guitar,tambourine,violin
55,77,10,6,w,ping pong,toilet,whistle
56,77,10,6,w,frog,cat,cow
57,77,10,6,w,xylophone,guitar,violin
58,77,10,6,w,piano,guitar,tambourine
59,77,10,6,w,phone,doorbell,toilet
60,77,10,6,w,cuckoo clock,camera,whistle
61,77,10,6,w,guitar,flute,trumpet
62,77,10,6,w,violin,flute,trumpet
63,77,10,6,w,rooster,frog,sheep
64,77,10,6,w,piano,bell,drum
65,77,10,6,w,frog,rooster,sheep
66,77,10,6,w,harp,piano,violin
67,77,10,6,w,trumpet,flute,harp
68,77,10,6,w,guitar,drum,tambourine
69,77,10,6,w,pig,cow,songbird
70,77,10,6,w,glass,paper,phone
71,77,10,6,w,cow,sheep,songbird
72,77,10,6,w,cuckoo clock,ping pong,toilet
73,77,10,6,w,harp,trumpet,violin
74,77,10,6,w,songbird,duck,rooster
75,77,10,6,w,doorbell,cuckoo clock,whistle
76,77,10,6,w,rooster,frog,songbird
77,77,10,6,w,tambourine,drum,flute
78,77,10,6,w,cat,pig,sheep
79,77,10,6,w,frog,cow,horse
80,77,10,6,w,cow,duck,songbird
81,77,10,6,w,dog,cat,songbird
82,77,10,6,w,bell,tambourine,xylophone
83,77,10,6,w,basketball,cuckoo clock,whistle
84,77,10,6,w,ping pong,phone,toilet
85,77,10,6,w,songbird,cow,sheep
86,77,10,6,w,trumpet,guitar,piano
87,77,10,6,w,sheep,frog,pig
88,77,10,6,w,doorbell,basketball,glass
89,77,10,6,w,cat,cow,dog
90,77,10,6,w,trumpet,bell,harp
91,77,10,6,w,doorbell,doorbell,phone
92,77,10,6,w,bell,guitar,harp
93,77,10,6,w,piano,harp,violin
94,77,10,6,w,toilet,cuckoo clock,glass
95,77,10,6,w,ping pong,paper,phone
