,sub,set,split,modality,prompt,opt1,opt2
0,14,1,6,w,trumpet,guitar,piano
1,14,1,6,w,phone,basketball,whistle
2,14,1,6,w,frog,dog,duck
3,14,1,6,w,bell,drum,trumpet
4,14,1,6,w,tambourine,drum,flute
5,14,1,6,w,xylophone,harp,tambourine
6,14,1,6,w,trumpet,flute,harp
7,14,1,6,w,paper,cuckoo clock,glass
8,14,1,6,w,sheep,duck,rooster
9,14,1,6,w,camera,phone,whistle
10,14,1,6,w,songbird,duck,pig
11,14,1,6,w,glass,camera,ping pong
12,14,1,6,w,horse,cat,cow
13,14,1,6,w,ping pong,toilet,whistle
14,14,1,6,w,dog,frog,songbird
15,14,1,6,w,pig,rooster,songbird
16,14,1,6,w,tambourine,flute,guitar
17,14,1,6,w,rooster,duck,rooster
18,14,1,6,w,rooster,frog,sheep
19,14,1,6,w,bell,piano,violin
20,14,1,6,w,violin,bell,drum
21,14,1,6,w,ping pong,cuckoo clock,doorbell
22,14,1,6,w,harp,flute,tambourine
23,14,1,6,w,rooster,pig,sheep
24,14,1,6,w,dog,cow,pig
25,14,1,6,w,bell,guitar,harp
26,14,1,6,w,flute,bell,guitar
27,14,1,6,w,songbird,cow,sheep
28,14,1,6,w,guitar,drum,harp
29,14,1,6,w,violin,flute,trumpet
30,14,1,6,w,sheep,rooster,songbird
31,14,1,6,w,phone,doorbell,ping pong
32,14,1,6,w,glass,doorbell,ping pong
33,14,1,6,w,cow,cat,songbird
34,14,1,6,w,trumpet,bell,xylophone
35,14,1,6,w,songbird,dog,rooster
36,14,1,6,w,paper,ping pong,whistle
37,14,1,6,w,basketball,phone,whistle
38,14,1,6,w,toilet,cuckoo clock,glass
39,14,1,6,w,cow,dog,rooster
40,14,1,6,w,violin,violin,xylophone
41,14,1,6,w,doorbell,basketball,paper
42,14,1,6,w,bell,harp,trumpet
43,14,1,6,w,paper,basketball,cuckoo clock
44,14,1,6,w,camera,paper,ping pong
45,14,1,6,w,basketball,camera,glass
46,14,1,6,w,duck,pig,songbird
47,14,1,6,w,basketball,cuckoo clock,paper
48,14,1,6,w,toilet,camera,ping pong
49,14,1,6,w,duck,cat,rooster
50,14,1,6,w,cow,sheep,songbird
51,14,1,6,w,horse,cat,sheep
52,14,1,6,w,basketball,cuckoo clock,whistle
53,14,1,6,w,cat,duck,rooster
54,14,1,6,w,whistle,cuckoo clock,ping pong
55,14,1,6,w,piano,bell,drum
56,14,1,6,w,toilet,basketball,cuckoo clock
57,14,1,6,w,glass,paper,phone
58,14,1,6,w,rooster,frog,songbird
59,14,1,6,w,xylophone,guitar,violin
60,14,1,6,w,whistle,phone,toilet
61,14,1,6,w,glass,toilet,whistle
62,14,1,6,w,phone,doorbell,toilet
63,14,1,6,w,horse,cat,frog
64,14,1,6,w,pig,rooster,sheep
65,14,1,6,w,dog,pig,rooster
66,14,1,6,w,frog,rooster,sheep
67,14,1,6,w,horse,duck,frog
68,14,1,6,w,trumpet,bell,guitar
69,14,1,6,w,piano,harp,violin
70,14,1,6,w,harp,piano,violin
71,14,1,6,w,camera,basketball,cuckoo clock
72,14,1,6,w,drum,trumpet,xylophone
73,14,1,6,w,toilet,glass,whistle
74,14,1,6,w,flute,bell,tambourine
75,14,1,6,w,songbird,duck,rooster
76,14,1,6,w,duck,horse,sheep
77,14,1,6,w,camera,phone,ping pong
78,14,1,6,w,paper,glass,phone
79,14,1,6,w,violin,bell,tambourine
80,14,1,6,w,horse,duck,rooster
81,14,1,6,w,guitar,drum,flute
82,14,1,6,w,pig,cow,songbird
83,14,1,6,w,sheep,cow,frog
84,14,1,6,w,tambourine,bell,harp
85,14,1,6,w,doorbell,ping pong,toilet
86,14,1,6,w,guitar,flute,trumpet
87,14,1,6,w,pig,horse,sheep
88,14,1,6,w,guitar,tambourine,violin
89,14,1,6,w,sheep,frog,pig
90,14,1,6,w,rooster,dog,sheep
91,14,1,6,w,cat,pig,sheep
92,14,1,6,w,cow,dog,sheep
93,14,1,6,w,songbird,cat,cow
94,14,1,6,w,piano,guitar,tambourine
95,14,1,6,w,frog,cow,horse
96,14,1,6,w,camera,cuckoo clock,toilet
97,14,1,6,w,glass,basketball,phone
98,14,1,6,w,frog,cow,duck
99,14,1,6,w,guitar,bell,xylophone
100,14,1,6,w,cuckoo clock,camera,whistle
101,14,1,6,w,paper,cuckoo clock,phone
102,14,1,6,w,duck,cat,pig
103,14,1,6,w,trumpet,bell,harp
104,14,1,6,w,harp,guitar,xylophone
105,14,1,6,w,xylophone,harp,piano
106,14,1,6,w,doorbell,doorbell,phone
107,14,1,6,w,pig,cow,rooster
108,14,1,6,w,doorbell,basketball,glass
109,14,1,6,w,flute,harp,violin
110,14,1,6,w,cat,horse,songbird
111,14,1,6,w,drum,bell,trumpet
112,14,1,6,w,piano,tambourine,trumpet
113,14,1,6,w,frog,cat,cow
114,14,1,6,w,tambourine,harp,violin
115,14,1,6,w,drum,bell,harp
116,14,1,6,w,whistle,camera,phone
117,14,1,6,w,basketball,paper,toilet
118,14,1,6,w,dog,cat,songbird
119,14,1,6,w,guitar,drum,tambourine
120,14,1,6,w,ping pong,paper,phone
121,14,1,6,w,phone,toilet,whistle
122,14,1,6,w,cuckoo clock,basketball,paper
123,14,1,6,w,tambourine,bell,trumpet
124,14,1,6,w,cuckoo clock,doorbell,phone
125,14,1,6,w,cuckoo clock,ping pong,toilet
126,14,1,6,w,cow,duck,songbird
127,14,1,6,w,dog,cat,duck
128,14,1,6,w,ping pong,phone,toilet
129,14,1,6,w,whistle,basketball,whistle
130,14,1,6,w,doorbell,cuckoo clock,whistle
131,14,1,6,w,xylophone,drum,flute
132,14,1,6,w,bell,drum,flute
133,14,1,6,w,harp,trumpet,violin
134,14,1,6,w,toilet,paper,phone
135,14,1,6,w,cat,cow,dog
136,14,1,6,w,xylophone,guitar,trumpet
137,14,1,6,w,ping pong,basketball,phone
138,14,1,6,w,sheep,horse,songbird
139,14,1,6,w,bell,tambourine,xylophone
140,14,1,6,w,violin,drum,guitar
141,14,1,6,w,phone,doorbell,paper
142,14,1,6,w,cuckoo clock,paper,toilet
143,14,1,6,w,whistle,paper,phone
144,14,1,6,w,sheep,cat,cow
145,14,1,6,w,paper,glass,toilet
146,14,1,6,w,doorbell,cuckoo clock,phone
147,14,1,6,w,harp,tambourine,violin
148,14,1,6,w,drum,guitar,violin
149,14,1,6,w,duck,frog,rooster
150,14,1,6,w,flute,tambourine,trumpet
151,14,1,6,w,drum,flute,piano
152,14,1,6,w,xylophone,harp,trumpet
153,14,1,6,w,cuckoo clock,camera,toilet
154,14,1,6,w,flute,bell,drum
155,14,1,6,w,pig,cow,horse
156,14,1,6,w,piano,flute,violin
157,14,1,6,w,cat,rooster,songbird
