,sub,set,split,modality,prompt,opt1,opt2
0,94,13,2,w,trumpet,piano,tambourine
1,94,13,2,w,flute,violin,xylophone
2,94,13,2,w,trumpet,bell,drum
3,94,13,2,w,duck,cow,dog
4,94,13,2,w,camera,basketball,toilet
5,94,13,2,w,drum,harp,piano
6,94,13,2,w,piano,guitar,harp
7,94,13,2,w,duck,cat,frog
8,94,13,2,w,duck,cow,pig
9,94,13,2,w,songbird,cat,sheep
10,94,13,2,w,guitar,trumpet,xylophone
11,94,13,2,w,violin,drum,harp
12,94,13,2,w,basketball,camera,ping pong
13,94,13,2,w,cow,rooster,sheep
14,94,13,2,w,paper,basketball,glass
15,94,13,2,w,phone,doorbell,whistle
16,94,13,2,w,harp,drum,violin
17,94,13,2,w,cat,dog,pig
18,94,13,2,w,violin,bell,guitar
19,94,13,2,w,ping pong,basketball,ping pong
20,94,13,2,w,frog,pig,rooster
21,94,13,2,w,songbird,cow,duck
22,94,13,2,w,cuckoo clock,paper,whistle
23,94,13,2,w,drum,tambourine,trumpet
24,94,13,2,w,ping pong,doorbell,whistle
25,94,13,2,w,doorbell,basketball,phone
26,94,13,2,w,ping pong,cuckoo clock,glass
27,94,13,2,w,doorbell,glass,paper
28,94,13,2,w,piano,drum,xylophone
29,94,13,2,w,dog,frog,pig
30,94,13,2,w,violin,tambourine,xylophone
31,94,13,2,w,basketball,paper,phone
32,94,13,2,w,guitar,piano,tambourine
33,94,13,2,w,songbird,cat,pig
34,94,13,2,w,dog,cow,horse
35,94,13,2,w,flute,drum,trumpet
36,94,13,2,w,harp,drum,flute
37,94,13,2,w,basketball,camera,phone
38,94,13,2,w,basketball,doorbell,ping pong
39,94,13,2,w,cuckoo clock,doorbell,ping pong
40,94,13,2,w,flute,drum,harp
41,94,13,2,w,phone,cuckoo clock,toilet
42,94,13,2,w,phone,ping pong,whistle
43,94,13,2,w,drum,bell,guitar
44,94,13,2,w,violin,guitar,harp
45,94,13,2,w,piano,piano,violin
46,94,13,2,w,guitar,drum,piano
47,94,13,2,w,rooster,dog,pig
48,94,13,2,w,harp,flute,guitar
49,94,13,2,w,tambourine,violin,xylophone
50,94,13,2,w,whistle,camera,doorbell
51,94,13,2,w,cow,cat,sheep
52,94,13,2,w,cuckoo clock,basketball,phone
53,94,13,2,w,sheep,horse,pig
54,94,13,2,w,horse,pig,songbird
55,94,13,2,w,frog,horse,rooster
56,94,13,2,w,toilet,camera,whistle
57,94,13,2,w,cow,dog,songbird
58,94,13,2,w,flute,guitar,piano
59,94,13,2,w,songbird,cow,frog
60,94,13,2,w,guitar,bell,trumpet
61,94,13,2,w,cat,pig,songbird
62,94,13,2,w,doorbell,camera,cuckoo clock
63,94,13,2,w,bell,drum,violin
64,94,13,2,w,songbird,horse,sheep
65,94,13,2,w,paper,phone,toilet
66,94,13,2,w,frog,horse,sheep
67,94,13,2,w,trumpet,bell,violin
68,94,13,2,w,camera,toilet,whistle
69,94,13,2,w,glass,doorbell,whistle
70,94,13,2,w,cow,rooster,songbird
71,94,13,2,w,xylophone,bell,trumpet
72,94,13,2,w,flute,guitar,trumpet
73,94,13,2,w,bell,flute,violin
74,94,13,2,w,whistle,basketball,doorbell
75,94,13,2,w,flute,drum,tambourine
76,94,13,2,w,toilet,camera,glass
77,94,13,2,w,dog,cow,frog
78,94,13,2,w,paper,camera,toilet
79,94,13,2,w,paper,cuckoo clock,ping pong
80,94,13,2,w,glass,cuckoo clock,paper
81,94,13,2,w,rooster,cat,dog
82,94,13,2,w,violin,guitar,piano
83,94,13,2,w,phone,camera,doorbell
84,94,13,2,w,trumpet,flute,xylophone
85,94,13,2,w,camera,basketball,glass
86,94,13,2,w,sheep,dog,pig
87,94,13,2,w,rooster,cow,dog
88,94,13,2,w,piano,tambourine,xylophone
89,94,13,2,w,tambourine,flute,tambourine
90,94,13,2,w,horse,dog,sheep
91,94,13,2,w,sheep,pig,songbird
92,94,13,2,w,rooster,duck,sheep
93,94,13,2,w,harp,piano,trumpet
94,94,13,2,w,whistle,basketball,camera
95,94,13,2,w,pig,frog,songbird
96,94,13,2,w,paper,glass,ping pong
97,94,13,2,w,piano,drum,trumpet
98,94,13,2,w,duck,cow,sheep
99,94,13,2,w,dog,cat,horse
100,94,13,2,w,duck,dog,frog
101,94,13,2,w,camera,cuckoo clock,doorbell
102,94,13,2,w,glass,doorbell,phone
103,94,13,2,w,cuckoo clock,paper,phone
104,94,13,2,w,frog,horse,pig
105,94,13,2,w,drum,bell,xylophone
106,94,13,2,w,drum,flute,tambourine
107,94,13,2,w,harp,drum,xylophone
108,94,13,2,w,horse,cat,rooster
109,94,13,2,w,pig,cat,songbird
110,94,13,2,w,toilet,phone,ping pong
111,94,13,2,w,whistle,camera,glass
112,94,13,2,w,songbird,cat,dog
113,94,13,2,w,xylophone,drum,violin
114,94,13,2,w,tambourine,bell,drum
115,94,13,2,w,bell,flute,trumpet
116,94,13,2,w,xylophone,bell,piano
117,94,13,2,w,phone,camera,whistle
118,94,13,2,w,xylophone,guitar,tambourine
119,94,13,2,w,sheep,cat,duck
120,94,13,2,w,cow,duck,sheep
121,94,13,2,w,tambourine,bell,flute
122,94,13,2,w,bell,drum,piano
123,94,13,2,w,horse,cat,pig
124,94,13,2,w,bell,guitar,tambourine
125,94,13,2,w,frog,duck,horse
126,94,13,2,w,pig,duck,songbird
127,94,13,2,w,frog,cow,songbird
128,94,13,2,w,doorbell,camera,phone
129,94,13,2,w,basketball,cuckoo clock,ping pong
130,94,13,2,w,trumpet,harp,xylophone
131,94,13,2,w,dog,duck,frog
132,94,13,2,w,ping pong,basketball,doorbell
133,94,13,2,w,dog,rooster,sheep
134,94,13,2,w,violin,drum,trumpet
135,94,13,2,w,piano,guitar,xylophone
136,94,13,2,w,ping pong,camera,glass
137,94,13,2,w,doorbell,paper,whistle
138,94,13,2,w,rooster,dog,horse
139,94,13,2,w,cat,frog,horse
140,94,13,2,w,cat,horse,pig
141,94,13,2,w,cat,frog,rooster
142,94,13,2,w,tambourine,drum,trumpet
143,94,13,2,w,pig,dog,sheep
144,94,13,2,w,ping pong,glass,phone
