,sub,set,split,modality,prompt,opt1,opt2
0,51,7,1,w,sheep,frog,horse
1,51,7,1,w,duck,cat,songbird
2,51,7,1,w,basketball,doorbell,phone
3,51,7,1,w,flute,bell,xylophone
4,51,7,1,w,duck,sheep,songbird
5,51,7,1,w,bell,bell,harp
6,51,7,1,w,cat,horse,sheep
7,51,7,1,w,doorbell,camera,ping pong
8,51,7,1,w,toilet,phone,whistle
9,51,7,1,w,rooster,cow,duck
10,51,7,1,w,xylophone,bell,harp
11,51,7,1,w,trumpet,guitar,xylophone
12,51,7,1,w,basketball,doorbell,paper
13,51,7,1,w,flute,harp,piano
14,51,7,1,w,drum,flute,violin
15,51,7,1,w,camera,cuckoo clock,whistle
16,51,7,1,w,phone,cuckoo clock,glass
17,51,7,1,w,violin,drum,tambourine
18,51,7,1,w,duck,dog,rooster
19,51,7,1,w,doorbell,paper,ping pong
20,51,7,1,w,rooster,cat,horse
21,51,7,1,w,whistle,cuckoo clock,glass
22,51,7,1,w,dog,cat,cow
23,51,7,1,w,cat,cow,rooster
24,51,7,1,w,cat,dog,horse
25,51,7,1,w,guitar,piano,trumpet
26,51,7,1,w,duck,duck,songbird
27,51,7,1,w,cow,dog,duck
28,51,7,1,w,paper,cuckoo clock,whistle
29,51,7,1,w,ping pong,basketball,cuckoo clock
30,51,7,1,w,doorbell,phone,toilet
31,51,7,1,w,toilet,paper,ping pong
32,51,7,1,w,cat,cat,dog
33,51,7,1,w,camera,ping pong,toilet
34,51,7,1,w,trumpet,piano,violin
35,51,7,1,w,whistle,paper,ping pong
36,51,7,1,w,piano,violin,xylophone
37,51,7,1,w,toilet,glass,phone
38,51,7,1,w,flute,harp,trumpet
39,51,7,1,w,toilet,camera,cuckoo clock
40,51,7,1,w,tambourine,flute,trumpet
41,51,7,1,w,paper,basketball,toilet
42,51,7,1,w,piano,bell,tambourine
43,51,7,1,w,violin,guitar,trumpet
44,51,7,1,w,cuckoo clock,camera,phone
45,51,7,1,w,paper,doorbell,ping pong
46,51,7,1,w,duck,dog,sheep
47,51,7,1,w,piano,tambourine,violin
48,51,7,1,w,trumpet,flute,tambourine
49,51,7,1,w,toilet,ping pong,whistle
50,51,7,1,w,sheep,dog,horse
51,51,7,1,w,cow,duck,frog
52,51,7,1,w,drum,guitar,tambourine
53,51,7,1,w,harp,tambourine,xylophone
54,51,7,1,w,pig,horse,rooster
55,51,7,1,w,phone,basketball,cuckoo clock
56,51,7,1,w,xylophone,drum,trumpet
57,51,7,1,w,ping pong,cuckoo clock,toilet
58,51,7,1,w,basketball,glass,whistle
59,51,7,1,w,tambourine,guitar,piano
60,51,7,1,w,harp,flute,trumpet
61,51,7,1,w,rooster,cow,horse
62,51,7,1,w,frog,cow,rooster
63,51,7,1,w,basketball,cuckoo clock,doorbell
64,51,7,1,w,phone,paper,whistle
65,51,7,1,w,cow,cat,horse
66,51,7,1,w,violin,flute,guitar
67,51,7,1,w,cow,horse,songbird
68,51,7,1,w,frog,cat,pig
69,51,7,1,w,phone,camera,cuckoo clock
70,51,7,1,w,horse,dog,pig
71,51,7,1,w,cuckoo clock,doorbell,paper
72,51,7,1,w,sheep,frog,rooster
73,51,7,1,w,xylophone,guitar,piano
74,51,7,1,w,horse,cow,rooster
75,51,7,1,w,violin,flute,piano
76,51,7,1,w,dog,duck,rooster
77,51,7,1,w,doorbell,cuckoo clock,ping pong
78,51,7,1,w,violin,harp,trumpet
79,51,7,1,w,tambourine,bell,xylophone
80,51,7,1,w,songbird,rooster,sheep
81,51,7,1,w,frog,cat,rooster
82,51,7,1,w,basketball,ping pong,toilet
83,51,7,1,w,guitar,harp,xylophone
84,51,7,1,w,frog,duck,sheep
85,51,7,1,w,ping pong,camera,whistle
86,51,7,1,w,cat,cow,songbird
87,51,7,1,w,camera,basketball,ping pong
88,51,7,1,w,tambourine,bell,guitar
89,51,7,1,w,whistle,basketball,phone
90,51,7,1,w,phone,glass,paper
91,51,7,1,w,violin,harp,tambourine
92,51,7,1,w,pig,dog,horse
93,51,7,1,w,sheep,cow,horse
94,51,7,1,w,horse,cow,duck
95,51,7,1,w,guitar,piano,violin
96,51,7,1,w,horse,cat,duck
97,51,7,1,w,harp,trumpet,xylophone
98,51,7,1,w,dog,horse,songbird
99,51,7,1,w,pig,duck,horse
