,sub,set,split,modality,prompt,opt1,opt2
0,82,11,4,w,xylophone,piano,tambourine
1,82,11,4,w,flute,piano,trumpet
2,82,11,4,w,tambourine,flute,xylophone
3,82,11,4,w,drum,tambourine,xylophone
4,82,11,4,w,violin,guitar,xylophone
5,82,11,4,w,violin,bell,piano
6,82,11,4,w,paper,cuckoo clock,toilet
7,82,11,4,w,duck,frog,pig
8,82,11,4,w,trumpet,drum,flute
9,82,11,4,w,guitar,bell,flute
10,82,11,4,w,phone,glass,toilet
11,82,11,4,w,doorbell,camera,glass
12,82,11,4,w,flute,guitar,tambourine
13,82,11,4,w,rooster,sheep,songbird
14,82,11,4,w,whistle,basketball,glass
15,82,11,4,w,phone,basketball,ping pong
16,82,11,4,w,piano,drum,harp
17,82,11,4,w,toilet,cuckoo clock,doorbell
18,82,11,4,w,cuckoo clock,doorbell,whistle
19,82,11,4,w,basketball,doorbell,whistle
20,82,11,4,w,horse,dog,rooster
21,82,11,4,w,basketball,cuckoo clock,glass
22,82,11,4,w,glass,cuckoo clock,doorbell
23,82,11,4,w,duck,rooster,sheep
24,82,11,4,w,drum,guitar,xylophone
25,82,11,4,w,cat,duck,songbird
26,82,11,4,w,basketball,paper,ping pong
27,82,11,4,w,sheep,dog,duck
28,82,11,4,w,cat,duck,pig
29,82,11,4,w,pig,frog,sheep
30,82,11,4,w,glass,cuckoo clock,whistle
31,82,11,4,w,doorbell,basketball,cuckoo clock
32,82,11,4,w,piano,trumpet,xylophone
33,82,11,4,w,cow,duck,horse
34,82,11,4,w,tambourine,guitar,harp
35,82,11,4,w,songbird,pig,rooster
36,82,11,4,w,harp,drum,piano
37,82,11,4,w,violin,trumpet,xylophone
38,82,11,4,w,frog,dog,sheep
39,82,11,4,w,cow,frog,horse
40,82,11,4,w,violin,flute,tambourine
41,82,11,4,w,harp,tambourine,trumpet
42,82,11,4,w,ping pong,basketball,toilet
43,82,11,4,w,duck,cow,frog
44,82,11,4,w,whistle,basketball,paper
45,82,11,4,w,cuckoo clock,paper,ping pong
46,82,11,4,w,duck,cow,horse
47,82,11,4,w,cat,frog,songbird
48,82,11,4,w,horse,cow,pig
49,82,11,4,w,drum,bell,tambourine
50,82,11,4,w,toilet,basketball,ping pong
51,82,11,4,w,dog,cat,rooster
52,82,11,4,w,songbird,cow,pig
53,82,11,4,w,whistle,cuckoo clock,phone
