,sub,set,split,modality,prompt,opt1,opt2
0,39,5,3,w,whistle,glass,phone
1,39,5,3,w,toilet,cuckoo clock,ping pong
2,39,5,3,w,cuckoo clock,phone,toilet
3,39,5,3,w,bell,trumpet,violin
4,39,5,3,w,frog,cat,songbird
5,39,5,3,w,sheep,frog,songbird
6,39,5,3,w,harp,piano,xylophone
7,39,5,3,w,piano,harp,trumpet
8,39,5,3,w,whistle,basketball,ping pong
9,39,5,3,w,flute,harp,xylophone
10,39,5,3,w,pig,cat,cow
11,39,5,3,w,drum,drum,tambourine
12,39,5,3,w,glass,camera,paper
13,39,5,3,w,frog,sheep,songbird
14,39,5,3,w,songbird,cow,rooster
15,39,5,3,w,harp,flute,violin
16,39,5,3,w,toilet,toilet,whistle
17,39,5,3,w,rooster,horse,sheep
18,39,5,3,w,tambourine,guitar,trumpet
19,39,5,3,w,horse,frog,songbird
20,39,5,3,w,piano,bell,trumpet
21,39,5,3,w,songbird,horse,rooster
22,39,5,3,w,cow,dog,pig
23,39,5,3,w,cat,pig,rooster
24,39,5,3,w,cow,frog,rooster
25,39,5,3,w,dog,rooster,songbird
26,39,5,3,w,drum,bell,flute
27,39,5,3,w,dog,cat,pig
28,39,5,3,w,glass,basketball,doorbell
29,39,5,3,w,tambourine,harp,xylophone
30,39,5,3,w,doorbell,camera,whistle
31,39,5,3,w,trumpet,bell,tambourine
32,39,5,3,w,pig,dog,rooster
33,39,5,3,w,trumpet,drum,guitar
34,39,5,3,w,horse,duck,pig
35,39,5,3,w,ping pong,camera,doorbell
36,39,5,3,w,cow,frog,pig
37,39,5,3,w,toilet,cuckoo clock,paper
38,39,5,3,w,cuckoo clock,basketball,camera
39,39,5,3,w,horse,sheep,songbird
40,39,5,3,w,cat,cow,sheep
41,39,5,3,w,piano,bell,violin
42,39,5,3,w,flute,tambourine,xylophone
43,39,5,3,w,frog,dog,rooster
44,39,5,3,w,songbird,frog,horse
45,39,5,3,w,cat,horse,rooster
46,39,5,3,w,duck,frog,sheep
47,39,5,3,w,toilet,basketball,paper
48,39,5,3,w,guitar,drum,violin
49,39,5,3,w,trumpet,guitar,violin
50,39,5,3,w,paper,camera,cuckoo clock
51,39,5,3,w,ping pong,paper,toilet
52,39,5,3,w,guitar,flute,harp
53,39,5,3,w,doorbell,ping pong,whistle
54,39,5,3,w,glass,basketball,paper
55,39,5,3,w,dog,cow,rooster
56,39,5,3,w,sheep,pig,rooster
57,39,5,3,w,rooster,cat,sheep
58,39,5,3,w,doorbell,cuckoo clock,toilet
59,39,5,3,w,bell,tambourine,trumpet
60,39,5,3,w,violin,bell,harp
61,39,5,3,w,drum,guitar,trumpet
62,39,5,3,w,tambourine,piano,violin
63,39,5,3,w,guitar,bell,drum
64,39,5,3,w,harp,flute,piano
65,39,5,3,w,drum,violin,xylophone
66,39,5,3,w,drum,harp,tambourine
67,39,5,3,w,cat,duck,horse
68,39,5,3,w,paper,toilet,whistle
69,39,5,3,w,cuckoo clock,glass,paper
70,39,5,3,w,ping pong,cuckoo clock,paper
71,39,5,3,w,bell,harp,violin
72,39,5,3,w,duck,dog,songbird
73,39,5,3,w,songbird,cat,rooster
74,39,5,3,w,xylophone,harp,violin
