,sub,set,split,modality,prompt,opt1,opt2
0,77,8,4,v,i4,i1,i2
1,77,8,4,v,h6,h4,h7
2,77,8,4,v,h7,h1,h9
3,77,8,4,a,i6,i3,i7
4,77,8,4,v,a10,a1,a8
5,77,8,4,v,a8,a4,a7
6,77,8,4,v,a8,a7,a9
7,77,8,4,a,i5,i7,i8
8,77,8,4,a,a5,a2,a8
9,77,8,4,v,a9,a1,a3
10,77,8,4,a,h1,h10,h3
11,77,8,4,a,h8,h10,h6
12,77,8,4,v,a4,a3,a9
13,77,8,4,a,h1,h3,h5
14,77,8,4,v,i2,i6,i8
15,77,8,4,v,h7,h10,h2
16,77,8,4,v,h1,h2,h6
17,77,8,4,v,h5,h2,h7
18,77,8,4,v,i7,i2,i6
19,77,8,4,v,a7,a1,a10
20,77,8,4,v,h2,h10,h9
21,77,8,4,a,h10,h1,h8
22,77,8,4,v,h1,h2,h7
23,77,8,4,v,h4,h6,h7
24,77,8,4,v,i10,i6,i9
25,77,8,4,v,a3,a1,a2
26,77,8,4,a,h2,h6,h9
27,77,8,4,v,a5,a8,a9
28,77,8,4,a,a6,a7,a9
29,77,8,4,a,i9,i2,i5
30,77,8,4,a,a5,a3,a6
31,77,8,4,a,i8,i3,i5
32,77,8,4,a,a8,a1,a9
33,77,8,4,a,h5,h1,h7
34,77,8,4,v,i5,i1,i8
35,77,8,4,v,a9,a4,a5
36,77,8,4,a,h6,h4,h5
37,77,8,4,a,a10,a5,a6
38,77,8,4,a,h4,h3,h7
39,77,8,4,v,h1,h2,h4
40,77,8,4,a,h3,h2,h7
41,77,8,4,a,i9,i4,i8
42,77,8,4,v,i9,i4,i7
43,77,8,4,v,a10,a3,a9
44,77,8,4,v,h9,h10,h3
45,77,8,4,v,a3,a2,a5
46,77,8,4,v,i9,i10,i3
47,77,8,4,v,a8,a4,a5
48,77,8,4,a,h7,h8,h9
49,77,8,4,a,a5,a1,a7
50,77,8,4,a,i8,i5,i7
51,77,8,4,a,h6,h1,h5
52,77,8,4,v,h2,h4,h6
53,77,8,4,a,a4,a1,a8
54,77,8,4,v,i6,i1,i9
55,77,8,4,v,h10,h2,h8
56,77,8,4,a,a1,a3,a6
57,77,8,4,v,h7,h1,h10
58,77,8,4,v,a6,a1,a10
59,77,8,4,a,h9,h1,h7
60,77,8,4,a,a3,a1,a10
61,77,8,4,v,a1,a10,a5
62,77,8,4,v,i9,i1,i3
63,77,8,4,a,a9,a3,a7
64,77,8,4,a,h7,h1,h8
65,77,8,4,a,i8,i1,i4
66,77,8,4,v,a6,a3,a8
67,77,8,4,a,i5,i6,i9
68,77,8,4,a,i2,i5,i7
69,77,8,4,a,h3,h1,h8
70,77,8,4,v,h5,h2,h8
71,77,8,4,v,i6,i10,i4
72,77,8,4,a,i2,i1,i9
73,77,8,4,a,h7,h10,h9
74,77,8,4,v,a5,a3,a6
75,77,8,4,a,h6,h2,h5
76,77,8,4,a,h4,h10,h6
77,77,8,4,v,i7,i3,i8
78,77,8,4,a,i7,i1,i9
79,77,8,4,a,i3,i8,i9
80,77,8,4,a,a4,a2,a9
81,77,8,4,v,i3,i10,i8
82,77,8,4,a,i1,i3,i4
83,77,8,4,v,h8,h5,h6
84,77,8,4,v,h4,h5,h7
85,77,8,4,a,a1,a10,a4
86,77,8,4,v,h2,h1,h5
87,77,8,4,v,h6,h3,h8
88,77,8,4,v,i9,i3,i7
89,77,8,4,v,h7,h2,h3
90,77,8,4,a,h5,h2,h9
91,77,8,4,a,h1,h10,h6
92,77,8,4,a,a8,a4,a9
93,77,8,4,v,i2,i7,i9
94,77,8,4,v,h3,h2,h5
95,77,8,4,a,a1,a5,a9
96,77,8,4,v,a7,a10,a2
97,77,8,4,a,i5,i2,i8
98,77,8,4,a,h8,h7,h9
99,77,8,4,v,h10,h3,h6
100,77,8,4,a,h8,h3,h6
101,77,8,4,v,i2,i1,i10
102,77,8,4,v,h9,h1,h5
103,77,8,4,a,i4,i2,i5
104,77,8,4,v,i1,i6,i8
105,77,8,4,a,i10,i5,i6
106,77,8,4,a,i7,i4,i6
107,77,8,4,v,i3,i2,i6
108,77,8,4,v,a5,a1,a7
109,77,8,4,v,a10,a1,a2
110,77,8,4,a,h9,h4,h7
111,77,8,4,a,a7,a1,a6
112,77,8,4,v,a10,a1,a5
113,77,8,4,v,a8,a2,a7
114,77,8,4,v,h6,h3,h9
115,77,8,4,v,i8,i3,i5
116,77,8,4,a,a9,a10,a3
117,77,8,4,a,a8,a5,a7
118,77,8,4,a,a4,a6,a7
119,77,8,4,v,a3,a4,a6
120,77,8,4,a,h3,h4,h8
121,77,8,4,a,a3,a4,a6
122,77,8,4,a,i3,i1,i5
123,77,8,4,v,i3,i2,i7
124,77,8,4,a,h2,h1,h6
125,77,8,4,v,i8,i10,i9
126,77,8,4,a,i5,i3,i4
127,77,8,4,a,a7,a5,a6
128,77,8,4,a,i6,i2,i4
129,77,8,4,a,i4,i7,i8
130,77,8,4,a,i4,i1,i9
131,77,8,4,v,a7,a3,a4
132,77,8,4,a,i10,i4,i5
133,77,8,4,a,i1,i2,i4
134,77,8,4,v,a2,a3,a4
135,77,8,4,v,h10,h7,h9
136,77,8,4,v,a1,a5,a8
137,77,8,4,a,a2,a6,a9
138,77,8,4,v,h1,h10,h9
139,77,8,4,v,i7,i4,i5
140,77,8,4,v,i6,i3,i9
141,77,8,4,v,a5,a1,a3
142,77,8,4,v,a6,a10,a8
143,77,8,4,v,i7,i2,i4
144,77,8,4,a,i10,i3,i4
145,77,8,4,a,a2,a4,a9
146,77,8,4,a,a10,a6,a8
147,77,8,4,a,h3,h10,h6
148,77,8,4,v,a9,a10,a7
149,77,8,4,v,i4,i1,i3
150,77,8,4,v,i1,i3,i7
151,77,8,4,v,a9,a2,a4
152,77,8,4,v,i10,i1,i2
153,77,8,4,a,a9,a2,a6
154,77,8,4,v,h6,h2,h4
155,77,8,4,a,i2,i4,i8
156,77,8,4,a,h4,h1,h8
157,77,8,4,v,a4,a10,a2
158,77,8,4,a,i3,i6,i8
159,77,8,4,v,i4,i8,i9
160,77,8,4,a,i9,i3,i7
161,77,8,4,a,i1,i3,i8
162,77,8,4,v,h3,h10,h8
163,77,8,4,v,a2,a3,a6
164,77,8,4,a,h10,h1,h2
165,77,8,4,v,h3,h6,h7
166,77,8,4,v,i1,i3,i4
167,77,8,4,v,h3,h10,h2
168,77,8,4,v,a7,a1,a6
169,77,8,4,v,h10,h2,h3
170,77,8,4,v,h9,h3,h6
171,77,8,4,a,a6,a2,a8
172,77,8,4,a,i3,i4,i8
173,77,8,4,a,a2,a3,a6
174,77,8,4,v,i5,i10,i2
175,77,8,4,a,a6,a2,a7
176,77,8,4,a,a5,a2,a6
177,77,8,4,v,h8,h10,h9
178,77,8,4,a,a10,a3,a9
179,77,8,4,a,a2,a1,a4
180,77,8,4,v,a4,a2,a9
181,77,8,4,v,i6,i1,i2
182,77,8,4,v,i3,i1,i9
183,77,8,4,v,a3,a4,a8
184,77,8,4,a,h4,h2,h7
185,77,8,4,a,i4,i2,i6
186,77,8,4,a,a1,a2,a7
187,77,8,4,v,i4,i5,i6
188,77,8,4,a,h7,h3,h8
189,77,8,4,a,h8,h2,h3
190,77,8,4,a,h5,h1,h6
191,77,8,4,a,h10,h2,h5
192,77,8,4,a,i9,i10,i2
193,77,8,4,v,a1,a4,a7
194,77,8,4,a,i7,i2,i6
195,77,8,4,a,i10,i1,i6
196,77,8,4,a,h2,h4,h6
197,77,8,4,v,h2,h5,h8
198,77,8,4,v,i10,i2,i9
199,77,8,4,v,a6,a2,a4
200,77,8,4,a,a7,a1,a4
201,77,8,4,v,a2,a3,a8
202,77,8,4,a,i8,i10,i9
203,77,8,4,a,h9,h10,h8
204,77,8,4,a,i6,i4,i8
205,77,8,4,a,a6,a10,a4
206,77,8,4,v,h8,h10,h4
207,77,8,4,a,i6,i4,i9
208,77,8,4,a,a7,a1,a3
209,77,8,4,v,i5,i10,i3
210,77,8,4,a,a9,a4,a6
211,77,8,4,v,a1,a2,a7
212,77,8,4,v,i5,i2,i6
213,77,8,4,a,h1,h5,h8
214,77,8,4,a,a3,a1,a9
215,77,8,4,a,i1,i4,i5
216,77,8,4,a,a8,a3,a6
217,77,8,4,v,h5,h3,h4
218,77,8,4,v,i8,i5,i9
219,77,8,4,a,a3,a2,a6
220,77,8,4,v,i1,i2,i6
221,77,8,4,v,i8,i1,i10
222,77,8,4,a,a4,a2,a3
223,77,8,4,v,h5,h10,h9
224,77,8,4,v,h8,h1,h3
225,77,8,4,a,h6,h2,h8
226,77,8,4,a,a10,a4,a6
227,77,8,4,a,h2,h10,h8
228,77,8,4,a,i2,i6,i9
229,77,8,4,v,i2,i1,i5
