,sub,set,split,modality,prompt,opt1,opt2
0,13,3,0,v,i2,i3,i4
1,13,3,0,a,i6,i4,i7
2,13,3,0,v,i9,i5,i7
3,13,3,0,a,a7,a3,a8
4,13,3,0,v,t4,t5,t8
5,13,3,0,a,a6,a10,a3
6,13,3,0,v,i4,i2,i6
7,13,3,0,v,t5,t1,t7
8,13,3,0,v,t10,t4,t9
9,13,3,0,a,t3,t8,t9
10,13,3,0,v,t8,t3,t4
11,13,3,0,v,a3,a10,a6
12,13,3,0,v,i10,i1,i9
13,13,3,0,a,i4,i3,i8
14,13,3,0,a,t9,t3,t7
15,13,3,0,a,t2,t6,t9
16,13,3,0,v,i1,i5,i7
17,13,3,0,v,i4,i5,i9
18,13,3,0,a,i4,i10,i9
19,13,3,0,v,t4,t8,t9
20,13,3,0,a,i2,i1,i5
21,13,3,0,v,t2,t10,t8
22,13,3,0,v,a5,a6,a7
23,13,3,0,a,i8,i2,i9
24,13,3,0,v,t7,t1,t8
25,13,3,0,v,t4,t7,t8
26,13,3,0,v,a4,a10,a9
27,13,3,0,v,t8,t1,t3
28,13,3,0,a,t1,t3,t5
29,13,3,0,v,t5,t4,t7
30,13,3,0,v,t10,t1,t6
31,13,3,0,v,t3,t5,t6
32,13,3,0,v,t3,t4,t8
33,13,3,0,a,a1,a3,a6
34,13,3,0,v,a3,a4,a6
35,13,3,0,a,i9,i2,i6
36,13,3,0,a,t5,t6,t9
37,13,3,0,v,a9,a1,a6
38,13,3,0,a,t2,t1,t6
39,13,3,0,v,i10,i1,i2
40,13,3,0,a,i6,i1,i2
41,13,3,0,v,t10,t3,t4
42,13,3,0,v,i1,i10,i3
43,13,3,0,a,i5,i2,i3
44,13,3,0,v,i9,i2,i3
45,13,3,0,v,i7,i3,i8
46,13,3,0,a,i9,i2,i5
47,13,3,0,v,i2,i10,i3
48,13,3,0,a,i10,i5,i8
49,13,3,0,v,i3,i5,i8
50,13,3,0,a,t8,t3,t6
51,13,3,0,v,i10,i3,i7
52,13,3,0,a,a9,a5,a8
53,13,3,0,a,i8,i3,i9
54,13,3,0,a,t6,t10,t2
55,13,3,0,v,i5,i10,i6
56,13,3,0,v,t2,t10,t7
57,13,3,0,a,i6,i7,i9
58,13,3,0,a,i1,i2,i8
59,13,3,0,a,a6,a3,a9
60,13,3,0,a,t9,t1,t10
61,13,3,0,v,a2,a4,a7
62,13,3,0,a,a1,a7,a8
63,13,3,0,v,a8,a1,a10
64,13,3,0,a,i3,i6,i9
65,13,3,0,a,t3,t4,t5
66,13,3,0,v,a4,a2,a3
67,13,3,0,v,t6,t1,t9
68,13,3,0,v,i10,i1,i3
69,13,3,0,v,a6,a4,a5
70,13,3,0,a,a7,a4,a5
71,13,3,0,a,i10,i3,i9
72,13,3,0,v,a4,a10,a6
73,13,3,0,v,a1,a8,a9
74,13,3,0,v,t5,t2,t3
75,13,3,0,v,i8,i1,i2
76,13,3,0,v,a10,a4,a8
77,13,3,0,a,i6,i2,i3
78,13,3,0,v,i5,i1,i8
79,13,3,0,a,i1,i2,i9
80,13,3,0,a,t8,t3,t9
81,13,3,0,v,a5,a6,a8
82,13,3,0,v,a1,a3,a7
83,13,3,0,v,i7,i10,i3
84,13,3,0,a,a1,a10,a8
85,13,3,0,v,t5,t3,t9
86,13,3,0,a,t5,t7,t9
87,13,3,0,v,a10,a5,a8
88,13,3,0,v,i5,i7,i8
89,13,3,0,a,a8,a10,a9
90,13,3,0,a,t5,t2,t3
91,13,3,0,a,t7,t1,t8
92,13,3,0,v,a3,a2,a6
93,13,3,0,a,t6,t1,t9
94,13,3,0,a,i3,i2,i7
95,13,3,0,a,t5,t1,t7
96,13,3,0,a,i4,i10,i2
97,13,3,0,v,a4,a3,a9
98,13,3,0,a,i8,i1,i4
99,13,3,0,v,i8,i1,i9
100,13,3,0,v,t1,t5,t8
101,13,3,0,a,i5,i1,i6
102,13,3,0,v,a9,a10,a4
103,13,3,0,a,t4,t2,t3
104,13,3,0,v,t4,t2,t5
105,13,3,0,v,t6,t10,t5
106,13,3,0,v,i6,i2,i7
107,13,3,0,a,i9,i10,i7
108,13,3,0,a,a9,a1,a5
109,13,3,0,a,i2,i1,i4
110,13,3,0,a,t3,t10,t6
111,13,3,0,a,t1,t4,t9
112,13,3,0,v,i7,i10,i4
113,13,3,0,v,t2,t3,t6
114,13,3,0,v,t8,t4,t6
115,13,3,0,v,t1,t2,t9
116,13,3,0,a,i5,i3,i6
117,13,3,0,v,i8,i3,i7
118,13,3,0,a,i2,i3,i7
119,13,3,0,a,t10,t3,t6
