,sub,set,split,modality,prompt,opt1,opt2
0,20,4,3,v,a2,a3,a7
1,20,4,3,a,t5,t6,t9
2,20,4,3,v,a7,a10,a4
3,20,4,3,a,a2,a4,a5
4,20,4,3,v,t10,t4,t7
5,20,4,3,a,i2,i8,i9
6,20,4,3,v,t2,t5,t8
7,20,4,3,a,t2,t1,t5
8,20,4,3,a,t9,t3,t6
9,20,4,3,v,i7,i1,i6
10,20,4,3,a,a2,a10,a6
11,20,4,3,a,a3,a10,a9
12,20,4,3,a,i10,i2,i6
13,20,4,3,a,t10,t3,t9
14,20,4,3,v,i9,i4,i6
15,20,4,3,a,t10,t7,t9
16,20,4,3,v,i6,i5,i7
17,20,4,3,a,a8,a3,a9
18,20,4,3,v,i9,i5,i8
19,20,4,3,v,i2,i10,i6
20,20,4,3,a,i10,i3,i7
21,20,4,3,v,i9,i3,i7
22,20,4,3,v,a7,a8,a9
23,20,4,3,v,a10,a5,a6
24,20,4,3,a,t7,t1,t8
25,20,4,3,a,i5,i3,i9
26,20,4,3,a,a1,a4,a7
27,20,4,3,v,i3,i2,i5
28,20,4,3,a,a2,a4,a8
29,20,4,3,v,t10,t3,t5
30,20,4,3,a,a3,a1,a10
31,20,4,3,v,t5,t10,t4
32,20,4,3,a,t1,t10,t7
33,20,4,3,a,i1,i2,i8
34,20,4,3,a,i5,i3,i8
35,20,4,3,a,i7,i1,i2
36,20,4,3,a,a6,a1,a7
37,20,4,3,a,i2,i4,i6
38,20,4,3,a,t2,t3,t6
39,20,4,3,a,t9,t4,t7
40,20,4,3,a,i6,i4,i8
41,20,4,3,a,a5,a6,a7
42,20,4,3,a,a6,a10,a9
43,20,4,3,a,i5,i2,i4
44,20,4,3,a,a6,a2,a8
45,20,4,3,v,t6,t1,t5
46,20,4,3,a,i2,i7,i8
47,20,4,3,a,i3,i1,i6
48,20,4,3,v,i4,i3,i9
49,20,4,3,a,i9,i4,i8
50,20,4,3,a,t9,t4,t6
51,20,4,3,v,i1,i5,i8
52,20,4,3,a,i3,i10,i2
53,20,4,3,a,t8,t3,t6
54,20,4,3,v,a4,a1,a5
55,20,4,3,a,t3,t4,t7
56,20,4,3,a,i5,i1,i9
57,20,4,3,v,t10,t3,t4
58,20,4,3,a,i10,i1,i5
59,20,4,3,v,t3,t1,t6
60,20,4,3,v,t1,t4,t7
61,20,4,3,a,i6,i5,i7
62,20,4,3,v,t2,t1,t5
63,20,4,3,v,t1,t4,t8
64,20,4,3,v,i2,i5,i9
65,20,4,3,a,t8,t3,t7
66,20,4,3,a,a7,a1,a4
67,20,4,3,v,t3,t2,t7
68,20,4,3,a,i6,i7,i9
69,20,4,3,v,i5,i10,i6
70,20,4,3,a,i3,i1,i2
71,20,4,3,a,a8,a1,a5
72,20,4,3,a,i9,i4,i5
73,20,4,3,a,i9,i1,i6
74,20,4,3,v,a6,a1,a5
75,20,4,3,a,i3,i1,i4
76,20,4,3,v,t10,t2,t4
77,20,4,3,v,i2,i1,i8
78,20,4,3,a,i10,i2,i7
79,20,4,3,v,i10,i1,i2
80,20,4,3,v,t1,t6,t7
81,20,4,3,a,t8,t6,t9
82,20,4,3,v,i9,i5,i7
83,20,4,3,a,i6,i1,i10
84,20,4,3,v,a9,a3,a7
85,20,4,3,a,i10,i6,i7
86,20,4,3,v,t1,t3,t9
87,20,4,3,a,t5,t8,t9
88,20,4,3,v,t5,t10,t8
89,20,4,3,v,a2,a7,a8
90,20,4,3,v,a8,a10,a9
91,20,4,3,v,t2,t3,t7
92,20,4,3,a,a3,a7,a9
93,20,4,3,a,i8,i1,i9
94,20,4,3,a,i6,i3,i5
95,20,4,3,v,t6,t5,t8
96,20,4,3,v,i6,i10,i3
97,20,4,3,a,i5,i3,i6
98,20,4,3,v,a3,a10,a5
99,20,4,3,a,t6,t5,t9
100,20,4,3,a,t3,t6,t7
101,20,4,3,a,i9,i4,i6
102,20,4,3,a,a5,a10,a6
103,20,4,3,v,t9,t4,t5
104,20,4,3,v,t3,t1,t5
105,20,4,3,a,a10,a3,a7
106,20,4,3,a,a1,a7,a9
107,20,4,3,a,t4,t2,t5
108,20,4,3,v,a3,a8,a9
109,20,4,3,a,a7,a10,a9
110,20,4,3,a,t2,t1,t10
111,20,4,3,a,i1,i6,i8
112,20,4,3,a,t6,t1,t8
113,20,4,3,a,t7,t2,t4
114,20,4,3,a,a5,a6,a9
115,20,4,3,v,a4,a6,a7
116,20,4,3,a,a1,a2,a7
117,20,4,3,v,t4,t5,t7
118,20,4,3,a,a2,a6,a8
119,20,4,3,v,i3,i10,i2
