,sub,set,split,modality,prompt,opt1,opt2
0,23,2,2,v,i8,i2,i7
1,23,2,2,v,i6,i4,i9
2,23,2,2,a,i10,i2,i8
3,23,2,2,v,i1,i10,i7
4,23,2,2,v,a2,a1,a4
5,23,2,2,v,a1,a10,a3
6,23,2,2,v,a7,a1,a6
7,23,2,2,a,a2,a7,a9
8,23,2,2,v,a5,a2,a4
9,23,2,2,a,a4,a10,a7
10,23,2,2,a,i3,i10,i9
11,23,2,2,a,i6,i10,i7
12,23,2,2,v,i1,i7,i9
13,23,2,2,a,i2,i10,i3
14,23,2,2,v,h9,h10,h8
15,23,2,2,a,h1,h4,h9
16,23,2,2,a,a2,a7,a8
17,23,2,2,a,h2,h4,h7
18,23,2,2,v,a9,a10,a2
19,23,2,2,a,h6,h3,h7
20,23,2,2,a,a2,a3,a9
21,23,2,2,v,i10,i2,i9
22,23,2,2,v,h10,h4,h9
23,23,2,2,v,i6,i1,i8
24,23,2,2,v,a9,a2,a8
25,23,2,2,a,a1,a10,a6
26,23,2,2,a,a10,a5,a9
27,23,2,2,a,i10,i5,i9
28,23,2,2,a,h4,h2,h9
29,23,2,2,v,a6,a3,a8
30,23,2,2,v,h9,h1,h3
31,23,2,2,a,a6,a7,a8
32,23,2,2,v,h7,h10,h4
33,23,2,2,v,i2,i3,i9
34,23,2,2,v,i3,i4,i8
35,23,2,2,v,i5,i1,i6
36,23,2,2,v,i9,i4,i5
37,23,2,2,a,a8,a1,a5
38,23,2,2,a,i4,i3,i8
39,23,2,2,a,i9,i10,i5
40,23,2,2,v,h1,h4,h8
41,23,2,2,a,h3,h4,h5
42,23,2,2,v,i9,i10,i3
43,23,2,2,v,h1,h4,h6
44,23,2,2,a,h6,h1,h10
45,23,2,2,a,a5,a2,a7
46,23,2,2,v,i7,i1,i6
47,23,2,2,a,i8,i5,i7
48,23,2,2,a,h9,h2,h5
49,23,2,2,a,i9,i1,i8
50,23,2,2,a,a3,a1,a9
51,23,2,2,v,h2,h8,h9
52,23,2,2,v,a8,a10,a4
53,23,2,2,v,h2,h7,h8
54,23,2,2,v,a10,a2,a9
55,23,2,2,a,h1,h7,h9
56,23,2,2,v,a6,a7,a9
57,23,2,2,v,a3,a4,a8
58,23,2,2,v,h3,h10,h9
59,23,2,2,v,h4,h3,h8
60,23,2,2,v,i4,i2,i9
61,23,2,2,a,a6,a4,a9
62,23,2,2,v,h5,h1,h3
63,23,2,2,v,h10,h2,h7
64,23,2,2,a,h2,h1,h10
65,23,2,2,a,h3,h5,h9
66,23,2,2,v,i4,i1,i9
67,23,2,2,a,i2,i4,i6
68,23,2,2,a,a3,a10,a5
69,23,2,2,a,i1,i5,i9
70,23,2,2,a,h3,h1,h6
71,23,2,2,v,h3,h1,h4
72,23,2,2,v,i2,i6,i8
73,23,2,2,a,h4,h10,h9
74,23,2,2,v,h8,h5,h9
75,23,2,2,v,h8,h1,h5
76,23,2,2,a,i7,i2,i3
77,23,2,2,v,h4,h5,h9
78,23,2,2,a,i10,i5,i7
79,23,2,2,v,a10,a2,a6
80,23,2,2,a,a9,a4,a8
81,23,2,2,a,i6,i2,i9
82,23,2,2,v,i7,i3,i6
83,23,2,2,v,h7,h2,h3
84,23,2,2,a,a5,a10,a8
85,23,2,2,a,i2,i1,i6
86,23,2,2,a,a8,a4,a7
87,23,2,2,v,h9,h4,h6
88,23,2,2,a,h9,h4,h7
89,23,2,2,a,h1,h10,h5
90,23,2,2,v,h5,h6,h7
91,23,2,2,v,h3,h1,h2
92,23,2,2,a,i8,i2,i7
93,23,2,2,v,h8,h1,h2
94,23,2,2,v,i7,i1,i2
95,23,2,2,a,h8,h2,h3
96,23,2,2,v,a7,a1,a3
97,23,2,2,a,i7,i2,i8
98,23,2,2,a,i4,i10,i3
99,23,2,2,a,i7,i5,i6
100,23,2,2,v,h6,h1,h2
101,23,2,2,v,i9,i4,i7
102,23,2,2,v,a8,a4,a5
103,23,2,2,a,h10,h5,h6
104,23,2,2,v,a5,a6,a9
105,23,2,2,v,i3,i5,i7
106,23,2,2,a,h7,h2,h9
107,23,2,2,a,a7,a2,a3
108,23,2,2,v,a9,a10,a3
109,23,2,2,a,a3,a5,a9
110,23,2,2,v,a4,a10,a5
111,23,2,2,a,i9,i2,i5
112,23,2,2,v,a1,a5,a7
113,23,2,2,v,i10,i5,i7
114,23,2,2,a,i4,i2,i7
115,23,2,2,v,a3,a1,a5
116,23,2,2,a,a9,a2,a8
117,23,2,2,a,a7,a1,a10
118,23,2,2,v,a4,a7,a9
119,23,2,2,v,i10,i1,i7
120,23,2,2,v,i1,i2,i4
121,23,2,2,v,h2,h10,h6
122,23,2,2,v,h6,h10,h2
123,23,2,2,a,h2,h10,h3
124,23,2,2,v,a5,a10,a9
125,23,2,2,v,h4,h5,h6
126,23,2,2,v,i2,i4,i5
127,23,2,2,a,i5,i1,i3
128,23,2,2,a,h5,h2,h8
129,23,2,2,a,a5,a1,a10
130,23,2,2,a,i6,i2,i8
131,23,2,2,a,i3,i4,i8
132,23,2,2,v,a3,a1,a6
133,23,2,2,a,h7,h3,h4
134,23,2,2,a,h7,h3,h8
135,23,2,2,a,a10,a1,a6
136,23,2,2,v,i5,i1,i9
137,23,2,2,v,i8,i10,i6
138,23,2,2,v,a2,a1,a3
139,23,2,2,a,h8,h2,h4
140,23,2,2,a,h9,h10,h8
141,23,2,2,a,h5,h1,h6
142,23,2,2,a,a8,a10,a7
143,23,2,2,v,i6,i2,i7
144,23,2,2,v,h1,h10,h7
145,23,2,2,v,a2,a3,a4
146,23,2,2,a,a6,a4,a7
147,23,2,2,a,h5,h6,h7
148,23,2,2,a,i3,i5,i6
149,23,2,2,a,h10,h1,h6
150,23,2,2,v,a10,a3,a8
151,23,2,2,v,i5,i7,i8
152,23,2,2,a,h6,h2,h4
153,23,2,2,v,h10,h3,h8
154,23,2,2,a,a1,a7,a8
155,23,2,2,a,a9,a4,a5
156,23,2,2,v,i4,i1,i3
157,23,2,2,v,a4,a5,a7
158,23,2,2,a,a4,a1,a8
159,23,2,2,v,a6,a10,a7
160,23,2,2,a,i1,i7,i9
161,23,2,2,v,i3,i1,i4
162,23,2,2,a,i8,i5,i9
163,23,2,2,a,a7,a3,a9
164,23,2,2,a,i5,i10,i7
165,23,2,2,v,h6,h4,h9
166,23,2,2,v,a8,a2,a7
167,23,2,2,a,a4,a10,a2
168,23,2,2,a,i5,i10,i3
169,23,2,2,a,h4,h10,h8
170,23,2,2,a,a1,a4,a6
171,23,2,2,v,i8,i2,i3
172,23,2,2,v,a7,a1,a9
173,23,2,2,a,a10,a1,a9
174,23,2,2,v,h5,h3,h4
175,23,2,2,a,i1,i2,i9
176,23,2,2,v,h7,h5,h8
177,23,2,2,a,h8,h1,h2
178,23,2,2,v,a1,a4,a9
179,23,2,2,a,h10,h2,h6
