,sub,set,split,modality,prompt,opt1,opt2
0,37,9,0,a,a3,a1,a9
1,37,9,0,a,a5,a6,a9
2,37,9,0,v,a3,a10,a7
3,37,9,0,v,i9,i10,i3
4,37,9,0,v,t1,t6,t8
5,37,9,0,v,i7,i1,i5
6,37,9,0,v,t9,t5,t8
7,37,9,0,v,t1,t4,t9
8,37,9,0,a,i5,i10,i7
9,37,9,0,a,a9,a1,a10
10,37,9,0,a,t9,t2,t3
11,37,9,0,a,t8,t3,t7
12,37,9,0,a,i7,i3,i9
13,37,9,0,v,i3,i2,i6
14,37,9,0,a,t10,t4,t9
15,37,9,0,v,i9,i1,i3
16,37,9,0,v,i10,i7,i9
17,37,9,0,v,a9,a6,a8
18,37,9,0,a,t5,t2,t7
19,37,9,0,a,a4,a1,a3
20,37,9,0,v,a3,a7,a9
21,37,9,0,a,i6,i2,i9
22,37,9,0,v,a6,a3,a7
23,37,9,0,v,a7,a1,a8
24,37,9,0,v,a8,a2,a9
25,37,9,0,v,i3,i2,i8
26,37,9,0,v,t5,t3,t6
27,37,9,0,a,t2,t10,t6
28,37,9,0,v,a4,a10,a2
29,37,9,0,a,t1,t4,t6
30,37,9,0,v,a3,a7,a8
31,37,9,0,a,a6,a2,a5
32,37,9,0,v,t3,t10,t2
33,37,9,0,a,a9,a2,a8
34,37,9,0,v,t3,t2,t8
35,37,9,0,a,a4,a10,a2
36,37,9,0,a,a9,a4,a6
37,37,9,0,v,a5,a1,a3
38,37,9,0,v,i2,i4,i6
39,37,9,0,a,t3,t1,t8
40,37,9,0,a,a5,a4,a6
41,37,9,0,a,a7,a2,a8
42,37,9,0,a,i1,i2,i7
43,37,9,0,v,t6,t2,t5
44,37,9,0,a,i2,i8,i9
45,37,9,0,a,t4,t1,t8
46,37,9,0,a,t3,t5,t6
47,37,9,0,v,i8,i6,i7
48,37,9,0,a,i8,i4,i7
49,37,9,0,v,i10,i1,i5
50,37,9,0,v,i2,i7,i9
51,37,9,0,v,i8,i1,i2
52,37,9,0,v,i8,i3,i4
53,37,9,0,a,t5,t7,t8
54,37,9,0,v,a7,a4,a6
55,37,9,0,a,i6,i2,i4
56,37,9,0,a,t10,t2,t3
57,37,9,0,a,a9,a2,a4
58,37,9,0,v,a7,a1,a10
59,37,9,0,a,a7,a2,a9
60,37,9,0,v,i7,i3,i9
61,37,9,0,v,a8,a3,a4
62,37,9,0,v,i6,i2,i7
63,37,9,0,a,i10,i4,i7
64,37,9,0,a,i3,i4,i6
65,37,9,0,a,t7,t10,t2
66,37,9,0,v,i3,i7,i8
67,37,9,0,a,a2,a3,a8
68,37,9,0,a,t9,t1,t10
69,37,9,0,v,a1,a6,a8
70,37,9,0,v,i2,i4,i7
71,37,9,0,a,a6,a4,a8
72,37,9,0,a,a7,a10,a3
73,37,9,0,v,i1,i2,i9
74,37,9,0,a,i9,i1,i3
75,37,9,0,a,t5,t2,t4
76,37,9,0,v,t7,t1,t10
77,37,9,0,a,i8,i2,i9
78,37,9,0,v,a1,a3,a5
79,37,9,0,v,a7,a10,a5
80,37,9,0,v,t6,t10,t5
81,37,9,0,v,t3,t1,t8
82,37,9,0,a,a3,a4,a5
83,37,9,0,a,a5,a6,a8
84,37,9,0,a,t4,t1,t7
85,37,9,0,a,a8,a1,a3
86,37,9,0,v,t2,t10,t7
87,37,9,0,a,t3,t10,t8
88,37,9,0,v,a4,a3,a9
89,37,9,0,v,a1,a3,a6
90,37,9,0,a,i3,i5,i9
91,37,9,0,v,t9,t4,t6
92,37,9,0,v,t5,t10,t8
93,37,9,0,v,a5,a1,a4
94,37,9,0,v,t9,t3,t4
95,37,9,0,v,a9,a10,a2
96,37,9,0,v,i8,i5,i9
97,37,9,0,v,t4,t1,t9
98,37,9,0,v,a2,a7,a8
99,37,9,0,a,i1,i6,i7
100,37,9,0,v,t1,t3,t4
101,37,9,0,v,a9,a4,a5
102,37,9,0,a,i7,i1,i10
103,37,9,0,a,a1,a5,a6
104,37,9,0,a,i10,i7,i8
105,37,9,0,v,i7,i10,i3
106,37,9,0,a,t3,t10,t2
107,37,9,0,v,a8,a4,a9
108,37,9,0,a,t1,t2,t4
109,37,9,0,a,i2,i1,i8
110,37,9,0,a,a3,a1,a7
111,37,9,0,v,i10,i6,i9
112,37,9,0,v,a10,a7,a9
113,37,9,0,v,a8,a10,a2
114,37,9,0,a,a7,a5,a9
115,37,9,0,a,a4,a3,a6
116,37,9,0,v,i2,i10,i3
117,37,9,0,a,t6,t3,t5
118,37,9,0,v,t1,t6,t7
119,37,9,0,v,t6,t10,t4
120,37,9,0,a,i4,i10,i3
121,37,9,0,v,i1,i6,i8
122,37,9,0,a,t10,t3,t6
123,37,9,0,a,a1,a6,a9
124,37,9,0,a,i9,i10,i4
125,37,9,0,a,i5,i1,i2
126,37,9,0,a,a4,a1,a5
127,37,9,0,a,i6,i1,i2
128,37,9,0,a,a8,a2,a4
129,37,9,0,v,t7,t2,t5
130,37,9,0,v,i6,i7,i9
131,37,9,0,v,i6,i2,i5
132,37,9,0,v,i2,i5,i7
133,37,9,0,a,a2,a1,a5
134,37,9,0,a,a5,a1,a8
135,37,9,0,v,a2,a10,a6
136,37,9,0,a,t2,t5,t6
137,37,9,0,a,i1,i4,i8
138,37,9,0,v,t5,t3,t8
139,37,9,0,v,a6,a2,a8
140,37,9,0,a,i1,i2,i4
141,37,9,0,v,t1,t2,t4
142,37,9,0,a,i2,i3,i5
143,37,9,0,v,a3,a5,a7
144,37,9,0,v,t9,t10,t6
145,37,9,0,v,i10,i1,i3
146,37,9,0,v,a8,a1,a5
147,37,9,0,v,t10,t3,t8
148,37,9,0,a,i1,i2,i3
149,37,9,0,a,t2,t4,t9
150,37,9,0,v,i6,i10,i5
151,37,9,0,a,t6,t1,t2
152,37,9,0,a,a3,a4,a9
153,37,9,0,a,i1,i10,i9
154,37,9,0,v,a10,a1,a6
155,37,9,0,a,a10,a1,a8
156,37,9,0,v,a7,a10,a9
157,37,9,0,a,a9,a1,a3
158,37,9,0,v,i3,i6,i9
159,37,9,0,v,i5,i2,i6
160,37,9,0,a,i2,i1,i6
161,37,9,0,a,t7,t1,t6
162,37,9,0,v,t3,t10,t9
163,37,9,0,v,i5,i3,i7
164,37,9,0,v,i7,i10,i5
165,37,9,0,a,i4,i6,i7
166,37,9,0,a,t7,t10,t5
167,37,9,0,v,a2,a10,a3
168,37,9,0,a,a7,a1,a3
169,37,9,0,a,t9,t4,t6
170,37,9,0,a,i2,i5,i8
171,37,9,0,a,i7,i10,i6
172,37,9,0,v,t4,t10,t6
173,37,9,0,v,t5,t1,t2
174,37,9,0,a,a8,a3,a7
175,37,9,0,a,i1,i6,i8
176,37,9,0,a,t7,t2,t6
177,37,9,0,v,i1,i3,i5
178,37,9,0,a,i3,i2,i5
179,37,9,0,v,i6,i4,i5
180,37,9,0,v,t8,t10,t2
181,37,9,0,v,t5,t3,t4
182,37,9,0,a,a6,a10,a3
183,37,9,0,a,a5,a1,a9
184,37,9,0,a,a3,a4,a6
185,37,9,0,a,i3,i10,i9
186,37,9,0,v,t10,t1,t3
187,37,9,0,v,a6,a2,a3
188,37,9,0,v,t3,t4,t7
189,37,9,0,a,i7,i2,i5
190,37,9,0,a,i9,i6,i7
191,37,9,0,v,t9,t2,t6
192,37,9,0,a,a8,a1,a5
193,37,9,0,a,i6,i7,i8
194,37,9,0,v,t6,t5,t8
195,37,9,0,v,t3,t1,t2
196,37,9,0,a,i2,i3,i7
197,37,9,0,v,t4,t10,t3
198,37,9,0,a,a3,a4,a8
199,37,9,0,a,a5,a1,a3
200,37,9,0,a,t6,t10,t8
201,37,9,0,v,t7,t4,t9
202,37,9,0,a,i6,i10,i7
203,37,9,0,a,a10,a5,a9
204,37,9,0,v,a9,a2,a3
205,37,9,0,v,a5,a10,a8
206,37,9,0,a,t1,t2,t9
207,37,9,0,a,t10,t8,t9
208,37,9,0,v,a8,a6,a9
209,37,9,0,v,i4,i8,i9
210,37,9,0,a,a10,a4,a9
211,37,9,0,a,i10,i7,i9
212,37,9,0,v,t1,t5,t9
213,37,9,0,v,a4,a1,a2
214,37,9,0,v,t5,t1,t10
215,37,9,0,v,t8,t2,t4
216,37,9,0,a,i5,i1,i7
217,37,9,0,a,t8,t10,t4
218,37,9,0,a,a1,a10,a9
219,37,9,0,a,i6,i1,i8
220,37,9,0,a,t1,t5,t9
221,37,9,0,a,i6,i5,i9
222,37,9,0,a,i10,i1,i4
223,37,9,0,a,i5,i3,i8
224,37,9,0,v,i8,i1,i10
225,37,9,0,a,i8,i4,i9
226,37,9,0,a,i7,i5,i9
227,37,9,0,a,a6,a1,a3
228,37,9,0,a,i7,i1,i6
229,37,9,0,a,t4,t6,t9
230,37,9,0,v,a6,a5,a8
231,37,9,0,v,a7,a1,a5
232,37,9,0,v,t2,t5,t8
233,37,9,0,v,i1,i3,i4
234,37,9,0,a,a1,a3,a8
235,37,9,0,v,t9,t3,t7
236,37,9,0,a,t2,t1,t7
237,37,9,0,a,t4,t8,t9
238,37,9,0,a,a1,a10,a7
239,37,9,0,a,t3,t1,t5
240,37,9,0,v,t10,t5,t8
241,37,9,0,a,t6,t3,t4
242,37,9,0,v,i1,i8,i9
243,37,9,0,v,t3,t4,t6
244,37,9,0,v,i4,i1,i2
245,37,9,0,v,a5,a2,a3
246,37,9,0,a,i8,i2,i3
247,37,9,0,v,i10,i7,i8
248,37,9,0,v,i4,i5,i7
249,37,9,0,a,a2,a6,a7
250,37,9,0,a,i8,i1,i7
251,37,9,0,v,t8,t10,t5
252,37,9,0,a,t6,t2,t4
253,37,9,0,v,a1,a6,a7
254,37,9,0,a,i9,i3,i4
255,37,9,0,v,t8,t1,t2
256,37,9,0,v,i4,i10,i6
257,37,9,0,a,i4,i3,i6
258,37,9,0,a,a3,a7,a9
259,37,9,0,v,i6,i3,i5
260,37,9,0,a,t6,t1,t3
261,37,9,0,a,t3,t5,t8
262,37,9,0,a,t2,t10,t5
263,37,9,0,v,i10,i3,i7
264,37,9,0,a,a7,a6,a9
265,37,9,0,a,a6,a3,a5
266,37,9,0,a,a9,a1,a2
267,37,9,0,v,i9,i1,i10
268,37,9,0,v,i5,i10,i8
269,37,9,0,v,a7,a6,a8
270,37,9,0,v,i1,i7,i8
271,37,9,0,v,a9,a10,a3
272,37,9,0,a,i5,i1,i4
273,37,9,0,a,a8,a5,a6
274,37,9,0,a,i9,i5,i8
275,37,9,0,a,i4,i5,i6
276,37,9,0,a,a1,a4,a5
277,37,9,0,v,a5,a7,a9
278,37,9,0,v,t10,t5,t6
279,37,9,0,a,i6,i2,i5
280,37,9,0,v,t10,t2,t8
281,37,9,0,v,i8,i10,i9
282,37,9,0,a,t7,t5,t8
283,37,9,0,a,i10,i2,i5
284,37,9,0,v,t8,t10,t6
285,37,9,0,a,i5,i2,i4
286,37,9,0,a,t9,t3,t5
287,37,9,0,v,i5,i2,i8
288,37,9,0,a,t4,t1,t6
289,37,9,0,v,i5,i10,i4
290,37,9,0,v,i9,i7,i8
291,37,9,0,v,a3,a1,a5
292,37,9,0,a,t6,t5,t9
293,37,9,0,v,t1,t7,t8
294,37,9,0,a,t2,t7,t8
295,37,9,0,v,a3,a10,a6
296,37,9,0,v,i3,i1,i6
297,37,9,0,v,i7,i4,i8
298,37,9,0,a,i3,i7,i8
299,37,9,0,a,a2,a1,a10
300,37,9,0,a,i3,i1,i9
301,37,9,0,v,t7,t2,t8
302,37,9,0,v,i5,i10,i9
303,37,9,0,v,t10,t1,t9
304,37,9,0,v,t2,t3,t6
305,37,9,0,a,a4,a10,a3
306,37,9,0,v,t5,t3,t9
307,37,9,0,v,a8,a3,a9
308,37,9,0,v,a2,a10,a8
309,37,9,0,a,t3,t2,t5
310,37,9,0,v,t6,t2,t3
311,37,9,0,a,a7,a4,a5
312,37,9,0,v,a2,a10,a9
313,37,9,0,v,t2,t7,t9
314,37,9,0,a,t1,t3,t6
315,37,9,0,a,a8,a1,a6
316,37,9,0,v,i3,i8,i9
317,37,9,0,a,t10,t1,t2
318,37,9,0,a,t8,t5,t7
319,37,9,0,a,t9,t2,t8
320,37,9,0,a,t9,t10,t5
321,37,9,0,v,i9,i1,i5
