,sub,set,split,modality,prompt,opt1,opt2
0,1,0,0,v,a10,a5,a7
1,1,0,0,v,a5,a1,a2
2,1,0,0,a,i3,i7,i8
3,1,0,0,a,a8,a2,a4
4,1,0,0,v,i10,i5,i6
5,1,0,0,a,a5,a6,a9
6,1,0,0,v,t2,t1,t3
7,1,0,0,v,t1,t5,t6
8,1,0,0,v,t1,t10,t4
9,1,0,0,a,a9,a5,a8
10,1,0,0,a,i6,i1,i5
11,1,0,0,v,a8,a1,a10
12,1,0,0,v,a1,a2,a7
13,1,0,0,v,t9,t10,t5
14,1,0,0,v,i4,i1,i6
15,1,0,0,a,i2,i1,i7
16,1,0,0,v,a5,a3,a7
17,1,0,0,v,a6,a2,a8
18,1,0,0,a,a10,a2,a8
19,1,0,0,v,a9,a5,a7
20,1,0,0,v,t9,t10,t3
21,1,0,0,a,t2,t10,t3
22,1,0,0,v,a7,a1,a10
23,1,0,0,a,i7,i10,i3
24,1,0,0,a,i10,i4,i9
25,1,0,0,v,t8,t1,t6
26,1,0,0,v,a10,a3,a5
27,1,0,0,v,a1,a4,a9
28,1,0,0,v,t6,t5,t7
29,1,0,0,v,i3,i4,i6
30,1,0,0,v,a5,a10,a2
31,1,0,0,a,t9,t5,t7
32,1,0,0,v,i6,i2,i7
33,1,0,0,a,a8,a10,a5
34,1,0,0,a,a10,a1,a5
35,1,0,0,v,i9,i3,i5
36,1,0,0,a,t10,t4,t6
37,1,0,0,a,a5,a4,a7
38,1,0,0,a,a9,a2,a8
39,1,0,0,a,i1,i5,i8
40,1,0,0,a,t1,t10,t8
41,1,0,0,a,a2,a6,a8
42,1,0,0,a,i3,i2,i5
43,1,0,0,a,t8,t2,t7
44,1,0,0,v,i4,i10,i5
45,1,0,0,a,a6,a10,a3
46,1,0,0,a,t10,t1,t2
47,1,0,0,v,t8,t10,t4
48,1,0,0,v,t3,t2,t5
49,1,0,0,v,a4,a10,a7
50,1,0,0,v,i1,i10,i5
51,1,0,0,a,t5,t1,t6
52,1,0,0,a,a5,a8,a9
53,1,0,0,a,a10,a4,a6
54,1,0,0,a,t6,t1,t8
55,1,0,0,v,i6,i10,i8
56,1,0,0,v,t3,t1,t7
57,1,0,0,v,a2,a10,a5
58,1,0,0,v,i7,i4,i5
59,1,0,0,v,t10,t1,t7
60,1,0,0,v,a7,a5,a9
61,1,0,0,v,a2,a3,a4
62,1,0,0,a,i6,i10,i8
63,1,0,0,v,i6,i5,i7
64,1,0,0,a,a4,a6,a8
65,1,0,0,a,i1,i2,i5
66,1,0,0,a,a10,a4,a5
67,1,0,0,v,t2,t6,t9
68,1,0,0,v,a8,a10,a6
69,1,0,0,a,i8,i1,i3
70,1,0,0,v,i1,i2,i9
71,1,0,0,v,a1,a2,a9
72,1,0,0,a,a3,a6,a7
73,1,0,0,v,i5,i6,i7
74,1,0,0,v,a8,a4,a5
75,1,0,0,a,a2,a5,a9
76,1,0,0,v,t6,t10,t9
77,1,0,0,v,i4,i2,i5
78,1,0,0,a,a4,a1,a2
79,1,0,0,v,a5,a10,a9
80,1,0,0,a,i2,i1,i10
81,1,0,0,v,t4,t3,t6
82,1,0,0,a,i1,i2,i7
83,1,0,0,a,i8,i4,i7
84,1,0,0,v,a10,a3,a9
85,1,0,0,v,i10,i2,i7
86,1,0,0,a,t9,t10,t4
87,1,0,0,v,i6,i5,i9
88,1,0,0,v,a1,a4,a8
89,1,0,0,v,a2,a4,a6
90,1,0,0,v,i9,i3,i8
91,1,0,0,v,t1,t5,t9
92,1,0,0,a,i1,i2,i8
93,1,0,0,v,a9,a3,a5
94,1,0,0,a,i4,i10,i2
95,1,0,0,v,t4,t3,t8
96,1,0,0,v,i3,i1,i10
97,1,0,0,v,i5,i3,i7
98,1,0,0,a,a7,a2,a4
99,1,0,0,a,t1,t5,t8
100,1,0,0,a,a9,a1,a3
101,1,0,0,v,i3,i1,i6
102,1,0,0,v,t5,t6,t8
103,1,0,0,v,a2,a8,a9
104,1,0,0,v,a3,a10,a8
105,1,0,0,a,i7,i10,i5
106,1,0,0,v,t3,t2,t6
107,1,0,0,a,i1,i10,i8
108,1,0,0,a,i4,i7,i9
109,1,0,0,a,t3,t1,t5
110,1,0,0,v,a2,a5,a8
111,1,0,0,a,i3,i4,i8
112,1,0,0,v,t8,t3,t9
113,1,0,0,a,i4,i1,i5
114,1,0,0,a,a10,a7,a8
115,1,0,0,a,a3,a5,a7
116,1,0,0,v,i8,i1,i9
117,1,0,0,a,t6,t1,t2
118,1,0,0,a,a3,a1,a4
119,1,0,0,v,i10,i7,i9
120,1,0,0,v,t7,t1,t10
121,1,0,0,a,a1,a10,a7
122,1,0,0,v,t9,t1,t3
123,1,0,0,v,i8,i5,i9
124,1,0,0,a,t1,t10,t2
125,1,0,0,a,t7,t6,t8
126,1,0,0,a,t5,t2,t9
127,1,0,0,a,a9,a3,a5
128,1,0,0,v,t4,t6,t7
129,1,0,0,a,t4,t10,t5
130,1,0,0,a,t9,t4,t8
131,1,0,0,a,i7,i4,i8
132,1,0,0,v,a9,a2,a6
133,1,0,0,v,t5,t8,t9
134,1,0,0,v,a2,a3,a5
135,1,0,0,v,a10,a6,a8
136,1,0,0,v,a8,a3,a6
137,1,0,0,a,i6,i3,i8
138,1,0,0,v,i6,i1,i2
139,1,0,0,a,a3,a7,a8
140,1,0,0,v,t1,t7,t8
141,1,0,0,a,a7,a6,a9
142,1,0,0,a,i10,i6,i7
143,1,0,0,a,i6,i2,i8
144,1,0,0,v,a6,a1,a4
145,1,0,0,a,t5,t3,t8
146,1,0,0,a,i5,i2,i7
147,1,0,0,a,i3,i10,i9
148,1,0,0,a,t1,t4,t9
149,1,0,0,v,i7,i1,i8
150,1,0,0,v,a6,a5,a7
151,1,0,0,v,t9,t1,t7
152,1,0,0,v,a5,a7,a9
153,1,0,0,a,a4,a3,a8
154,1,0,0,a,a4,a2,a5
155,1,0,0,v,a7,a3,a8
156,1,0,0,a,t6,t3,t8
157,1,0,0,a,a10,a5,a9
158,1,0,0,a,a3,a10,a7
159,1,0,0,a,i2,i10,i5
160,1,0,0,a,t9,t10,t7
161,1,0,0,v,t6,t1,t2
162,1,0,0,v,t4,t3,t5
163,1,0,0,a,i4,i5,i7
164,1,0,0,v,a6,a3,a5
165,1,0,0,a,a3,a4,a6
166,1,0,0,v,i2,i1,i6
167,1,0,0,v,t4,t10,t7
168,1,0,0,v,i9,i1,i4
169,1,0,0,v,a4,a10,a9
170,1,0,0,v,i7,i4,i6
171,1,0,0,a,a5,a2,a3
172,1,0,0,a,i10,i2,i6
173,1,0,0,v,t10,t4,t5
174,1,0,0,a,i8,i4,i6
175,1,0,0,v,t6,t4,t7
176,1,0,0,v,a8,a3,a9
177,1,0,0,v,i1,i10,i6
178,1,0,0,a,t1,t10,t5
179,1,0,0,a,a2,a5,a6
180,1,0,0,a,t6,t5,t7
181,1,0,0,v,i7,i4,i8
182,1,0,0,v,t2,t1,t6
183,1,0,0,v,t1,t4,t9
184,1,0,0,v,a5,a1,a8
185,1,0,0,a,a9,a10,a4
186,1,0,0,a,a8,a4,a7
187,1,0,0,a,t7,t6,t9
188,1,0,0,a,i8,i3,i4
189,1,0,0,a,a8,a10,a9
190,1,0,0,a,t4,t10,t6
191,1,0,0,a,a2,a6,a7
192,1,0,0,v,a3,a4,a7
193,1,0,0,a,a1,a5,a7
194,1,0,0,a,i7,i1,i8
195,1,0,0,v,i1,i10,i3
196,1,0,0,a,t4,t3,t6
197,1,0,0,v,a10,a6,a9
198,1,0,0,a,a5,a10,a6
199,1,0,0,a,a4,a1,a10
200,1,0,0,v,i2,i3,i4
201,1,0,0,a,t8,t2,t3
202,1,0,0,a,a1,a4,a7
203,1,0,0,a,t6,t10,t8
204,1,0,0,a,t8,t4,t5
205,1,0,0,a,i5,i10,i3
206,1,0,0,v,a9,a3,a8
207,1,0,0,a,i8,i5,i6
208,1,0,0,v,t10,t2,t8
209,1,0,0,a,a8,a2,a6
210,1,0,0,v,a9,a1,a10
211,1,0,0,a,i4,i7,i8
212,1,0,0,a,a6,a1,a7
213,1,0,0,v,i2,i10,i6
214,1,0,0,a,i3,i6,i8
215,1,0,0,a,a2,a7,a8
216,1,0,0,a,i2,i5,i9
217,1,0,0,v,a1,a3,a4
218,1,0,0,a,a10,a6,a9
219,1,0,0,v,a2,a5,a6
220,1,0,0,v,t5,t1,t3
221,1,0,0,a,t10,t2,t6
222,1,0,0,v,i7,i10,i2
223,1,0,0,v,i4,i3,i5
224,1,0,0,a,t4,t8,t9
225,1,0,0,a,t2,t1,t7
226,1,0,0,v,t9,t10,t4
227,1,0,0,v,t3,t6,t8
228,1,0,0,v,i7,i1,i4
229,1,0,0,v,i6,i10,i7
230,1,0,0,a,i7,i10,i9
231,1,0,0,a,a7,a4,a5
232,1,0,0,a,i5,i3,i7
233,1,0,0,a,a9,a4,a7
234,1,0,0,a,t9,t3,t4
235,1,0,0,a,i5,i1,i9
236,1,0,0,v,t5,t3,t7
237,1,0,0,v,i3,i6,i8
238,1,0,0,v,t8,t10,t7
239,1,0,0,a,t10,t1,t6
240,1,0,0,v,i5,i4,i9
241,1,0,0,a,a6,a2,a8
242,1,0,0,a,t7,t2,t3
243,1,0,0,a,a6,a2,a4
244,1,0,0,v,i3,i4,i5
245,1,0,0,a,t8,t2,t9
246,1,0,0,v,t6,t3,t7
247,1,0,0,v,a4,a3,a6
248,1,0,0,a,a5,a2,a6
249,1,0,0,v,a9,a10,a4
250,1,0,0,a,i3,i2,i9
251,1,0,0,v,t7,t3,t9
252,1,0,0,a,t4,t6,t8
253,1,0,0,v,i1,i3,i7
254,1,0,0,a,i9,i3,i4
255,1,0,0,a,t9,t10,t8
256,1,0,0,a,i6,i2,i7
257,1,0,0,a,a5,a1,a7
258,1,0,0,v,a3,a5,a8
259,1,0,0,a,t1,t6,t8
260,1,0,0,a,i5,i8,i9
261,1,0,0,v,t5,t3,t4
262,1,0,0,v,a7,a3,a6
263,1,0,0,a,t3,t1,t8
264,1,0,0,a,t8,t10,t7
265,1,0,0,a,a8,a5,a9
266,1,0,0,a,t4,t6,t7
267,1,0,0,v,t6,t1,t4
268,1,0,0,a,i9,i2,i5
269,1,0,0,v,i10,i1,i8
270,1,0,0,v,t8,t1,t3
271,1,0,0,a,t2,t3,t6
