,sub,set,split,modality,prompt,opt1,opt2
0,33,8,0,v,t1,t10,t5
1,33,8,0,v,t7,t2,t5
2,33,8,0,v,t7,t3,t4
3,33,8,0,a,a2,a5,a6
4,33,8,0,v,t10,t5,t8
5,33,8,0,v,a2,a8,a9
6,33,8,0,v,t9,t5,t8
7,33,8,0,a,i7,i2,i6
8,33,8,0,a,i9,i10,i4
9,33,8,0,a,t9,t10,t5
10,33,8,0,v,t4,t10,t3
11,33,8,0,v,t2,t1,t8
12,33,8,0,v,i9,i4,i7
13,33,8,0,a,i2,i1,i6
14,33,8,0,a,a2,a10,a6
15,33,8,0,a,i5,i3,i9
16,33,8,0,a,a2,a3,a8
17,33,8,0,a,a4,a5,a7
18,33,8,0,v,t10,t1,t7
19,33,8,0,v,t4,t1,t9
20,33,8,0,a,i3,i4,i8
21,33,8,0,v,i10,i2,i7
22,33,8,0,a,t10,t2,t6
23,33,8,0,a,a9,a7,a8
24,33,8,0,v,i1,i6,i9
25,33,8,0,v,i2,i10,i8
26,33,8,0,a,t1,t3,t6
27,33,8,0,a,a9,a10,a4
28,33,8,0,a,t4,t3,t9
29,33,8,0,v,a1,a2,a5
30,33,8,0,v,a9,a1,a6
31,33,8,0,v,t6,t10,t5
32,33,8,0,v,i3,i2,i5
33,33,8,0,a,t9,t5,t8
34,33,8,0,v,a10,a1,a6
35,33,8,0,v,a8,a6,a9
36,33,8,0,a,i2,i4,i7
37,33,8,0,v,i10,i2,i6
38,33,8,0,v,a3,a8,a9
39,33,8,0,a,t7,t2,t8
40,33,8,0,a,i4,i1,i9
41,33,8,0,a,a4,a8,a9
42,33,8,0,a,i1,i5,i6
43,33,8,0,a,t3,t4,t8
44,33,8,0,a,i4,i10,i3
45,33,8,0,a,a5,a10,a9
46,33,8,0,a,a4,a7,a8
47,33,8,0,v,a7,a10,a9
48,33,8,0,a,a3,a2,a6
49,33,8,0,v,i4,i10,i3
50,33,8,0,a,i8,i2,i3
51,33,8,0,v,i4,i5,i6
52,33,8,0,a,a1,a6,a7
53,33,8,0,v,t1,t6,t8
54,33,8,0,a,i10,i1,i4
55,33,8,0,a,a4,a10,a2
56,33,8,0,a,i10,i2,i6
57,33,8,0,v,t8,t2,t5
58,33,8,0,v,i5,i7,i9
59,33,8,0,v,t9,t4,t5
60,33,8,0,v,a6,a2,a3
61,33,8,0,v,a5,a6,a8
62,33,8,0,a,t6,t2,t7
63,33,8,0,v,i5,i3,i4
64,33,8,0,v,t9,t2,t8
65,33,8,0,v,a7,a10,a6
66,33,8,0,a,i1,i2,i9
67,33,8,0,v,a4,a2,a3
68,33,8,0,a,a10,a1,a2
69,33,8,0,v,i2,i1,i8
70,33,8,0,a,t9,t1,t3
71,33,8,0,v,a8,a3,a6
72,33,8,0,v,i7,i3,i9
73,33,8,0,a,a5,a6,a7
74,33,8,0,v,t6,t1,t2
75,33,8,0,a,a6,a3,a5
76,33,8,0,v,a2,a3,a8
77,33,8,0,a,t6,t1,t9
78,33,8,0,v,a10,a7,a8
79,33,8,0,v,t8,t3,t5
80,33,8,0,a,t5,t1,t3
81,33,8,0,a,a3,a1,a2
82,33,8,0,v,i6,i3,i9
83,33,8,0,v,a8,a10,a9
84,33,8,0,v,a6,a5,a9
85,33,8,0,v,a4,a10,a9
86,33,8,0,v,a6,a1,a10
87,33,8,0,a,t9,t10,t2
88,33,8,0,a,i3,i1,i2
89,33,8,0,a,a4,a10,a9
90,33,8,0,a,t3,t5,t6
91,33,8,0,v,t7,t6,t9
92,33,8,0,v,t10,t2,t7
93,33,8,0,v,i10,i3,i7
94,33,8,0,v,a6,a2,a7
95,33,8,0,a,t10,t4,t6
96,33,8,0,a,i10,i1,i3
97,33,8,0,a,t7,t2,t9
98,33,8,0,a,a5,a3,a7
99,33,8,0,a,t3,t4,t6
100,33,8,0,v,a10,a6,a9
101,33,8,0,v,i10,i2,i3
102,33,8,0,v,t9,t3,t8
103,33,8,0,a,a1,a3,a7
104,33,8,0,v,a4,a5,a7
105,33,8,0,a,a6,a2,a9
106,33,8,0,a,i2,i10,i6
107,33,8,0,v,i5,i4,i6
108,33,8,0,a,a3,a1,a4
109,33,8,0,a,t8,t1,t2
110,33,8,0,v,a7,a1,a4
111,33,8,0,a,t9,t1,t6
112,33,8,0,v,t10,t3,t9
113,33,8,0,v,t3,t2,t8
114,33,8,0,v,a3,a10,a5
115,33,8,0,a,i8,i3,i9
116,33,8,0,v,t6,t8,t9
117,33,8,0,a,i1,i3,i7
118,33,8,0,a,i7,i8,i9
119,33,8,0,v,i8,i1,i5
120,33,8,0,a,i10,i4,i6
121,33,8,0,a,a7,a1,a6
122,33,8,0,v,t2,t5,t6
123,33,8,0,a,a8,a1,a3
124,33,8,0,a,t10,t3,t9
125,33,8,0,v,i5,i1,i6
126,33,8,0,a,i3,i4,i7
127,33,8,0,v,i5,i6,i9
128,33,8,0,a,t1,t5,t8
129,33,8,0,v,a3,a10,a4
130,33,8,0,v,i1,i4,i9
131,33,8,0,v,a1,a10,a7
132,33,8,0,a,i6,i10,i7
133,33,8,0,v,a8,a2,a6
134,33,8,0,v,i7,i1,i4
135,33,8,0,a,i3,i2,i8
136,33,8,0,v,a1,a7,a8
137,33,8,0,v,t10,t3,t4
138,33,8,0,a,t1,t3,t8
139,33,8,0,a,t8,t1,t6
140,33,8,0,v,i1,i6,i7
141,33,8,0,v,a4,a1,a10
142,33,8,0,v,t7,t1,t9
143,33,8,0,v,i6,i10,i5
144,33,8,0,v,i7,i2,i6
145,33,8,0,a,i2,i10,i3
146,33,8,0,v,a5,a6,a9
147,33,8,0,v,i4,i6,i8
148,33,8,0,a,a3,a6,a9
149,33,8,0,a,a6,a10,a5
150,33,8,0,a,t8,t3,t7
151,33,8,0,a,t7,t2,t6
152,33,8,0,v,i9,i10,i8
153,33,8,0,a,a5,a1,a8
154,33,8,0,a,a6,a7,a8
155,33,8,0,v,i9,i6,i8
156,33,8,0,v,t1,t4,t6
157,33,8,0,v,i8,i3,i6
158,33,8,0,a,t3,t4,t5
159,33,8,0,a,i8,i6,i7
160,33,8,0,a,t8,t3,t9
161,33,8,0,a,t7,t3,t5
162,33,8,0,v,i2,i4,i7
163,33,8,0,a,t4,t10,t2
164,33,8,0,a,a8,a3,a9
165,33,8,0,a,t2,t3,t7
166,33,8,0,v,t8,t1,t7
167,33,8,0,v,t3,t10,t8
168,33,8,0,v,t10,t2,t4
169,33,8,0,a,i10,i2,i8
170,33,8,0,v,t3,t5,t8
171,33,8,0,a,t2,t1,t6
172,33,8,0,a,a8,a4,a5
173,33,8,0,v,t5,t1,t2
174,33,8,0,a,t2,t3,t5
175,33,8,0,a,t5,t10,t8
176,33,8,0,a,t5,t4,t7
177,33,8,0,v,a3,a1,a5
178,33,8,0,a,i5,i1,i9
179,33,8,0,a,i4,i5,i8
180,33,8,0,a,i7,i2,i4
181,33,8,0,v,t8,t1,t3
182,33,8,0,v,t3,t2,t6
183,33,8,0,a,i5,i3,i7
184,33,8,0,a,a9,a3,a4
185,33,8,0,v,a7,a4,a9
186,33,8,0,v,a7,a4,a8
187,33,8,0,a,t2,t4,t7
188,33,8,0,v,a10,a2,a6
189,33,8,0,v,t5,t10,t3
190,33,8,0,a,a10,a7,a8
191,33,8,0,v,i8,i7,i9
192,33,8,0,a,i9,i4,i8
193,33,8,0,v,a1,a10,a3
194,33,8,0,v,a2,a5,a9
195,33,8,0,v,a4,a2,a7
196,33,8,0,a,a5,a7,a8
197,33,8,0,v,i8,i10,i2
198,33,8,0,a,t5,t1,t9
199,33,8,0,a,t9,t3,t6
200,33,8,0,v,t6,t10,t3
201,33,8,0,a,t9,t2,t3
202,33,8,0,v,a3,a2,a7
203,33,8,0,a,i6,i10,i2
204,33,8,0,a,a3,a1,a9
205,33,8,0,a,t9,t1,t4
206,33,8,0,a,t9,t4,t5
207,33,8,0,a,a5,a4,a6
208,33,8,0,v,t5,t10,t6
209,33,8,0,v,t7,t4,t8
210,33,8,0,a,t6,t1,t8
211,33,8,0,a,i7,i1,i4
212,33,8,0,a,a8,a1,a5
213,33,8,0,a,a9,a10,a7
214,33,8,0,v,t6,t10,t4
215,33,8,0,a,a1,a2,a3
216,33,8,0,v,a8,a7,a9
217,33,8,0,v,t1,t3,t9
218,33,8,0,a,t10,t8,t9
219,33,8,0,v,i7,i2,i3
220,33,8,0,a,a7,a2,a3
221,33,8,0,v,i1,i5,i8
222,33,8,0,a,i6,i5,i7
223,33,8,0,a,t5,t6,t9
224,33,8,0,a,t4,t1,t9
225,33,8,0,a,t1,t2,t8
226,33,8,0,a,i8,i3,i4
227,33,8,0,v,a7,a1,a8
228,33,8,0,a,t8,t5,t9
229,33,8,0,v,a5,a4,a6
230,33,8,0,v,a5,a7,a9
231,33,8,0,v,t4,t2,t9
232,33,8,0,v,a8,a10,a6
233,33,8,0,v,i6,i1,i3
234,33,8,0,a,t8,t2,t4
235,33,8,0,a,a4,a2,a3
236,33,8,0,v,i10,i4,i6
237,33,8,0,a,i2,i5,i7
238,33,8,0,a,a10,a1,a7
239,33,8,0,a,a6,a4,a5
240,33,8,0,a,t3,t1,t8
241,33,8,0,v,t5,t6,t8
242,33,8,0,a,t5,t10,t9
243,33,8,0,a,t6,t2,t9
244,33,8,0,v,t9,t2,t4
245,33,8,0,v,i1,i2,i8
246,33,8,0,v,t4,t1,t2
247,33,8,0,v,t8,t2,t4
248,33,8,0,a,i3,i5,i6
249,33,8,0,a,t6,t4,t7
250,33,8,0,a,a8,a7,a9
251,33,8,0,a,i8,i1,i7
252,33,8,0,v,t3,t10,t7
253,33,8,0,v,a3,a5,a9
254,33,8,0,a,i3,i1,i7
255,33,8,0,a,a8,a3,a6
256,33,8,0,a,t7,t6,t8
257,33,8,0,a,t7,t1,t5
258,33,8,0,v,a9,a5,a7
259,33,8,0,v,t4,t2,t5
260,33,8,0,v,i9,i10,i4
261,33,8,0,a,a4,a10,a8
262,33,8,0,a,i6,i10,i8
263,33,8,0,a,t6,t3,t9
264,33,8,0,v,i9,i1,i10
265,33,8,0,v,i8,i2,i7
266,33,8,0,a,a3,a5,a9
267,33,8,0,v,a6,a3,a4
268,33,8,0,a,a10,a5,a9
269,33,8,0,v,i5,i10,i8
270,33,8,0,a,i5,i10,i2
271,33,8,0,a,i9,i3,i6
272,33,8,0,a,i8,i2,i9
273,33,8,0,v,i9,i1,i6
274,33,8,0,v,i10,i6,i8
275,33,8,0,a,t5,t1,t7
276,33,8,0,a,i4,i3,i7
277,33,8,0,v,a2,a1,a4
278,33,8,0,v,a6,a4,a7
279,33,8,0,a,i3,i10,i2
280,33,8,0,v,a9,a5,a8
281,33,8,0,v,t8,t4,t6
282,33,8,0,v,t6,t2,t7
283,33,8,0,v,t4,t10,t6
284,33,8,0,a,a1,a5,a8
285,33,8,0,v,i8,i4,i9
286,33,8,0,v,i6,i2,i8
287,33,8,0,v,t2,t5,t7
288,33,8,0,v,i1,i6,i8
289,33,8,0,v,i2,i3,i9
290,33,8,0,v,t5,t2,t4
291,33,8,0,a,a7,a4,a8
292,33,8,0,v,i3,i1,i7
293,33,8,0,v,t2,t4,t8
294,33,8,0,v,t10,t1,t2
295,33,8,0,v,t3,t10,t5
