,sub,set,split,modality,prompt,opt1,opt2
0,13,1,4,a,a2,a5,a8
1,13,1,4,a,i3,i10,i7
2,13,1,4,a,h4,h1,h6
3,13,1,4,v,h1,h5,h6
4,13,1,4,v,h2,h4,h6
5,13,1,4,v,h10,h5,h9
6,13,1,4,v,i10,i3,i5
7,13,1,4,v,a3,a10,a8
8,13,1,4,v,i2,i3,i5
9,13,1,4,v,i4,i5,i8
10,13,1,4,v,i5,i10,i7
11,13,1,4,a,h5,h1,h10
12,13,1,4,a,i5,i2,i4
13,13,1,4,v,a6,a10,a2
14,13,1,4,v,a10,a5,a6
15,13,1,4,a,h9,h5,h7
16,13,1,4,v,a4,a1,a8
17,13,1,4,v,a1,a3,a6
18,13,1,4,v,h1,h10,h7
19,13,1,4,a,a7,a4,a6
20,13,1,4,v,i5,i1,i4
21,13,1,4,a,h4,h2,h7
22,13,1,4,v,a5,a2,a8
23,13,1,4,a,a9,a10,a8
24,13,1,4,v,a5,a8,a9
25,13,1,4,v,h10,h1,h6
26,13,1,4,a,a5,a8,a9
27,13,1,4,v,i1,i4,i5
28,13,1,4,v,a1,a10,a6
29,13,1,4,a,a9,a5,a8
30,13,1,4,v,i10,i3,i9
31,13,1,4,v,a10,a3,a4
32,13,1,4,v,h9,h3,h7
33,13,1,4,v,a7,a2,a9
34,13,1,4,v,a3,a2,a6
35,13,1,4,v,h2,h5,h9
36,13,1,4,a,h7,h5,h6
37,13,1,4,a,a3,a6,a7
38,13,1,4,v,a7,a1,a4
39,13,1,4,v,h2,h10,h7
40,13,1,4,a,a9,a3,a6
41,13,1,4,v,i7,i1,i9
42,13,1,4,v,h6,h10,h5
43,13,1,4,v,h8,h5,h9
44,13,1,4,v,a8,a1,a3
45,13,1,4,a,i2,i5,i8
46,13,1,4,v,a8,a5,a9
47,13,1,4,a,i1,i4,i5
48,13,1,4,v,a8,a7,a9
49,13,1,4,a,h5,h10,h7
50,13,1,4,a,h3,h4,h6
51,13,1,4,a,a8,a2,a5
52,13,1,4,v,h6,h8,h9
53,13,1,4,a,i9,i4,i7
54,13,1,4,a,i4,i10,i8
55,13,1,4,a,h2,h10,h4
56,13,1,4,v,a2,a6,a9
57,13,1,4,a,i5,i2,i7
58,13,1,4,v,h2,h5,h7
59,13,1,4,v,a7,a4,a5
60,13,1,4,a,a4,a1,a3
61,13,1,4,v,i1,i2,i7
62,13,1,4,v,h3,h5,h7
63,13,1,4,a,h3,h10,h6
64,13,1,4,a,h8,h10,h4
65,13,1,4,a,h4,h1,h9
66,13,1,4,a,h1,h1,h4
67,13,1,4,a,i6,i10,i5
