,sub,set,split,modality,prompt,opt1,opt2
0,8,1,3,v,i7,i10,i3
1,8,1,3,v,i10,i1,i8
2,8,1,3,v,a1,a2,a4
3,8,1,3,v,a2,a10,a5
4,8,1,3,v,a1,a5,a7
5,8,1,3,v,a9,a2,a6
6,8,1,3,a,a5,a10,a7
7,8,1,3,a,t8,t1,t9
8,8,1,3,a,i4,i6,i7
9,8,1,3,v,i8,i2,i4
10,8,1,3,v,t3,t1,t6
11,8,1,3,v,t9,t3,t6
12,8,1,3,a,a1,a6,a8
13,8,1,3,a,i5,i3,i9
14,8,1,3,a,t10,t5,t9
15,8,1,3,a,t3,t10,t5
16,8,1,3,v,a4,a6,a8
17,8,1,3,a,a8,a2,a3
18,8,1,3,v,t2,t5,t8
19,8,1,3,v,t10,t5,t7
20,8,1,3,v,a5,a4,a8
21,8,1,3,v,t10,t2,t4
22,8,1,3,v,i2,i6,i7
23,8,1,3,a,a9,a2,a6
24,8,1,3,a,t3,t5,t8
25,8,1,3,v,i9,i6,i8
26,8,1,3,a,i10,i4,i6
27,8,1,3,a,a4,a1,a6
28,8,1,3,v,i1,i4,i7
29,8,1,3,a,t8,t1,t5
30,8,1,3,a,t8,t5,t7
31,8,1,3,v,t3,t6,t7
32,8,1,3,v,t5,t1,t6
33,8,1,3,v,i1,i2,i4
34,8,1,3,v,a4,a3,a8
35,8,1,3,a,t8,t2,t9
36,8,1,3,a,i2,i7,i9
37,8,1,3,a,a1,a5,a7
38,8,1,3,v,a6,a3,a8
39,8,1,3,a,a1,a10,a5
40,8,1,3,a,a2,a7,a8
41,8,1,3,v,t9,t6,t7
42,8,1,3,v,t2,t4,t9
43,8,1,3,a,a9,a3,a5
44,8,1,3,v,t10,t3,t7
45,8,1,3,a,t2,t10,t6
46,8,1,3,a,t1,t10,t2
47,8,1,3,a,a9,a1,a6
48,8,1,3,v,a10,a5,a8
49,8,1,3,a,a1,a4,a6
50,8,1,3,a,t2,t8,t9
51,8,1,3,a,t4,t5,t6
52,8,1,3,v,t8,t6,t7
53,8,1,3,a,i4,i1,i9
54,8,1,3,v,i7,i1,i8
55,8,1,3,v,t4,t5,t6
56,8,1,3,v,a7,a3,a8
57,8,1,3,v,a7,a1,a3
58,8,1,3,v,i6,i7,i8
59,8,1,3,v,a7,a1,a6
60,8,1,3,v,t3,t1,t4
61,8,1,3,v,t1,t6,t9
62,8,1,3,a,t8,t7,t9
63,8,1,3,v,t6,t2,t3
64,8,1,3,a,t1,t10,t7
65,8,1,3,a,a8,a5,a9
66,8,1,3,v,t8,t3,t9
67,8,1,3,v,a9,a4,a6
68,8,1,3,a,t2,t7,t9
69,8,1,3,v,a1,a10,a8
70,8,1,3,a,a5,a3,a9
71,8,1,3,v,t5,t10,t9
72,8,1,3,a,i1,i3,i8
73,8,1,3,a,t7,t2,t8
74,8,1,3,v,i9,i6,i7
75,8,1,3,v,i10,i2,i4
76,8,1,3,v,a10,a4,a5
77,8,1,3,a,i10,i8,i9
78,8,1,3,a,i5,i4,i6
79,8,1,3,v,a3,a1,a4
80,8,1,3,a,t4,t10,t7
81,8,1,3,v,i3,i1,i10
82,8,1,3,a,i10,i3,i4
83,8,1,3,a,a8,a3,a4
84,8,1,3,v,t7,t1,t8
85,8,1,3,v,i2,i4,i7
86,8,1,3,a,a9,a10,a2
87,8,1,3,a,i2,i10,i9
88,8,1,3,a,i3,i1,i2
89,8,1,3,a,i1,i5,i8
90,8,1,3,v,a4,a1,a9
91,8,1,3,v,t9,t10,t7
92,8,1,3,v,t6,t4,t5
93,8,1,3,a,t8,t1,t7
94,8,1,3,a,t7,t2,t9
95,8,1,3,a,a7,a4,a8
96,8,1,3,v,i7,i3,i4
97,8,1,3,v,t10,t1,t8
98,8,1,3,a,i7,i5,i8
99,8,1,3,a,a3,a5,a6
100,8,1,3,v,i7,i8,i9
101,8,1,3,v,a10,a3,a6
102,8,1,3,v,a2,a3,a9
103,8,1,3,v,a10,a6,a8
104,8,1,3,a,i1,i10,i7
105,8,1,3,v,i9,i3,i5
106,8,1,3,a,a5,a4,a8
107,8,1,3,v,t7,t6,t9
