,sub,set,split,modality,prompt,opt1,opt2
0,14,3,1,v,a7,a4,a5
1,14,3,1,v,t5,t7,t8
2,14,3,1,a,t1,t2,t3
3,14,3,1,a,a2,a1,a9
4,14,3,1,v,t3,t4,t6
5,14,3,1,v,a4,a5,a9
6,14,3,1,v,i4,i1,i5
7,14,3,1,v,t9,t5,t7
8,14,3,1,a,a5,a1,a9
9,14,3,1,a,a8,a5,a6
10,14,3,1,a,a7,a1,a10
11,14,3,1,v,i8,i4,i6
12,14,3,1,v,t6,t3,t8
13,14,3,1,a,a3,a10,a7
14,14,3,1,v,t6,t7,t9
15,14,3,1,v,a8,a2,a5
16,14,3,1,v,a3,a6,a9
17,14,3,1,v,i5,i10,i7
18,14,3,1,v,a4,a1,a5
19,14,3,1,a,i1,i10,i3
20,14,3,1,a,t4,t6,t7
21,14,3,1,v,i9,i10,i5
22,14,3,1,a,a9,a6,a8
23,14,3,1,a,i9,i5,i8
24,14,3,1,v,i9,i10,i2
25,14,3,1,v,a2,a6,a9
26,14,3,1,a,a9,a10,a7
27,14,3,1,a,a8,a3,a6
28,14,3,1,a,t4,t3,t5
29,14,3,1,v,t10,t3,t8
30,14,3,1,v,i9,i5,i8
31,14,3,1,v,a9,a1,a10
32,14,3,1,a,i10,i6,i9
33,14,3,1,a,t5,t1,t8
34,14,3,1,a,i9,i10,i5
35,14,3,1,v,t7,t2,t5
36,14,3,1,v,a9,a5,a7
37,14,3,1,v,t7,t2,t8
38,14,3,1,a,i3,i7,i9
39,14,3,1,a,a7,a1,a4
40,14,3,1,v,t2,t1,t8
41,14,3,1,a,t6,t1,t7
42,14,3,1,v,a8,a2,a9
43,14,3,1,v,t4,t10,t9
44,14,3,1,v,t8,t7,t9
45,14,3,1,a,i1,i10,i8
46,14,3,1,a,a9,a10,a3
47,14,3,1,v,t4,t10,t8
48,14,3,1,a,i8,i4,i9
49,14,3,1,v,a10,a5,a9
50,14,3,1,a,i3,i6,i8
51,14,3,1,v,a10,a3,a9
52,14,3,1,v,i7,i2,i9
53,14,3,1,a,t9,t10,t2
54,14,3,1,v,i5,i2,i6
55,14,3,1,a,a1,a2,a7
56,14,3,1,a,i3,i2,i4
57,14,3,1,a,t3,t7,t9
58,14,3,1,v,t6,t2,t3
59,14,3,1,a,i4,i6,i9
60,14,3,1,v,a6,a2,a3
61,14,3,1,a,t3,t2,t6
62,14,3,1,a,i6,i3,i4
63,14,3,1,a,i6,i3,i5
64,14,3,1,a,a8,a6,a7
65,14,3,1,a,a7,a3,a5
66,14,3,1,a,a6,a1,a7
67,14,3,1,a,i7,i10,i3
68,14,3,1,v,a6,a2,a9
69,14,3,1,v,t2,t10,t3
70,14,3,1,v,a6,a1,a2
71,14,3,1,a,a5,a2,a4
72,14,3,1,a,t7,t1,t3
73,14,3,1,v,i1,i3,i4
74,14,3,1,v,t8,t1,t4
75,14,3,1,a,a5,a10,a9
76,14,3,1,a,t2,t4,t8
77,14,3,1,a,t4,t5,t6
78,14,3,1,v,a9,a4,a5
79,14,3,1,a,a3,a6,a7
80,14,3,1,v,i8,i6,i9
81,14,3,1,v,a9,a1,a2
82,14,3,1,a,i10,i5,i7
83,14,3,1,a,a10,a5,a9
84,14,3,1,v,i10,i1,i8
85,14,3,1,a,t8,t4,t7
86,14,3,1,v,i4,i10,i9
87,14,3,1,v,i8,i1,i7
88,14,3,1,v,i6,i4,i7
89,14,3,1,v,t5,t1,t3
90,14,3,1,a,i7,i10,i9
91,14,3,1,v,i4,i1,i7
92,14,3,1,v,i5,i1,i7
93,14,3,1,v,t4,t3,t9
94,14,3,1,a,t1,t4,t6
95,14,3,1,v,t2,t1,t10
96,14,3,1,v,t7,t2,t9
97,14,3,1,a,a1,a10,a2
98,14,3,1,v,a9,a10,a8
99,14,3,1,a,i7,i1,i5
100,14,3,1,a,i8,i10,i2
101,14,3,1,a,a4,a1,a3
102,14,3,1,a,t5,t4,t6
103,14,3,1,v,a8,a5,a7
104,14,3,1,a,t7,t10,t2
105,14,3,1,v,a3,a10,a7
106,14,3,1,v,i10,i5,i8
107,14,3,1,a,i4,i2,i5
108,14,3,1,a,a2,a4,a9
109,14,3,1,v,i10,i8,i9
110,14,3,1,v,t4,t6,t7
111,14,3,1,a,a7,a5,a8
112,14,3,1,v,t6,t4,t9
113,14,3,1,v,t4,t6,t9
114,14,3,1,a,a5,a3,a4
115,14,3,1,a,a1,a3,a7
116,14,3,1,v,a4,a8,a9
117,14,3,1,a,t9,t2,t5
118,14,3,1,a,t1,t2,t9
119,14,3,1,a,i5,i2,i4
120,14,3,1,a,t7,t4,t9
121,14,3,1,v,i10,i3,i9
122,14,3,1,a,a7,a6,a8
123,14,3,1,v,i2,i3,i5
124,14,3,1,v,t10,t2,t5
125,14,3,1,a,i10,i4,i6
126,14,3,1,v,i9,i1,i2
127,14,3,1,a,i2,i4,i6
128,14,3,1,v,i10,i4,i8
129,14,3,1,v,a7,a2,a6
130,14,3,1,a,a7,a3,a4
131,14,3,1,a,a2,a1,a4
132,14,3,1,v,a10,a3,a6
133,14,3,1,a,t3,t10,t2
134,14,3,1,a,t4,t3,t9
135,14,3,1,a,i6,i1,i8
136,14,3,1,a,t10,t3,t7
137,14,3,1,v,t8,t2,t9
138,14,3,1,v,t5,t3,t7
139,14,3,1,a,i1,i10,i7
140,14,3,1,a,i9,i5,i6
141,14,3,1,v,i10,i3,i6
142,14,3,1,a,t4,t1,t6
143,14,3,1,v,a2,a10,a8
144,14,3,1,a,i1,i2,i3
145,14,3,1,v,t10,t1,t2
146,14,3,1,v,a6,a10,a2
147,14,3,1,a,i7,i1,i9
148,14,3,1,v,t6,t4,t5
149,14,3,1,a,t9,t4,t5
150,14,3,1,a,i3,i5,i7
151,14,3,1,v,i3,i4,i7
152,14,3,1,v,t5,t6,t8
153,14,3,1,a,i2,i3,i6
154,14,3,1,a,i6,i8,i9
155,14,3,1,a,i8,i10,i6
156,14,3,1,v,t3,t10,t2
157,14,3,1,a,i2,i4,i5
158,14,3,1,a,a8,a1,a7
159,14,3,1,v,i9,i3,i6
160,14,3,1,v,t5,t4,t9
161,14,3,1,a,t5,t4,t8
162,14,3,1,v,i7,i2,i4
163,14,3,1,v,i1,i2,i9
164,14,3,1,v,a3,a1,a5
165,14,3,1,a,a5,a4,a6
166,14,3,1,v,t4,t1,t6
167,14,3,1,a,i10,i1,i6
168,14,3,1,v,i2,i7,i8
169,14,3,1,v,a10,a3,a4
170,14,3,1,a,t9,t1,t8
171,14,3,1,a,a3,a10,a2
172,14,3,1,v,i8,i10,i3
173,14,3,1,a,i8,i1,i7
174,14,3,1,a,i5,i4,i7
175,14,3,1,a,a3,a1,a5
176,14,3,1,v,t8,t2,t7
177,14,3,1,a,t10,t5,t6
178,14,3,1,a,a6,a5,a7
179,14,3,1,v,i5,i1,i6
180,14,3,1,a,i6,i3,i8
181,14,3,1,v,a6,a10,a5
182,14,3,1,v,a6,a1,a9
183,14,3,1,a,a6,a10,a7
184,14,3,1,v,i3,i2,i9
185,14,3,1,v,i8,i2,i5
186,14,3,1,a,i8,i10,i3
187,14,3,1,v,i4,i3,i8
188,14,3,1,v,t7,t1,t10
189,14,3,1,a,a10,a2,a8
190,14,3,1,v,t9,t1,t4
191,14,3,1,v,a5,a4,a6
192,14,3,1,v,i4,i10,i6
193,14,3,1,a,i2,i1,i8
194,14,3,1,v,t4,t3,t7
195,14,3,1,a,a10,a3,a9
196,14,3,1,v,i6,i5,i7
197,14,3,1,a,a3,a1,a4
198,14,3,1,v,t10,t5,t7
199,14,3,1,a,t6,t3,t7
200,14,3,1,v,a3,a4,a5
201,14,3,1,v,t10,t6,t8
202,14,3,1,a,a8,a3,a7
203,14,3,1,a,i2,i1,i10
204,14,3,1,a,t4,t10,t3
205,14,3,1,a,i5,i7,i8
206,14,3,1,a,a4,a10,a3
207,14,3,1,v,t2,t1,t5
208,14,3,1,a,t6,t5,t9
209,14,3,1,v,i2,i3,i8
210,14,3,1,v,a7,a6,a9
211,14,3,1,a,i5,i3,i7
212,14,3,1,a,t1,t4,t8
213,14,3,1,v,t9,t1,t10
214,14,3,1,a,t4,t8,t9
215,14,3,1,a,a10,a1,a8
216,14,3,1,a,t9,t10,t7
217,14,3,1,a,a5,a1,a4
218,14,3,1,v,a6,a2,a8
219,14,3,1,v,i4,i7,i9
220,14,3,1,v,i8,i1,i10
221,14,3,1,v,a4,a1,a9
222,14,3,1,a,a3,a5,a7
223,14,3,1,a,i9,i4,i7
224,14,3,1,a,i6,i2,i4
225,14,3,1,a,t4,t7,t8
226,14,3,1,v,a1,a3,a8
227,14,3,1,a,i1,i10,i6
228,14,3,1,v,i3,i1,i5
229,14,3,1,v,t6,t1,t10
230,14,3,1,a,i8,i7,i9
231,14,3,1,v,t8,t10,t5
232,14,3,1,a,a6,a4,a5
233,14,3,1,v,i6,i3,i7
234,14,3,1,a,t8,t7,t9
235,14,3,1,a,a10,a1,a5
236,14,3,1,a,a1,a5,a9
237,14,3,1,v,i6,i7,i9
238,14,3,1,a,t2,t4,t7
239,14,3,1,v,i6,i2,i8
240,14,3,1,a,i6,i10,i9
241,14,3,1,a,i3,i2,i8
242,14,3,1,v,i3,i1,i4
243,14,3,1,v,t1,t4,t7
244,14,3,1,v,a5,a3,a9
245,14,3,1,v,a2,a3,a8
246,14,3,1,v,i8,i10,i7
247,14,3,1,a,a9,a4,a8
248,14,3,1,v,t1,t3,t9
249,14,3,1,v,t10,t2,t9
250,14,3,1,a,a2,a4,a8
251,14,3,1,v,a5,a10,a2
252,14,3,1,a,i9,i10,i8
253,14,3,1,v,t8,t5,t6
254,14,3,1,a,a2,a5,a7
255,14,3,1,v,a5,a2,a6
256,14,3,1,a,i10,i3,i5
257,14,3,1,v,a8,a10,a5
258,14,3,1,a,i1,i4,i9
259,14,3,1,v,i9,i1,i8
260,14,3,1,v,a2,a5,a8
261,14,3,1,a,i2,i10,i4
262,14,3,1,v,a3,a7,a8
263,14,3,1,v,i4,i5,i6
264,14,3,1,v,t3,t6,t7
265,14,3,1,a,a6,a1,a10
266,14,3,1,a,t10,t7,t9
267,14,3,1,v,i5,i1,i10
268,14,3,1,v,t3,t5,t9
269,14,3,1,a,a2,a4,a6
270,14,3,1,a,i4,i2,i3
271,14,3,1,v,a8,a1,a2
272,14,3,1,v,i1,i10,i4
273,14,3,1,v,i10,i1,i6
274,14,3,1,v,i2,i5,i7
275,14,3,1,v,t9,t10,t2
276,14,3,1,a,t10,t6,t7
277,14,3,1,a,t2,t10,t3
278,14,3,1,a,a4,a10,a7
279,14,3,1,v,i5,i10,i3
280,14,3,1,v,a2,a8,a9
281,14,3,1,a,a1,a3,a4
282,14,3,1,v,a8,a2,a7
283,14,3,1,a,i4,i10,i3
284,14,3,1,a,i1,i2,i7
285,14,3,1,a,t6,t10,t4
286,14,3,1,a,i10,i8,i9
287,14,3,1,v,a7,a4,a8
288,14,3,1,v,a2,a7,a9
289,14,3,1,a,a5,a7,a9
290,14,3,1,v,i3,i2,i7
291,14,3,1,v,a8,a1,a5
292,14,3,1,a,a3,a10,a5
293,14,3,1,v,i4,i1,i2
294,14,3,1,v,i5,i10,i9
295,14,3,1,v,i2,i5,i9
296,14,3,1,a,a10,a5,a8
