,sub,set,split,modality,prompt,opt1,opt2
0,28,6,3,v,t3,t5,t7
1,28,6,3,v,a9,a1,a10
2,28,6,3,v,t8,t7,t9
3,28,6,3,a,i3,i4,i5
4,28,6,3,a,t9,t7,t8
5,28,6,3,v,t10,t1,t6
6,28,6,3,a,t6,t3,t5
7,28,6,3,a,t4,t3,t8
8,28,6,3,v,t4,t10,t6
9,28,6,3,a,t4,t10,t6
10,28,6,3,v,i2,i4,i6
11,28,6,3,a,a8,a7,a9
12,28,6,3,v,t10,t4,t8
13,28,6,3,a,i8,i5,i7
14,28,6,3,a,a8,a2,a7
15,28,6,3,a,i4,i1,i2
16,28,6,3,v,t10,t3,t7
17,28,6,3,v,a1,a10,a5
18,28,6,3,v,a8,a5,a7
19,28,6,3,a,i3,i10,i9
20,28,6,3,a,t5,t4,t9
21,28,6,3,v,a10,a5,a9
22,28,6,3,v,t2,t4,t5
23,28,6,3,a,t8,t4,t9
24,28,6,3,v,i8,i3,i5
25,28,6,3,v,a6,a1,a2
26,28,6,3,a,t5,t6,t7
27,28,6,3,v,a6,a5,a9
28,28,6,3,v,t8,t10,t3
29,28,6,3,v,i4,i5,i7
30,28,6,3,v,a10,a3,a9
31,28,6,3,v,t7,t1,t8
32,28,6,3,v,a3,a6,a8
33,28,6,3,a,t1,t10,t2
34,28,6,3,v,i10,i6,i8
35,28,6,3,a,i5,i10,i3
36,28,6,3,v,t6,t1,t4
37,28,6,3,v,a6,a3,a8
38,28,6,3,v,a5,a8,a9
39,28,6,3,a,i4,i10,i7
40,28,6,3,a,t8,t2,t5
41,28,6,3,v,t8,t3,t5
42,28,6,3,a,a9,a10,a2
43,28,6,3,a,t3,t6,t8
44,28,6,3,a,t8,t2,t4
45,28,6,3,v,a4,a2,a9
46,28,6,3,v,i1,i4,i9
47,28,6,3,a,t7,t6,t9
48,28,6,3,v,t6,t1,t2
49,28,6,3,v,a7,a4,a5
50,28,6,3,a,t1,t10,t6
51,28,6,3,a,a10,a3,a8
52,28,6,3,v,t7,t5,t9
53,28,6,3,v,i2,i3,i7
54,28,6,3,v,t1,t10,t7
55,28,6,3,v,t5,t3,t4
56,28,6,3,a,a4,a2,a6
57,28,6,3,a,t2,t10,t7
58,28,6,3,a,i10,i3,i6
59,28,6,3,a,a7,a10,a4
60,28,6,3,v,i5,i1,i6
61,28,6,3,a,i6,i3,i4
62,28,6,3,v,t6,t1,t9
63,28,6,3,v,i5,i6,i7
64,28,6,3,v,i1,i10,i9
65,28,6,3,v,a8,a2,a9
66,28,6,3,v,t4,t3,t5
67,28,6,3,v,t9,t4,t8
68,28,6,3,v,t6,t4,t8
69,28,6,3,v,t4,t3,t8
70,28,6,3,v,a4,a10,a7
71,28,6,3,a,i6,i4,i9
72,28,6,3,a,a4,a1,a10
73,28,6,3,a,a10,a2,a7
74,28,6,3,v,t6,t4,t5
75,28,6,3,v,a9,a10,a2
76,28,6,3,v,a2,a8,a9
77,28,6,3,v,t9,t6,t8
78,28,6,3,v,t6,t5,t9
79,28,6,3,v,t2,t5,t6
80,28,6,3,a,t5,t10,t4
81,28,6,3,v,a1,a10,a9
82,28,6,3,a,t2,t10,t3
83,28,6,3,v,i2,i10,i7
84,28,6,3,v,t2,t7,t9
85,28,6,3,a,t7,t2,t8
86,28,6,3,a,a3,a10,a7
87,28,6,3,v,t8,t1,t6
88,28,6,3,v,t5,t2,t6
89,28,6,3,v,a8,a1,a4
90,28,6,3,v,i10,i1,i3
91,28,6,3,v,t7,t1,t10
92,28,6,3,a,a5,a2,a9
93,28,6,3,a,a6,a7,a9
94,28,6,3,v,i4,i5,i8
