,sub,set,split,modality,prompt,opt1,opt2
0,16,3,3,a,t10,t4,t8
1,16,3,3,a,i6,i10,i3
2,16,3,3,a,a5,a10,a3
3,16,3,3,v,t10,t4,t8
4,16,3,3,v,a4,a10,a2
5,16,3,3,a,a1,a6,a9
6,16,3,3,a,a3,a5,a6
7,16,3,3,a,i10,i1,i3
8,16,3,3,v,t1,t2,t8
9,16,3,3,a,t6,t2,t7
10,16,3,3,v,t3,t2,t4
11,16,3,3,a,t4,t10,t8
12,16,3,3,v,t7,t6,t8
13,16,3,3,v,a9,a6,a8
14,16,3,3,v,t2,t6,t9
15,16,3,3,v,t8,t4,t7
16,16,3,3,v,i9,i3,i7
17,16,3,3,v,t3,t5,t8
18,16,3,3,a,t3,t6,t7
19,16,3,3,v,i10,i2,i5
20,16,3,3,a,a1,a10,a3
21,16,3,3,v,a2,a4,a8
22,16,3,3,a,a3,a1,a6
23,16,3,3,a,a5,a1,a3
24,16,3,3,v,t1,t2,t6
25,16,3,3,v,t9,t1,t6
26,16,3,3,v,t8,t5,t9
27,16,3,3,a,a3,a2,a7
28,16,3,3,v,i4,i3,i7
29,16,3,3,v,a5,a2,a4
30,16,3,3,a,a6,a10,a8
31,16,3,3,v,i5,i10,i2
32,16,3,3,v,i1,i3,i9
33,16,3,3,a,i2,i6,i8
34,16,3,3,a,i3,i1,i5
35,16,3,3,a,a2,a7,a9
36,16,3,3,v,i8,i10,i6
37,16,3,3,a,t8,t1,t3
38,16,3,3,v,t5,t4,t6
39,16,3,3,v,i1,i3,i8
40,16,3,3,v,t8,t3,t7
41,16,3,3,a,i5,i10,i7
42,16,3,3,v,t2,t10,t5
43,16,3,3,v,a5,a1,a4
44,16,3,3,a,i8,i1,i2
45,16,3,3,v,a6,a10,a7
46,16,3,3,a,a7,a8,a9
47,16,3,3,v,t10,t3,t7
48,16,3,3,v,i7,i1,i2
49,16,3,3,v,i8,i1,i6
50,16,3,3,v,a2,a4,a6
51,16,3,3,v,a10,a6,a8
52,16,3,3,v,t3,t10,t9
53,16,3,3,v,t10,t6,t7
54,16,3,3,a,t6,t8,t9
55,16,3,3,a,a3,a7,a9
56,16,3,3,v,i10,i1,i4
57,16,3,3,a,t3,t2,t9
58,16,3,3,v,t1,t10,t8
59,16,3,3,v,i7,i1,i3
60,16,3,3,a,a9,a3,a7
61,16,3,3,a,t4,t6,t8
62,16,3,3,a,i6,i1,i4
63,16,3,3,v,i8,i2,i7
64,16,3,3,a,a5,a1,a2
65,16,3,3,a,t1,t10,t4
66,16,3,3,v,i2,i3,i9
67,16,3,3,v,i1,i6,i8
68,16,3,3,v,i9,i2,i4
69,16,3,3,a,i2,i5,i9
70,16,3,3,a,i4,i8,i9
71,16,3,3,a,t4,t3,t6
72,16,3,3,a,t5,t3,t9
73,16,3,3,v,i7,i4,i8
74,16,3,3,v,t9,t2,t6
75,16,3,3,a,i10,i3,i8
76,16,3,3,v,i5,i6,i7
77,16,3,3,v,t9,t4,t7
78,16,3,3,v,t10,t3,t9
79,16,3,3,v,t9,t1,t2
80,16,3,3,a,i6,i10,i8
81,16,3,3,v,a3,a10,a2
82,16,3,3,a,a8,a2,a6
83,16,3,3,a,a2,a1,a7
84,16,3,3,a,a8,a4,a9
85,16,3,3,v,t4,t3,t8
86,16,3,3,a,t1,t3,t9
87,16,3,3,v,t6,t3,t5
88,16,3,3,v,a5,a7,a9
89,16,3,3,a,a7,a10,a9
90,16,3,3,v,i6,i2,i4
91,16,3,3,v,i10,i5,i7
92,16,3,3,v,t4,t10,t6
93,16,3,3,v,i9,i2,i6
94,16,3,3,a,a8,a2,a4
95,16,3,3,a,a7,a10,a8
96,16,3,3,a,t6,t4,t9
97,16,3,3,a,a5,a10,a7
98,16,3,3,a,t5,t2,t9
99,16,3,3,v,a10,a7,a9
100,16,3,3,a,i1,i8,i9
101,16,3,3,v,t3,t1,t7
102,16,3,3,a,i2,i4,i8
103,16,3,3,v,t2,t3,t5
104,16,3,3,a,a7,a5,a6
105,16,3,3,a,i8,i1,i10
106,16,3,3,a,a10,a7,a8
107,16,3,3,v,i10,i2,i7
108,16,3,3,a,a6,a10,a9
109,16,3,3,v,i7,i6,i8
110,16,3,3,a,a3,a6,a8
111,16,3,3,v,a5,a8,a9
112,16,3,3,v,i6,i3,i4
113,16,3,3,a,t2,t5,t6
114,16,3,3,a,t1,t10,t5
115,16,3,3,a,i10,i1,i8
116,16,3,3,a,a4,a1,a5
117,16,3,3,a,a8,a1,a3
118,16,3,3,v,i6,i1,i8
119,16,3,3,a,a1,a2,a3
120,16,3,3,v,a2,a3,a9
121,16,3,3,a,i4,i2,i7
122,16,3,3,v,a2,a1,a8
123,16,3,3,a,a9,a2,a3
124,16,3,3,a,a1,a8,a9
125,16,3,3,v,i6,i5,i9
126,16,3,3,a,i9,i1,i4
127,16,3,3,v,i1,i2,i3
128,16,3,3,v,t1,t5,t9
129,16,3,3,v,a4,a2,a5
130,16,3,3,a,a9,a1,a2
131,16,3,3,a,a7,a4,a9
132,16,3,3,v,i3,i10,i6
133,16,3,3,a,i4,i2,i6
134,16,3,3,a,i4,i7,i8
135,16,3,3,a,i6,i2,i5
136,16,3,3,a,i7,i10,i4
137,16,3,3,v,i2,i1,i9
138,16,3,3,a,t10,t4,t7
139,16,3,3,a,t10,t6,t8
140,16,3,3,a,i3,i1,i9
141,16,3,3,a,a2,a10,a8
142,16,3,3,a,t3,t5,t6
143,16,3,3,a,i5,i10,i9
144,16,3,3,v,a7,a2,a8
145,16,3,3,a,t9,t2,t7
146,16,3,3,v,t4,t10,t2
147,16,3,3,v,a10,a1,a4
148,16,3,3,a,i7,i1,i4
149,16,3,3,v,t5,t2,t6
150,16,3,3,v,a8,a5,a9
151,16,3,3,a,t8,t1,t7
152,16,3,3,a,i1,i6,i9
153,16,3,3,a,a9,a4,a6
154,16,3,3,a,a3,a2,a5
155,16,3,3,a,t4,t1,t9
156,16,3,3,a,a10,a5,a7
157,16,3,3,a,t9,t5,t7
158,16,3,3,a,t8,t5,t7
159,16,3,3,v,i10,i2,i6
160,16,3,3,a,t9,t1,t2
161,16,3,3,a,i6,i5,i8
162,16,3,3,v,i5,i1,i4
163,16,3,3,v,i1,i2,i5
164,16,3,3,v,i3,i1,i10
165,16,3,3,v,t10,t2,t4
166,16,3,3,a,t4,t10,t2
167,16,3,3,a,i1,i4,i5
168,16,3,3,a,i2,i5,i8
169,16,3,3,v,t2,t4,t5
170,16,3,3,a,i9,i1,i2
171,16,3,3,v,t3,t10,t7
172,16,3,3,v,a4,a2,a7
173,16,3,3,a,a10,a2,a9
174,16,3,3,a,a8,a3,a9
175,16,3,3,a,i5,i10,i8
176,16,3,3,a,t9,t2,t3
177,16,3,3,v,a10,a2,a3
178,16,3,3,a,i3,i8,i9
179,16,3,3,v,i5,i3,i7
180,16,3,3,v,t5,t1,t4
181,16,3,3,v,a3,a10,a8
182,16,3,3,a,i9,i5,i7
183,16,3,3,v,t8,t2,t4
184,16,3,3,a,a8,a10,a5
185,16,3,3,a,a2,a1,a3
186,16,3,3,v,a9,a5,a6
187,16,3,3,a,a1,a2,a5
188,16,3,3,a,t7,t2,t8
189,16,3,3,a,a10,a6,a8
190,16,3,3,v,t3,t7,t8
191,16,3,3,v,i6,i1,i2
192,16,3,3,a,i3,i1,i10
193,16,3,3,a,i9,i3,i5
194,16,3,3,a,i6,i1,i9
195,16,3,3,v,a9,a7,a8
196,16,3,3,a,i7,i4,i6
197,16,3,3,v,t8,t4,t5
198,16,3,3,v,i10,i4,i7
199,16,3,3,a,t2,t5,t8
200,16,3,3,v,i7,i1,i10
201,16,3,3,a,a2,a3,a4
202,16,3,3,v,a3,a6,a7
203,16,3,3,v,i8,i2,i6
204,16,3,3,v,t7,t3,t6
205,16,3,3,v,t7,t10,t6
206,16,3,3,a,a8,a6,a9
207,16,3,3,v,a10,a4,a9
208,16,3,3,v,a7,a1,a6
209,16,3,3,v,a9,a4,a7
210,16,3,3,v,a10,a2,a9
211,16,3,3,v,t2,t3,t7
212,16,3,3,v,a9,a3,a7
213,16,3,3,a,a2,a10,a9
214,16,3,3,a,i8,i10,i4
215,16,3,3,v,a3,a5,a8
216,16,3,3,a,a2,a7,a8
217,16,3,3,a,a9,a2,a7
218,16,3,3,v,t1,t10,t7
219,16,3,3,v,a1,a10,a6
220,16,3,3,v,t7,t4,t5
221,16,3,3,v,a4,a3,a8
222,16,3,3,v,a1,a10,a3
223,16,3,3,v,i2,i4,i7
224,16,3,3,v,a7,a5,a6
225,16,3,3,a,i8,i10,i7
226,16,3,3,a,i1,i6,i7
227,16,3,3,v,a7,a10,a3
228,16,3,3,a,i2,i6,i7
229,16,3,3,a,i1,i5,i6
230,16,3,3,a,t1,t3,t6
231,16,3,3,v,a8,a6,a9
