,sub,set,split,modality,prompt,opt1,opt2
0,24,2,7,a,h6,h2,h8
1,24,2,7,v,a1,a5,a6
2,24,2,7,v,i9,i10,i6
3,24,2,7,v,a7,a4,a8
4,24,2,7,a,i10,i1,i2
5,24,2,7,a,a6,a1,a7
6,24,2,7,v,h6,h4,h5
7,24,2,7,a,a10,a2,a8
8,24,2,7,a,h1,h10,h5
9,24,2,7,a,h4,h1,h8
10,24,2,7,a,a6,a1,a4
11,24,2,7,v,a9,a5,a7
12,24,2,7,a,a4,a6,a7
13,24,2,7,a,a8,a3,a7
14,24,2,7,a,i6,i1,i3
15,24,2,7,v,a4,a7,a8
16,24,2,7,a,i10,i5,i7
17,24,2,7,a,a1,a5,a8
18,24,2,7,a,a10,a2,a4
19,24,2,7,a,i4,i6,i7
20,24,2,7,a,h8,h4,h6
21,24,2,7,v,h6,h1,h7
22,24,2,7,v,h5,h2,h9
23,24,2,7,v,a5,a2,a6
24,24,2,7,v,i3,i10,i2
25,24,2,7,v,a6,a10,a9
26,24,2,7,a,a4,a2,a5
27,24,2,7,v,i7,i5,i6
28,24,2,7,a,i1,i10,i4
29,24,2,7,v,a8,a1,a6
30,24,2,7,v,i10,i4,i6
31,24,2,7,a,h2,h5,h7
32,24,2,7,a,i10,i3,i5
33,24,2,7,a,i8,i7,i9
34,24,2,7,v,h3,h1,h4
35,24,2,7,v,a4,a3,a7
36,24,2,7,a,h5,h2,h8
37,24,2,7,a,h6,h10,h3
38,24,2,7,v,h1,h2,h7
39,24,2,7,v,a10,a7,a8
40,24,2,7,v,h5,h10,h6
41,24,2,7,a,a1,a10,a7
42,24,2,7,a,h5,h1,h6
43,24,2,7,a,h1,h3,h5
44,24,2,7,v,h3,h6,h7
45,24,2,7,a,i5,i4,i9
46,24,2,7,a,i8,i1,i7
47,24,2,7,v,h9,h1,h8
48,24,2,7,v,h5,h3,h6
49,24,2,7,a,a5,a1,a3
50,24,2,7,v,a6,a1,a4
51,24,2,7,v,i4,i1,i6
52,24,2,7,a,i2,i4,i7
53,24,2,7,v,a1,a10,a7
54,24,2,7,a,a2,a1,a10
55,24,2,7,a,a3,a5,a8
56,24,2,7,v,i6,i10,i5
57,24,2,7,v,i8,i1,i3
58,24,2,7,v,a3,a2,a9
59,24,2,7,a,h3,h10,h5
60,24,2,7,a,a8,a2,a7
61,24,2,7,a,a5,a7,a8
62,24,2,7,v,a10,a4,a7
63,24,2,7,v,h7,h2,h6
64,24,2,7,a,h9,h1,h8
65,24,2,7,v,a6,a4,a8
66,24,2,7,v,i5,i6,i8
67,24,2,7,a,a8,a1,a4
68,24,2,7,v,i5,i1,i7
69,24,2,7,v,a8,a2,a8
70,24,2,7,v,h8,h3,h6
71,24,2,7,a,a4,a3,a7
72,24,2,7,a,i6,i2,i9
73,24,2,7,a,h7,h10,h4
74,24,2,7,a,a3,a2,a6
75,24,2,7,a,h9,h10,h5
76,24,2,7,a,a9,a10,a4
77,24,2,7,a,h9,h3,h7
78,24,2,7,a,a9,a2,a5
79,24,2,7,v,i1,i4,i5
80,24,2,7,v,a2,a10,a4
81,24,2,7,v,h4,h3,h9
82,24,2,7,a,h10,h4,h5
83,24,2,7,v,h5,h4,h9
84,24,2,7,v,a10,a2,a7
85,24,2,7,v,i4,i6,i9
86,24,2,7,v,i6,i1,i4
87,24,2,7,a,i5,i1,i7
88,24,2,7,v,a9,a10,a5
89,24,2,7,v,a4,a2,a8
90,24,2,7,v,i8,i3,i5
91,24,2,7,v,h9,h1,h5
92,24,2,7,v,h4,h2,h9
93,24,2,7,a,i9,i4,i5
94,24,2,7,a,a2,a2,a3
95,24,2,7,a,h7,h2,h4
96,24,2,7,a,i1,i4,i9
97,24,2,7,v,a7,a2,a3
98,24,2,7,v,h1,h7,h9
99,24,2,7,a,h5,h3,h7
100,24,2,7,a,i7,i1,i6
101,24,2,7,v,i10,i2,i9
102,24,2,7,a,i2,i1,i4
103,24,2,7,a,a1,a3,a9
104,24,2,7,a,h10,h2,h7
105,24,2,7,v,h8,h1,h2
106,24,2,7,a,h1,h10,h6
107,24,2,7,a,a2,a10,a6
108,24,2,7,v,i3,i10,i9
109,24,2,7,a,i2,i5,i7
110,24,2,7,a,i10,i7,i9
111,24,2,7,v,h10,h5,h8
112,24,2,7,v,h3,h4,h9
113,24,2,7,v,i10,i7,i8
114,24,2,7,v,a8,a5,a7
115,24,2,7,a,a3,a10,a7
116,24,2,7,a,i7,i3,i6
117,24,2,7,a,a10,a1,a9
118,24,2,7,a,h9,h5,h7
119,24,2,7,v,a6,a2,a9
120,24,2,7,a,i3,i10,i2
121,24,2,7,a,i3,i10,i9
122,24,2,7,v,i4,i1,i5
123,24,2,7,v,h8,h6,h9
124,24,2,7,a,a5,a8,a9
125,24,2,7,v,i2,i1,i5
126,24,2,7,a,a6,a7,a9
127,24,2,7,a,h7,h3,h4
128,24,2,7,v,i6,i8,i9
129,24,2,7,a,i1,i6,i8
130,24,2,7,v,h9,h10,h8
131,24,2,7,v,a2,a3,a5
132,24,2,7,a,h6,h2,h9
133,24,2,7,v,a9,a1,a7
134,24,2,7,v,i7,i3,i4
135,24,2,7,a,i4,i10,i6
136,24,2,7,v,a2,a1,a10
137,24,2,7,a,h3,h2,h8
138,24,2,7,a,i5,i1,i4
139,24,2,7,a,h8,h1,h5
140,24,2,7,v,h7,h3,h8
141,24,2,7,a,h10,h8,h9
142,24,2,7,v,h1,h2,h3
143,24,2,7,v,a4,a6,a9
144,24,2,7,v,a3,a1,a4
145,24,2,7,a,i2,i5,i6
146,24,2,7,a,i6,i6,i9
147,24,2,7,a,i10,i3,i6
148,24,2,7,a,a5,a1,a4
149,24,2,7,v,i6,i1,i5
150,24,2,7,v,h8,h2,h6
151,24,2,7,v,h7,h6,h8
152,24,2,7,a,h3,h1,h6
153,24,2,7,a,i1,i2,i3
154,24,2,7,a,i9,i5,i6
155,24,2,7,a,h4,h6,h8
156,24,2,7,a,a1,a4,a9
157,24,2,7,v,i2,i1,i9
158,24,2,7,v,a5,a6,a9
159,24,2,7,a,a7,a10,a8
160,24,2,7,v,a8,a4,a5
161,24,2,7,v,a7,a1,a2
162,24,2,7,v,i2,i10,i8
163,24,2,7,a,i4,i3,i8
