,sub,set,split,modality,prompt,opt1,opt2
0,19,4,2,a,a4,a8,a9
1,19,4,2,a,i2,i1,i10
2,19,4,2,v,t4,t3,t9
3,19,4,2,v,a3,a5,a8
4,19,4,2,v,i6,i3,i4
5,19,4,2,a,t1,t7,t8
6,19,4,2,a,a5,a2,a4
7,19,4,2,v,a4,a2,a7
8,19,4,2,v,i8,i1,i4
9,19,4,2,v,i8,i10,i4
10,19,4,2,v,a1,a7,a9
11,19,4,2,a,i3,i10,i4
12,19,4,2,v,a5,a3,a7
13,19,4,2,a,t4,t3,t7
14,19,4,2,v,a4,a10,a8
15,19,4,2,v,t6,t3,t7
16,19,4,2,a,t2,t3,t9
17,19,4,2,a,t5,t10,t4
18,19,4,2,v,t1,t3,t4
19,19,4,2,a,i10,i7,i9
20,19,4,2,a,i3,i2,i9
21,19,4,2,v,t1,t6,t9
22,19,4,2,a,t9,t1,t10
23,19,4,2,v,a2,a1,a6
24,19,4,2,v,i2,i3,i9
25,19,4,2,v,i5,i2,i3
26,19,4,2,a,i6,i2,i5
27,19,4,2,a,t3,t7,t8
28,19,4,2,v,t9,t3,t8
29,19,4,2,v,i4,i5,i8
30,19,4,2,a,i5,i2,i9
31,19,4,2,v,t7,t3,t8
32,19,4,2,a,t2,t7,t8
33,19,4,2,v,i7,i2,i3
34,19,4,2,a,i7,i4,i6
35,19,4,2,v,i9,i5,i6
36,19,4,2,a,a2,a3,a4
37,19,4,2,a,a4,a2,a9
38,19,4,2,a,t8,t10,t2
39,19,4,2,v,a4,a3,a8
40,19,4,2,v,i2,i1,i5
41,19,4,2,a,i3,i5,i7
42,19,4,2,a,t8,t3,t9
43,19,4,2,v,t4,t7,t9
44,19,4,2,v,t6,t3,t5
45,19,4,2,a,a6,a1,a3
46,19,4,2,v,i3,i4,i5
47,19,4,2,v,t2,t7,t9
48,19,4,2,a,i9,i1,i10
49,19,4,2,v,i9,i10,i8
50,19,4,2,a,i4,i3,i8
51,19,4,2,a,t10,t4,t6
52,19,4,2,v,i3,i10,i5
53,19,4,2,v,i6,i3,i9
54,19,4,2,a,t10,t1,t8
55,19,4,2,a,i9,i5,i7
56,19,4,2,v,t3,t1,t2
57,19,4,2,v,t5,t4,t8
58,19,4,2,v,t5,t1,t9
59,19,4,2,v,a9,a4,a7
60,19,4,2,v,t6,t2,t8
61,19,4,2,v,t6,t1,t9
62,19,4,2,v,i3,i6,i7
63,19,4,2,a,i6,i1,i5
64,19,4,2,a,i4,i3,i6
65,19,4,2,a,a8,a3,a4
66,19,4,2,v,t9,t1,t8
67,19,4,2,v,a7,a4,a5
68,19,4,2,v,i9,i3,i8
69,19,4,2,a,a2,a6,a7
70,19,4,2,v,i2,i5,i8
71,19,4,2,a,t9,t5,t6
72,19,4,2,v,i10,i5,i7
73,19,4,2,v,a8,a10,a2
74,19,4,2,a,a3,a2,a5
75,19,4,2,v,t4,t1,t10
76,19,4,2,v,t10,t1,t3
77,19,4,2,v,a10,a1,a7
78,19,4,2,v,t7,t2,t3
79,19,4,2,a,i8,i3,i6
80,19,4,2,a,i7,i2,i4
81,19,4,2,a,t10,t2,t7
82,19,4,2,v,a9,a10,a4
83,19,4,2,a,a4,a2,a7
84,19,4,2,v,a4,a10,a2
85,19,4,2,v,i7,i10,i9
86,19,4,2,a,i1,i10,i3
87,19,4,2,v,t4,t10,t6
88,19,4,2,v,a8,a3,a4
89,19,4,2,v,t5,t10,t7
90,19,4,2,v,t5,t7,t8
91,19,4,2,v,a9,a10,a2
92,19,4,2,a,t9,t2,t5
93,19,4,2,a,i3,i2,i7
94,19,4,2,a,i5,i1,i7
95,19,4,2,a,t4,t3,t9
96,19,4,2,a,t2,t5,t8
97,19,4,2,v,a8,a2,a9
98,19,4,2,a,t6,t5,t8
99,19,4,2,v,i8,i3,i5
100,19,4,2,a,a9,a5,a6
101,19,4,2,a,a1,a2,a4
102,19,4,2,a,a7,a10,a4
103,19,4,2,v,i10,i3,i4
104,19,4,2,a,i3,i10,i8
105,19,4,2,v,a2,a10,a6
106,19,4,2,a,t5,t10,t8
107,19,4,2,v,a9,a1,a3
108,19,4,2,v,i9,i10,i5
109,19,4,2,v,a6,a2,a5
110,19,4,2,v,i3,i7,i9
111,19,4,2,v,t8,t4,t6
112,19,4,2,v,t9,t10,t3
113,19,4,2,a,t8,t7,t9
114,19,4,2,a,i4,i1,i9
115,19,4,2,a,i9,i2,i6
116,19,4,2,v,t10,t2,t6
117,19,4,2,v,t7,t5,t9
118,19,4,2,a,t6,t10,t2
119,19,4,2,a,i9,i2,i4
120,19,4,2,a,a5,a4,a8
121,19,4,2,a,a6,a3,a7
122,19,4,2,v,i10,i1,i5
123,19,4,2,a,i10,i5,i6
124,19,4,2,a,t6,t1,t5
125,19,4,2,v,t3,t5,t9
126,19,4,2,a,t3,t4,t6
127,19,4,2,v,a6,a4,a5
128,19,4,2,a,i6,i4,i9
129,19,4,2,a,a1,a5,a7
130,19,4,2,v,t10,t1,t9
131,19,4,2,a,a1,a4,a8
132,19,4,2,a,t9,t2,t4
133,19,4,2,v,a2,a8,a9
134,19,4,2,v,i9,i6,i8
135,19,4,2,a,a6,a3,a9
136,19,4,2,a,a8,a7,a9
137,19,4,2,v,a5,a4,a8
138,19,4,2,a,t8,t1,t6
139,19,4,2,a,t7,t8,t9
140,19,4,2,v,t1,t5,t8
141,19,4,2,v,i4,i7,i9
142,19,4,2,a,a2,a3,a6
143,19,4,2,v,a6,a8,a9
144,19,4,2,v,a9,a6,a7
145,19,4,2,v,t3,t2,t4
146,19,4,2,v,i10,i4,i6
147,19,4,2,v,i7,i2,i5
148,19,4,2,v,t6,t10,t8
149,19,4,2,v,a7,a10,a9
150,19,4,2,v,a1,a2,a8
151,19,4,2,v,t7,t1,t10
152,19,4,2,v,t3,t1,t4
153,19,4,2,v,t2,t10,t8
154,19,4,2,a,i1,i6,i7
155,19,4,2,a,a5,a7,a9
156,19,4,2,a,a3,a2,a9
157,19,4,2,v,i2,i1,i4
158,19,4,2,a,t8,t10,t6
159,19,4,2,a,a7,a6,a8
160,19,4,2,a,a7,a2,a8
161,19,4,2,v,i3,i1,i2
162,19,4,2,v,t4,t2,t5
163,19,4,2,a,t2,t7,t9
164,19,4,2,v,t10,t1,t5
165,19,4,2,a,a7,a2,a9
166,19,4,2,v,t4,t10,t7
167,19,4,2,a,a9,a3,a4
168,19,4,2,a,a2,a5,a8
169,19,4,2,v,i5,i10,i3
170,19,4,2,a,a10,a4,a5
171,19,4,2,v,a10,a4,a8
172,19,4,2,a,t7,t6,t9
173,19,4,2,v,i5,i1,i10
174,19,4,2,v,i1,i3,i7
175,19,4,2,v,i8,i1,i6
176,19,4,2,a,t3,t2,t9
177,19,4,2,v,a4,a10,a3
178,19,4,2,a,a1,a10,a2
179,19,4,2,a,t1,t10,t2
180,19,4,2,v,t6,t10,t9
181,19,4,2,a,i10,i3,i6
182,19,4,2,v,t7,t5,t8
183,19,4,2,a,t3,t2,t7
184,19,4,2,v,t2,t10,t7
185,19,4,2,v,t10,t8,t9
186,19,4,2,a,a3,a10,a4
187,19,4,2,v,a2,a10,a4
188,19,4,2,v,t3,t4,t6
189,19,4,2,v,a2,a6,a7
190,19,4,2,a,a2,a10,a3
191,19,4,2,v,t10,t6,t7
192,19,4,2,a,t4,t7,t8
193,19,4,2,v,a5,a2,a7
194,19,4,2,a,t1,t3,t4
195,19,4,2,a,i4,i3,i5
196,19,4,2,a,i7,i1,i4
197,19,4,2,a,t8,t4,t9
198,19,4,2,v,a10,a4,a6
199,19,4,2,a,t10,t6,t8
200,19,4,2,a,a8,a2,a3
201,19,4,2,a,t3,t2,t5
202,19,4,2,a,a2,a5,a6
203,19,4,2,v,a7,a6,a8
204,19,4,2,a,a9,a2,a8
205,19,4,2,v,t1,t2,t5
206,19,4,2,a,i7,i1,i3
207,19,4,2,a,t1,t2,t4
208,19,4,2,a,t2,t4,t7
209,19,4,2,v,a3,a2,a8
210,19,4,2,v,t9,t10,t5
211,19,4,2,a,i10,i1,i2
212,19,4,2,a,a3,a1,a2
213,19,4,2,a,i6,i1,i2
214,19,4,2,a,i2,i4,i8
215,19,4,2,a,a6,a3,a5
216,19,4,2,v,t8,t5,t9
217,19,4,2,a,a5,a2,a8
218,19,4,2,a,a4,a2,a5
219,19,4,2,a,a10,a2,a3
220,19,4,2,v,a3,a1,a8
221,19,4,2,a,t8,t3,t5
222,19,4,2,a,t7,t4,t8
223,19,4,2,v,t10,t1,t7
