,sub,set,split,modality,prompt,opt1,opt2
0,2,0,1,a,i8,i6,i9
1,2,0,1,a,t5,t4,t6
2,2,0,1,v,a5,a6,a9
3,2,0,1,v,t10,t2,t7
4,2,0,1,v,a4,a2,a3
5,2,0,1,v,a8,a2,a7
6,2,0,1,v,i9,i1,i10
7,2,0,1,v,t2,t5,t8
8,2,0,1,a,a1,a3,a6
9,2,0,1,v,i6,i10,i5
10,2,0,1,v,i7,i2,i4
11,2,0,1,v,t4,t10,t2
12,2,0,1,v,a6,a1,a8
13,2,0,1,v,a1,a4,a5
14,2,0,1,a,t1,t3,t6
15,2,0,1,a,a6,a1,a9
16,2,0,1,a,t7,t10,t3
17,2,0,1,v,a2,a1,a8
18,2,0,1,v,i9,i2,i4
19,2,0,1,a,a9,a1,a10
20,2,0,1,v,t5,t4,t7
21,2,0,1,a,t7,t1,t3
22,2,0,1,v,i2,i4,i6
23,2,0,1,a,a1,a2,a3
24,2,0,1,a,t9,t7,t8
25,2,0,1,v,a7,a1,a6
26,2,0,1,a,a8,a10,a2
27,2,0,1,v,t3,t10,t6
28,2,0,1,a,i3,i6,i9
29,2,0,1,v,t7,t2,t6
30,2,0,1,a,t3,t2,t7
31,2,0,1,a,t8,t10,t3
32,2,0,1,a,i6,i4,i8
33,2,0,1,a,a5,a4,a6
34,2,0,1,v,t5,t6,t9
35,2,0,1,a,t9,t3,t6
36,2,0,1,v,t7,t4,t6
37,2,0,1,v,a2,a10,a7
38,2,0,1,v,i5,i4,i7
39,2,0,1,a,i9,i2,i3
40,2,0,1,v,i5,i1,i4
41,2,0,1,v,i4,i5,i9
42,2,0,1,v,t4,t1,t10
43,2,0,1,a,i9,i2,i7
44,2,0,1,a,a2,a10,a7
45,2,0,1,v,a2,a4,a5
46,2,0,1,v,a1,a2,a3
47,2,0,1,a,t1,t8,t9
48,2,0,1,v,t9,t10,t2
49,2,0,1,a,a5,a10,a9
50,2,0,1,v,t9,t3,t8
51,2,0,1,a,a10,a2,a5
52,2,0,1,a,i6,i10,i5
53,2,0,1,v,i4,i5,i8
54,2,0,1,v,i7,i6,i9
55,2,0,1,v,t2,t1,t9
56,2,0,1,a,t5,t10,t2
57,2,0,1,a,a5,a7,a9
58,2,0,1,a,t6,t3,t7
59,2,0,1,a,i1,i7,i9
60,2,0,1,a,i7,i1,i10
61,2,0,1,v,a7,a1,a2
62,2,0,1,v,a3,a1,a2
63,2,0,1,v,a4,a5,a8
64,2,0,1,v,a5,a10,a6
65,2,0,1,v,a3,a10,a5
66,2,0,1,a,a10,a8,a9
67,2,0,1,v,t6,t10,t3
68,2,0,1,v,i8,i2,i3
69,2,0,1,v,a10,a4,a7
70,2,0,1,a,t6,t5,t9
71,2,0,1,a,i9,i4,i7
72,2,0,1,a,t10,t2,t3
73,2,0,1,v,i2,i3,i5
74,2,0,1,a,t1,t10,t3
75,2,0,1,a,i2,i4,i8
76,2,0,1,v,a6,a2,a7
77,2,0,1,a,t8,t4,t9
78,2,0,1,v,t9,t6,t7
79,2,0,1,a,i1,i6,i8
80,2,0,1,a,t2,t4,t6
81,2,0,1,a,i8,i3,i7
82,2,0,1,a,a2,a8,a9
83,2,0,1,v,a8,a10,a4
84,2,0,1,a,a6,a5,a8
85,2,0,1,a,i7,i10,i8
86,2,0,1,a,i7,i3,i9
87,2,0,1,v,a9,a3,a4
88,2,0,1,a,t4,t2,t9
89,2,0,1,a,i5,i2,i9
90,2,0,1,v,i8,i3,i5
91,2,0,1,a,a8,a10,a7
92,2,0,1,v,t8,t2,t6
93,2,0,1,v,a9,a1,a4
94,2,0,1,v,t5,t10,t2
95,2,0,1,a,t8,t1,t5
96,2,0,1,v,t10,t7,t9
97,2,0,1,a,i1,i2,i3
98,2,0,1,v,i5,i10,i4
99,2,0,1,a,t8,t2,t5
100,2,0,1,v,i8,i4,i6
101,2,0,1,v,a3,a10,a2
102,2,0,1,a,t5,t2,t6
103,2,0,1,a,i6,i1,i4
104,2,0,1,a,i7,i2,i6
105,2,0,1,a,t9,t2,t8
106,2,0,1,a,t5,t6,t7
107,2,0,1,v,i1,i10,i9
108,2,0,1,v,a6,a4,a8
109,2,0,1,a,a9,a2,a7
110,2,0,1,a,i3,i5,i6
111,2,0,1,v,i8,i10,i3
112,2,0,1,a,a4,a2,a7
113,2,0,1,v,i4,i3,i6
114,2,0,1,a,i9,i5,i8
115,2,0,1,a,i10,i5,i8
116,2,0,1,a,t7,t10,t8
117,2,0,1,a,a2,a4,a5
118,2,0,1,v,t4,t10,t6
119,2,0,1,a,i7,i5,i6
120,2,0,1,a,a1,a5,a8
121,2,0,1,a,i1,i3,i4
122,2,0,1,a,t4,t1,t10
123,2,0,1,v,i4,i1,i9
124,2,0,1,v,i8,i10,i4
125,2,0,1,a,i10,i1,i2
126,2,0,1,a,t2,t1,t8
127,2,0,1,v,a7,a2,a6
128,2,0,1,a,i3,i1,i8
129,2,0,1,a,a3,a4,a5
130,2,0,1,a,i2,i3,i7
131,2,0,1,a,t6,t2,t8
132,2,0,1,a,i4,i6,i8
133,2,0,1,v,i2,i7,i8
134,2,0,1,v,t3,t1,t6
135,2,0,1,a,a1,a2,a5
136,2,0,1,a,i10,i2,i5
137,2,0,1,a,a10,a1,a7
138,2,0,1,a,a5,a2,a7
139,2,0,1,a,t7,t10,t5
140,2,0,1,v,t2,t7,t8
141,2,0,1,a,a3,a7,a9
142,2,0,1,a,i9,i10,i6
143,2,0,1,v,t7,t5,t9
144,2,0,1,a,t6,t7,t8
145,2,0,1,a,t1,t2,t5
146,2,0,1,a,t10,t8,t9
147,2,0,1,a,a5,a4,a8
148,2,0,1,v,t1,t2,t7
149,2,0,1,a,a7,a3,a9
150,2,0,1,a,a9,a10,a6
151,2,0,1,v,a2,a6,a8
152,2,0,1,v,i1,i2,i5
153,2,0,1,a,i4,i1,i2
