,sub,set,split,modality,prompt,opt1,opt2
0,29,7,0,v,a5,a10,a9
1,29,7,0,v,i10,i4,i8
2,29,7,0,a,a10,a1,a3
3,29,7,0,v,t5,t4,t6
4,29,7,0,a,t9,t1,t3
5,29,7,0,a,a4,a1,a10
6,29,7,0,a,a6,a2,a8
7,29,7,0,a,t3,t1,t4
8,29,7,0,a,i9,i10,i3
9,29,7,0,a,i2,i6,i7
10,29,7,0,v,i3,i1,i7
11,29,7,0,a,a8,a3,a4
12,29,7,0,v,a6,a8,a9
13,29,7,0,a,a5,a10,a3
14,29,7,0,v,a9,a1,a5
15,29,7,0,v,i8,i5,i9
16,29,7,0,v,a4,a2,a6
17,29,7,0,a,a7,a8,a9
18,29,7,0,a,a6,a7,a8
19,29,7,0,a,t3,t10,t7
20,29,7,0,v,i9,i7,i8
21,29,7,0,v,i3,i2,i7
22,29,7,0,v,a3,a6,a7
23,29,7,0,a,i2,i7,i9
24,29,7,0,v,i5,i3,i6
25,29,7,0,v,a6,a5,a9
26,29,7,0,v,a1,a7,a8
27,29,7,0,a,i1,i2,i8
28,29,7,0,v,a8,a1,a10
29,29,7,0,a,i4,i2,i7
30,29,7,0,a,t2,t1,t8
31,29,7,0,a,t6,t10,t8
32,29,7,0,v,t3,t10,t4
33,29,7,0,a,i10,i3,i9
34,29,7,0,a,i5,i1,i10
35,29,7,0,v,i5,i10,i8
36,29,7,0,a,t8,t2,t3
37,29,7,0,v,i3,i8,i9
38,29,7,0,v,i1,i10,i5
39,29,7,0,v,i8,i1,i6
40,29,7,0,a,i6,i3,i5
41,29,7,0,v,a6,a10,a4
42,29,7,0,v,a2,a3,a8
43,29,7,0,a,t2,t1,t7
44,29,7,0,a,a2,a3,a6
45,29,7,0,a,i9,i10,i2
46,29,7,0,v,a1,a2,a4
47,29,7,0,v,i3,i10,i6
48,29,7,0,a,i5,i2,i7
49,29,7,0,a,a7,a1,a4
50,29,7,0,a,t2,t5,t8
51,29,7,0,v,t3,t4,t9
52,29,7,0,a,t10,t3,t4
53,29,7,0,a,i9,i1,i2
54,29,7,0,a,a8,a6,a7
55,29,7,0,a,a10,a6,a7
56,29,7,0,v,i6,i1,i5
57,29,7,0,v,a8,a3,a9
58,29,7,0,a,t10,t3,t6
59,29,7,0,v,t7,t10,t2
60,29,7,0,a,t6,t1,t4
61,29,7,0,a,i6,i1,i2
62,29,7,0,a,i2,i4,i5
63,29,7,0,v,a7,a2,a5
64,29,7,0,v,i2,i5,i8
65,29,7,0,a,a6,a5,a9
66,29,7,0,a,i5,i4,i6
67,29,7,0,a,t3,t10,t4
68,29,7,0,a,a3,a10,a5
69,29,7,0,v,i1,i7,i8
70,29,7,0,v,i1,i10,i2
71,29,7,0,v,t1,t2,t5
72,29,7,0,v,t6,t4,t5
73,29,7,0,v,i10,i3,i4
74,29,7,0,a,a1,a10,a8
75,29,7,0,v,a7,a4,a9
76,29,7,0,v,i8,i5,i7
77,29,7,0,v,i10,i1,i2
78,29,7,0,a,i1,i6,i7
79,29,7,0,v,t7,t6,t9
80,29,7,0,a,t9,t4,t5
81,29,7,0,a,a5,a7,a8
82,29,7,0,a,i3,i8,i9
83,29,7,0,a,a3,a1,a4
84,29,7,0,a,t1,t2,t3
85,29,7,0,a,t5,t4,t8
86,29,7,0,v,t5,t10,t7
87,29,7,0,a,a6,a7,a9
88,29,7,0,a,t8,t1,t10
89,29,7,0,v,a7,a1,a4
90,29,7,0,v,a9,a10,a2
91,29,7,0,v,i8,i1,i9
92,29,7,0,a,i7,i6,i9
93,29,7,0,v,a1,a6,a8
94,29,7,0,a,i8,i1,i3
95,29,7,0,a,a10,a1,a9
96,29,7,0,a,i7,i3,i5
97,29,7,0,v,t2,t8,t9
98,29,7,0,v,a9,a2,a8
99,29,7,0,v,t2,t10,t8
100,29,7,0,v,a4,a3,a7
101,29,7,0,a,i3,i4,i6
102,29,7,0,v,t3,t10,t7
103,29,7,0,a,t7,t2,t8
104,29,7,0,a,t2,t10,t6
105,29,7,0,v,t7,t5,t8
106,29,7,0,a,i10,i4,i7
107,29,7,0,a,i10,i2,i8
108,29,7,0,v,t7,t10,t5
109,29,7,0,v,t5,t3,t4
110,29,7,0,a,a7,a5,a9
111,29,7,0,a,i9,i2,i5
112,29,7,0,a,t9,t2,t8
113,29,7,0,v,t3,t10,t9
114,29,7,0,v,t10,t1,t4
115,29,7,0,a,a10,a3,a6
116,29,7,0,v,t1,t6,t7
117,29,7,0,a,a4,a7,a9
118,29,7,0,a,i6,i10,i2
119,29,7,0,a,i7,i5,i8
120,29,7,0,v,t6,t2,t8
121,29,7,0,v,i5,i10,i2
122,29,7,0,a,i9,i1,i5
123,29,7,0,v,t10,t8,t9
124,29,7,0,a,t6,t8,t9
125,29,7,0,a,i1,i5,i7
126,29,7,0,v,a8,a7,a9
127,29,7,0,v,a2,a1,a8
128,29,7,0,v,t6,t10,t5
129,29,7,0,a,t6,t4,t7
130,29,7,0,v,i7,i10,i6
131,29,7,0,v,t8,t4,t5
132,29,7,0,v,t7,t4,t8
133,29,7,0,a,i4,i3,i6
134,29,7,0,a,t1,t8,t9
135,29,7,0,v,t4,t2,t3
136,29,7,0,v,i9,i3,i5
137,29,7,0,a,t1,t6,t8
138,29,7,0,a,i2,i10,i6
139,29,7,0,a,a3,a10,a4
140,29,7,0,v,t1,t2,t4
141,29,7,0,v,t3,t1,t6
142,29,7,0,a,a5,a3,a6
143,29,7,0,v,a9,a5,a6
144,29,7,0,a,t10,t4,t6
145,29,7,0,a,t3,t5,t9
146,29,7,0,a,a4,a3,a9
147,29,7,0,v,i8,i10,i4
148,29,7,0,v,t5,t1,t4
149,29,7,0,a,a1,a5,a7
150,29,7,0,a,t4,t6,t8
151,29,7,0,v,t4,t8,t9
152,29,7,0,a,a1,a10,a5
153,29,7,0,v,a2,a10,a4
154,29,7,0,v,i10,i3,i9
155,29,7,0,v,i8,i4,i5
156,29,7,0,v,i9,i10,i8
157,29,7,0,v,t2,t7,t8
158,29,7,0,a,i2,i1,i7
159,29,7,0,v,a5,a3,a6
160,29,7,0,v,i7,i6,i9
161,29,7,0,v,a8,a1,a2
162,29,7,0,v,i9,i2,i8
163,29,7,0,v,a5,a3,a4
164,29,7,0,a,t3,t6,t9
165,29,7,0,v,i2,i1,i7
166,29,7,0,a,a2,a3,a4
167,29,7,0,a,t10,t6,t8
168,29,7,0,a,t1,t3,t4
169,29,7,0,v,i8,i1,i4
170,29,7,0,v,i1,i3,i7
171,29,7,0,a,t1,t4,t9
172,29,7,0,v,a7,a2,a4
173,29,7,0,a,a5,a2,a4
174,29,7,0,v,a9,a3,a8
175,29,7,0,v,t4,t10,t9
176,29,7,0,v,i2,i10,i9
177,29,7,0,v,t5,t10,t6
178,29,7,0,v,a1,a5,a7
179,29,7,0,v,a6,a1,a3
180,29,7,0,a,i8,i7,i9
181,29,7,0,v,t7,t10,t9
182,29,7,0,v,a10,a4,a8
183,29,7,0,a,t1,t7,t8
184,29,7,0,a,i5,i4,i9
185,29,7,0,a,a3,a5,a9
186,29,7,0,v,t10,t1,t6
187,29,7,0,v,i10,i4,i5
188,29,7,0,a,i7,i4,i6
189,29,7,0,a,t5,t10,t6
190,29,7,0,a,t9,t5,t8
191,29,7,0,v,t9,t6,t8
192,29,7,0,a,i4,i10,i8
193,29,7,0,a,a6,a10,a8
194,29,7,0,v,a9,a1,a3
195,29,7,0,v,t10,t2,t4
196,29,7,0,v,i4,i1,i5
197,29,7,0,a,i7,i10,i5
198,29,7,0,v,i1,i5,i8
199,29,7,0,a,t3,t10,t9
200,29,7,0,a,a8,a4,a6
201,29,7,0,v,i9,i5,i7
202,29,7,0,v,i9,i3,i6
203,29,7,0,v,i10,i3,i5
204,29,7,0,v,i1,i4,i9
205,29,7,0,v,t9,t4,t6
206,29,7,0,v,a10,a4,a6
207,29,7,0,v,t9,t4,t8
208,29,7,0,v,t8,t6,t7
209,29,7,0,v,a10,a1,a4
