,sub,set,split,modality,prompt,opt1,opt2
0,34,3,6,a,i7,i10,i2
1,34,3,6,v,i1,i3,i4
2,34,3,6,a,a6,a10,a2
3,34,3,6,v,a4,a3,a8
4,34,3,6,v,i3,i10,i4
5,34,3,6,v,a1,a2,a3
6,34,3,6,v,i10,i3,i7
7,34,3,6,a,h7,h2,h6
8,34,3,6,v,h9,h10,h2
9,34,3,6,v,a6,a4,a7
10,34,3,6,a,a3,a6,a7
11,34,3,6,a,a5,a1,a9
12,34,3,6,v,i6,i4,i7
13,34,3,6,a,h1,h6,h7
14,34,3,6,a,a9,a1,a6
15,34,3,6,a,h6,h2,h8
16,34,3,6,v,a5,a2,a9
17,34,3,6,a,i1,i2,i9
18,34,3,6,a,i7,i10,i4
19,34,3,6,v,i4,i7,i8
20,34,3,6,v,h5,h2,h3
21,34,3,6,a,i9,i2,i7
22,34,3,6,a,a4,a10,a6
23,34,3,6,a,a6,a2,a7
24,34,3,6,a,a4,a10,a8
25,34,3,6,v,i9,i10,i4
26,34,3,6,a,h8,h1,h7
27,34,3,6,v,h9,h1,h3
28,34,3,6,v,a3,a5,a9
29,34,3,6,a,h10,h1,h9
30,34,3,6,a,i1,i10,i9
31,34,3,6,v,a4,a5,a6
32,34,3,6,v,a2,a7,a9
33,34,3,6,a,a9,a10,a5
34,34,3,6,v,a10,a7,a8
35,34,3,6,a,i7,i4,i6
36,34,3,6,v,a1,a10,a7
37,34,3,6,a,i3,i1,i7
38,34,3,6,v,a1,a10,a2
39,34,3,6,v,i1,i10,i5
40,34,3,6,a,a4,a1,a8
41,34,3,6,v,i7,i10,i3
42,34,3,6,v,a9,a3,a4
43,34,3,6,v,i3,i1,i10
44,34,3,6,v,h6,h2,h5
45,34,3,6,v,a2,a3,a6
46,34,3,6,a,i4,i5,i6
47,34,3,6,a,h8,h4,h6
48,34,3,6,v,h5,h1,h3
49,34,3,6,a,i5,i2,i7
50,34,3,6,v,i5,i2,i6
51,34,3,6,a,h4,h3,h5
52,34,3,6,v,i10,i7,i9
53,34,3,6,a,h10,h5,h6
54,34,3,6,v,a10,a1,a3
55,34,3,6,a,i8,i2,i7
56,34,3,6,v,h2,h3,h7
57,34,3,6,v,h10,h1,h6
58,34,3,6,v,h2,h10,h3
59,34,3,6,v,a9,a3,a7
60,34,3,6,a,a1,a10,a5
61,34,3,6,v,h9,h3,h5
62,34,3,6,a,h9,h4,h6
63,34,3,6,a,a2,a10,a4
64,34,3,6,v,i10,i1,i3
65,34,3,6,v,h10,h2,h3
66,34,3,6,a,a4,a1,a2
67,34,3,6,v,i1,i4,i6
68,34,3,6,v,a3,a6,a7
69,34,3,6,v,i4,i1,i6
70,34,3,6,v,i2,i10,i6
71,34,3,6,a,h9,h2,h7
72,34,3,6,v,a8,a3,a6
73,34,3,6,v,a4,a5,a8
74,34,3,6,a,a8,a1,a7
75,34,3,6,a,h4,h1,h2
76,34,3,6,a,a8,a10,a3
77,34,3,6,a,h4,h3,h8
78,34,3,6,v,i4,i10,i6
79,34,3,6,v,a6,a2,a8
