,sub,set,split,modality,prompt,opt1,opt2
0,27,2,8,v,i2,i7,i9
1,27,2,8,a,a7,a5,a8
2,27,2,8,a,a3,a1,a5
3,27,2,8,a,i6,i3,i7
4,27,2,8,v,a10,a7,a9
5,27,2,8,a,h5,h7,h9
6,27,2,8,a,a3,a6,a8
7,27,2,8,a,a5,a1,a8
8,27,2,8,a,a4,a10,a7
9,27,2,8,v,i9,i6,i8
10,27,2,8,a,i9,i10,i5
11,27,2,8,v,a8,a10,a4
12,27,2,8,v,h6,h10,h8
13,27,2,8,a,h9,h10,h8
14,27,2,8,v,h8,h4,h6
15,27,2,8,v,h6,h1,h5
16,27,2,8,v,a10,a5,a6
17,27,2,8,v,i6,i4,i9
18,27,2,8,v,a2,a10,a8
19,27,2,8,v,a7,a8,a9
20,27,2,8,a,a9,a4,a7
21,27,2,8,a,i3,i1,i8
22,27,2,8,a,i1,i10,i8
23,27,2,8,v,a9,a5,a7
24,27,2,8,a,i5,i2,i9
25,27,2,8,v,h1,h10,h8
26,27,2,8,v,a4,a1,a7
27,27,2,8,v,i8,i1,i5
28,27,2,8,a,i4,i10,i6
29,27,2,8,v,h7,h4,h6
30,27,2,8,v,i3,i10,i8
31,27,2,8,a,i6,i2,i7
32,27,2,8,a,h1,h5,h6
33,27,2,8,a,i9,i1,i2
34,27,2,8,a,h9,h3,h8
35,27,2,8,a,a2,a5,a6
36,27,2,8,a,h3,h6,h9
37,27,2,8,v,i3,i1,i8
38,27,2,8,v,h3,h10,h7
39,27,2,8,v,h8,h10,h2
40,27,2,8,a,a6,a4,a8
41,27,2,8,v,a7,a2,a9
42,27,2,8,v,h2,h7,h8
43,27,2,8,v,h6,h7,h8
44,27,2,8,a,h3,h6,h8
45,27,2,8,v,h3,h6,h7
46,27,2,8,a,i3,i10,i8
47,27,2,8,a,a3,a4,a6
48,27,2,8,a,h8,h4,h5
49,27,2,8,v,i6,i1,i8
50,27,2,8,a,i2,i1,i7
51,27,2,8,v,a6,a1,a3
52,27,2,8,a,i6,i7,i9
53,27,2,8,v,a2,a4,a6
54,27,2,8,v,h2,h3,h8
55,27,2,8,v,h7,h10,h2
56,27,2,8,a,h5,h1,h3
57,27,2,8,a,a7,a3,a6
58,27,2,8,a,h4,h7,h9
59,27,2,8,v,a1,a10,a7
60,27,2,8,a,h10,h7,h9
61,27,2,8,a,h5,h10,h8
62,27,2,8,v,h4,h5,h6
63,27,2,8,v,a7,a4,a8
64,27,2,8,a,a4,a6,a8
65,27,2,8,a,i9,i3,i4
66,27,2,8,v,h10,h1,h3
67,27,2,8,v,i3,i7,i8
68,27,2,8,v,i5,i10,i4
69,27,2,8,v,a9,a1,a6
70,27,2,8,v,h9,h6,h7
71,27,2,8,a,h6,h1,h3
72,27,2,8,a,h4,h10,h6
73,27,2,8,a,h4,h1,h7
74,27,2,8,a,h4,h1,h6
75,27,2,8,v,h5,h4,h6
76,27,2,8,a,a10,a1,a7
77,27,2,8,a,h10,h4,h9
78,27,2,8,a,a3,a4,a7
79,27,2,8,v,a1,a6,a9
80,27,2,8,v,i5,i1,i3
81,27,2,8,a,h2,h7,h8
82,27,2,8,v,h1,h3,h6
83,27,2,8,a,h6,h4,h8
84,27,2,8,a,a9,a7,a8
85,27,2,8,a,a2,a10,a8
86,27,2,8,a,i10,i1,i9
87,27,2,8,v,i7,i3,i6
88,27,2,8,v,i10,i1,i2
89,27,2,8,a,i1,i10,i2
90,27,2,8,v,a9,a1,a7
91,27,2,8,a,h5,h2,h8
92,27,2,8,v,a5,a3,a4
93,27,2,8,v,h3,h1,h2
94,27,2,8,a,a4,a5,a8
95,27,2,8,a,i7,i1,i10
96,27,2,8,v,h7,h3,h8
97,27,2,8,v,h10,h7,h8
98,27,2,8,v,a5,a10,a7
99,27,2,8,v,i8,i2,i9
100,27,2,8,v,i3,i1,i10
101,27,2,8,a,h7,h2,h6
102,27,2,8,v,a8,a1,a3
103,27,2,8,v,i4,i6,i8
104,27,2,8,a,h10,h3,h7
105,27,2,8,v,a3,a6,a8
106,27,2,8,a,i2,i1,i10
107,27,2,8,v,a8,a10,a6
108,27,2,8,a,h3,h1,h8
109,27,2,8,a,h1,h3,h6
110,27,2,8,v,i9,i10,i8
111,27,2,8,v,a5,a10,a9
112,27,2,8,a,i1,i2,i8
113,27,2,8,a,h9,h7,h8
114,27,2,8,v,i7,i2,i6
115,27,2,8,a,a1,a7,a8
116,27,2,8,v,i1,i4,i5
117,27,2,8,a,i1,i3,i6
118,27,2,8,a,a10,a1,a4
119,27,2,8,v,i9,i3,i5
120,27,2,8,a,a5,a4,a9
121,27,2,8,v,a1,a4,a6
122,27,2,8,a,i7,i1,i5
123,27,2,8,v,a9,a10,a4
124,27,2,8,a,a8,a10,a2
125,27,2,8,a,i5,i10,i7
126,27,2,8,a,a9,a3,a7
127,27,2,8,a,i4,i6,i8
128,27,2,8,a,h6,h2,h7
129,27,2,8,a,a5,a4,a6
130,27,2,8,v,a6,a10,a5
131,27,2,8,v,a10,a1,a3
132,27,2,8,v,h4,h7,h9
133,27,2,8,v,a3,a10,a9
134,27,2,8,v,i4,i3,i8
135,27,2,8,v,a10,a1,a7
136,27,2,8,v,h6,h1,h3
137,27,2,8,v,i9,i10,i5
138,27,2,8,v,h5,h10,h8
139,27,2,8,v,i8,i3,i6
140,27,2,8,v,i7,i1,i9
141,27,2,8,a,i3,i2,i7
142,27,2,8,a,i5,i3,i7
143,27,2,8,v,i4,i3,i5
144,27,2,8,a,a10,a5,a8
145,27,2,8,v,h10,h3,h6
146,27,2,8,v,a4,a10,a8
147,27,2,8,v,h5,h2,h3
148,27,2,8,v,a7,a1,a5
149,27,2,8,a,a7,a2,a6
150,27,2,8,v,a5,a1,a2
151,27,2,8,a,a1,a10,a3
152,27,2,8,a,h3,h4,h9
153,27,2,8,a,a2,a6,a8
154,27,2,8,v,i2,i10,i8
155,27,2,8,a,a2,a1,a10
156,27,2,8,a,h2,h10,h9
157,27,2,8,v,i4,i1,i2
158,27,2,8,a,a9,a4,a8
159,27,2,8,v,a6,a3,a4
160,27,2,8,a,i2,i4,i6
161,27,2,8,v,i1,i4,i6
162,27,2,8,a,h6,h10,h3
163,27,2,8,a,a6,a8,a9
164,27,2,8,a,i9,i10,i2
165,27,2,8,a,i8,i2,i9
166,27,2,8,v,h1,h7,h9
167,27,2,8,v,i2,i6,i9
168,27,2,8,v,h7,h10,h9
169,27,2,8,a,h7,h10,h6
170,27,2,8,v,h10,h4,h5
171,27,2,8,v,h9,h10,h7
172,27,2,8,a,h8,h10,h3
173,27,2,8,v,i2,i3,i4
174,27,2,8,a,h8,h1,h4
175,27,2,8,v,h1,h10,h6
176,27,2,8,v,i6,i1,i3
177,27,2,8,a,i10,i6,i7
178,27,2,8,a,h10,h6,h7
179,27,2,8,a,a4,a6,a9
180,27,2,8,v,i1,i6,i9
181,27,2,8,v,i7,i1,i8
182,27,2,8,v,a2,a10,a3
183,27,2,8,a,a7,a5,a6
