,sub,set,split,modality,prompt,opt1,opt2
0,27,6,2,a,a6,a5,a7
1,27,6,2,v,i3,i6,i9
2,27,6,2,a,t6,t2,t3
3,27,6,2,v,a8,a10,a6
4,27,6,2,a,t4,t10,t7
5,27,6,2,v,a2,a3,a4
6,27,6,2,a,t4,t8,t9
7,27,6,2,v,a6,a1,a9
8,27,6,2,a,a6,a4,a5
9,27,6,2,a,a10,a4,a9
10,27,6,2,v,a3,a1,a10
11,27,6,2,v,t7,t3,t6
12,27,6,2,a,i9,i10,i8
13,27,6,2,v,t3,t2,t7
14,27,6,2,a,a3,a7,a9
15,27,6,2,a,t3,t2,t8
16,27,6,2,v,t7,t5,t6
17,27,6,2,v,i6,i10,i9
18,27,6,2,a,t7,t5,t8
19,27,6,2,a,i2,i1,i6
20,27,6,2,v,a10,a2,a4
21,27,6,2,v,i5,i3,i8
22,27,6,2,a,a10,a6,a8
23,27,6,2,a,i10,i3,i5
24,27,6,2,a,i3,i2,i4
25,27,6,2,a,i3,i10,i8
26,27,6,2,a,t1,t2,t7
27,27,6,2,v,t6,t2,t4
28,27,6,2,v,a2,a10,a7
29,27,6,2,a,i10,i5,i9
30,27,6,2,a,t4,t5,t9
31,27,6,2,a,t6,t2,t5
32,27,6,2,v,t1,t2,t8
33,27,6,2,a,a3,a10,a9
34,27,6,2,a,t10,t4,t7
35,27,6,2,v,i3,i10,i2
36,27,6,2,a,a1,a3,a8
37,27,6,2,a,t8,t6,t9
38,27,6,2,v,i2,i1,i6
39,27,6,2,v,a10,a3,a7
40,27,6,2,a,i4,i6,i8
41,27,6,2,v,i10,i1,i9
42,27,6,2,v,i7,i10,i6
43,27,6,2,v,a10,a4,a7
44,27,6,2,v,i9,i2,i7
45,27,6,2,v,t5,t2,t4
46,27,6,2,a,i6,i3,i8
47,27,6,2,v,t10,t4,t7
48,27,6,2,a,i3,i7,i8
49,27,6,2,v,a1,a4,a9
50,27,6,2,v,t5,t1,t9
51,27,6,2,a,i10,i3,i4
52,27,6,2,a,i2,i3,i4
53,27,6,2,v,t8,t3,t7
54,27,6,2,a,i9,i4,i6
55,27,6,2,v,t5,t1,t10
56,27,6,2,a,t9,t4,t8
