,sub,set,split,modality,prompt,opt1,opt2
0,12,2,3,v,t3,t1,t6
1,12,2,3,v,t6,t5,t8
2,12,2,3,v,t7,t10,t6
3,12,2,3,a,i8,i4,i7
4,12,2,3,a,i7,i2,i3
5,12,2,3,v,i9,i10,i8
6,12,2,3,v,a9,a10,a6
7,12,2,3,a,i5,i3,i7
8,12,2,3,v,t4,t10,t7
9,12,2,3,a,a10,a5,a6
10,12,2,3,a,a8,a10,a9
11,12,2,3,v,i10,i1,i9
12,12,2,3,v,t4,t10,t2
13,12,2,3,v,i8,i1,i10
14,12,2,3,v,t6,t2,t9
15,12,2,3,v,i8,i1,i9
16,12,2,3,a,t10,t8,t9
17,12,2,3,a,i6,i3,i9
18,12,2,3,a,a9,a10,a8
19,12,2,3,v,i2,i1,i5
20,12,2,3,v,i6,i2,i5
21,12,2,3,v,a4,a3,a6
22,12,2,3,a,t1,t4,t6
23,12,2,3,v,t3,t10,t6
24,12,2,3,v,t3,t5,t8
25,12,2,3,v,t2,t5,t7
26,12,2,3,v,i7,i6,i9
27,12,2,3,a,i7,i4,i9
28,12,2,3,a,i4,i5,i6
29,12,2,3,a,t6,t3,t9
30,12,2,3,a,t6,t8,t9
31,12,2,3,v,t8,t6,t7
32,12,2,3,v,i1,i7,i9
33,12,2,3,v,t1,t10,t7
34,12,2,3,v,t6,t1,t10
35,12,2,3,v,a2,a5,a7
36,12,2,3,v,i6,i1,i3
37,12,2,3,v,t6,t8,t9
38,12,2,3,a,i9,i5,i7
39,12,2,3,a,t8,t1,t6
40,12,2,3,a,a8,a10,a6
41,12,2,3,a,i1,i4,i6
42,12,2,3,a,i2,i4,i7
43,12,2,3,a,i3,i6,i8
44,12,2,3,v,i2,i5,i9
45,12,2,3,v,i2,i3,i4
46,12,2,3,a,i6,i2,i9
47,12,2,3,v,t5,t7,t9
48,12,2,3,v,a6,a10,a7
49,12,2,3,v,a5,a10,a6
50,12,2,3,a,a10,a2,a6
51,12,2,3,v,t1,t5,t9
52,12,2,3,v,a7,a4,a9
53,12,2,3,a,a10,a1,a7
54,12,2,3,v,a1,a2,a4
55,12,2,3,a,t10,t2,t5
56,12,2,3,a,i8,i10,i9
57,12,2,3,a,i3,i2,i7
58,12,2,3,a,a9,a1,a6
