,sub,set,split,modality,prompt,opt1,opt2
0,71,8,6,a,h6,h2,h3
1,71,8,6,v,h5,h1,h2
2,71,8,6,v,h1,h5,h8
3,71,8,6,a,a9,a10,a4
4,71,8,6,v,a7,a4,a6
5,71,8,6,a,a9,a3,a7
6,71,8,6,v,a8,a7,a9
7,71,8,6,a,h9,h4,h6
8,71,8,6,a,h3,h4,h5
9,71,8,6,v,i9,i4,i7
10,71,8,6,a,i6,i1,i7
11,71,8,6,a,a3,a8,a9
12,71,8,6,v,h7,h1,h8
13,71,8,6,v,h8,h1,h5
14,71,8,6,v,a4,a5,a8
15,71,8,6,v,h8,h1,h6
16,71,8,6,v,i3,i2,i8
17,71,8,6,a,h8,h1,h4
18,71,8,6,v,i10,i2,i4
19,71,8,6,a,a3,a1,a4
20,71,8,6,a,a10,a10,a8
21,71,8,6,a,h6,h1,h3
22,71,8,6,a,h9,h5,h9
23,71,8,6,v,h7,h1,h9
24,71,8,6,v,h9,h4,h5
25,71,8,6,a,i10,i3,i6
26,71,8,6,a,i1,i3,i9
27,71,8,6,a,h1,h6,h8
28,71,8,6,v,h1,h3,h9
29,71,8,6,a,a8,a10,a7
30,71,8,6,a,i10,i2,i4
31,71,8,6,a,i8,i10,i6
32,71,8,6,a,a10,a2,a6
33,71,8,6,v,h8,h6,h9
34,71,8,6,v,h5,h10,h2
35,71,8,6,a,i4,i1,i5
36,71,8,6,a,a2,a5,a9
37,71,8,6,v,h3,h10,h6
38,71,8,6,v,i6,i1,i3
39,71,8,6,a,h9,h6,h7
40,71,8,6,v,i4,i2,i8
41,71,8,6,a,a8,a1,a6
42,71,8,6,a,a10,a1,a3
43,71,8,6,v,i4,i2,i3
44,71,8,6,v,i1,i5,i7
45,71,8,6,a,a10,a1,a9
46,71,8,6,v,a10,a3,a9
47,71,8,6,v,i4,i10,i2
48,71,8,6,a,i3,i7,i9
49,71,8,6,a,h6,h1,h2
50,71,8,6,v,i2,i4,i9
51,71,8,6,a,i8,i5,i6
52,71,8,6,a,i2,i5,i8
53,71,8,6,v,h10,h2,h5
54,71,8,6,v,a9,a2,a7
55,71,8,6,a,i5,i3,i6
56,71,8,6,a,i6,i6,i9
57,71,8,6,a,a8,a10,a2
58,71,8,6,a,i7,i10,i6
59,71,8,6,v,a4,a2,a8
60,71,8,6,a,i1,i3,i8
61,71,8,6,a,i10,i3,i7
62,71,8,6,a,h8,h2,h6
63,71,8,6,v,h6,h5,h9
64,71,8,6,a,i10,i2,i8
65,71,8,6,a,a7,a10,a3
66,71,8,6,v,h1,h10,h2
67,71,8,6,a,i7,i2,i5
