,sub,set,split,modality,prompt,opt1,opt2
0,45,5,4,v,i2,i3,i8
1,45,5,4,a,a1,a2,a5
2,45,5,4,v,i6,i3,i5
3,45,5,4,a,a8,a1,a6
4,45,5,4,a,a9,a4,a5
5,45,5,4,a,i1,i2,i5
6,45,5,4,a,i5,i1,i10
7,45,5,4,a,a5,a10,a9
8,45,5,4,v,i1,i2,i6
9,45,5,4,a,a2,a3,a8
10,45,5,4,a,h2,h6,h7
11,45,5,4,a,a10,a7,a9
12,45,5,4,a,i3,i1,i8
13,45,5,4,v,i8,i2,i9
14,45,5,4,a,a7,a10,a5
15,45,5,4,a,a4,a1,a10
16,45,5,4,v,a4,a3,a5
17,45,5,4,v,a1,a10,a7
18,45,5,4,v,h4,h10,h6
19,45,5,4,v,a10,a6,a8
20,45,5,4,a,h4,h10,h7
21,45,5,4,a,h1,h10,h7
22,45,5,4,a,i7,i1,i3
23,45,5,4,v,a2,a5,a6
24,45,5,4,a,h6,h4,h5
25,45,5,4,a,h2,h1,h9
26,45,5,4,a,a9,a4,a7
27,45,5,4,v,h4,h2,h3
28,45,5,4,v,a10,a4,a9
29,45,5,4,a,i6,i1,i10
30,45,5,4,v,a7,a4,a6
31,45,5,4,a,i2,i3,i5
32,45,5,4,a,a9,a3,a8
33,45,5,4,a,i3,i2,i4
34,45,5,4,a,i5,i2,i3
35,45,5,4,a,i1,i7,i9
36,45,5,4,a,h9,h4,h7
37,45,5,4,v,h7,h3,h5
38,45,5,4,v,a8,a3,a4
39,45,5,4,v,a3,a5,a9
40,45,5,4,a,h3,h5,h8
41,45,5,4,v,a1,a10,a5
42,45,5,4,a,h7,h1,h9
43,45,5,4,a,i4,i2,i3
44,45,5,4,v,i10,i1,i4
45,45,5,4,a,a4,a7,a9
46,45,5,4,a,i1,i3,i9
47,45,5,4,a,i7,i10,i8
48,45,5,4,a,i10,i1,i5
49,45,5,4,a,i8,i1,i4
50,45,5,4,a,a10,a2,a3
51,45,5,4,a,i4,i1,i9
52,45,5,4,a,a4,a1,a2
53,45,5,4,v,h1,h3,h5
54,45,5,4,v,i4,i6,i8
55,45,5,4,v,i8,i2,i5
56,45,5,4,v,a4,a7,a9
57,45,5,4,v,i10,i2,i9
58,45,5,4,a,i10,i2,i8
59,45,5,4,a,h10,h5,h7
60,45,5,4,a,a2,a4,a6
61,45,5,4,v,a4,a5,a7
62,45,5,4,v,h9,h5,h7
63,45,5,4,a,a5,a2,a6
64,45,5,4,a,a8,a1,a7
65,45,5,4,a,h10,h6,h7
66,45,5,4,a,i8,i5,i6
67,45,5,4,v,i8,i3,i4
68,45,5,4,a,a9,a1,a8
69,45,5,4,v,i10,i2,i4
70,45,5,4,v,a5,a8,a9
71,45,5,4,a,h10,h7,h9
72,45,5,4,a,h10,h1,h9
73,45,5,4,a,h4,h5,h6
74,45,5,4,a,a4,a1,a5
75,45,5,4,a,i9,i1,i7
76,45,5,4,a,i2,i4,i9
77,45,5,4,a,a6,a3,a5
78,45,5,4,a,a3,a10,a2
79,45,5,4,a,a1,a5,a6
80,45,5,4,v,h1,h5,h6
81,45,5,4,v,a1,a3,a4
82,45,5,4,v,i2,i4,i8
83,45,5,4,a,a10,a5,a7
84,45,5,4,v,a10,a4,a5
85,45,5,4,a,h9,h10,h5
86,45,5,4,v,i1,i5,i8
87,45,5,4,v,h6,h2,h3
88,45,5,4,v,a9,a10,a6
89,45,5,4,v,i8,i5,i6
90,45,5,4,v,h6,h3,h9
91,45,5,4,a,a1,a10,a8
92,45,5,4,v,a3,a2,a8
93,45,5,4,v,i1,i10,i8
94,45,5,4,a,a4,a5,a8
95,45,5,4,v,h5,h4,h8
96,45,5,4,a,a8,a3,a4
97,45,5,4,v,i5,i8,i9
98,45,5,4,a,h5,h1,h9
99,45,5,4,v,i7,i10,i6
100,45,5,4,a,a2,a7,a9
101,45,5,4,v,i7,i2,i9
102,45,5,4,v,i6,i10,i8
103,45,5,4,v,h1,h4,h5
104,45,5,4,v,i9,i6,i7
105,45,5,4,a,h5,h1,h4
106,45,5,4,v,h8,h4,h9
107,45,5,4,v,h10,h5,h8
108,45,5,4,v,a6,a1,a8
109,45,5,4,a,h2,h3,h4
110,45,5,4,v,h7,h10,h9
111,45,5,4,a,a10,a4,a5
112,45,5,4,v,a6,a5,a9
113,45,5,4,v,i10,i3,i6
114,45,5,4,a,h1,h3,h4
115,45,5,4,v,i3,i8,i9
116,45,5,4,v,i1,i10,i7
117,45,5,4,v,i3,i10,i7
118,45,5,4,v,a9,a6,a8
119,45,5,4,v,i4,i3,i8
120,45,5,4,a,i7,i10,i6
121,45,5,4,v,i9,i5,i7
122,45,5,4,v,i9,i4,i8
123,45,5,4,v,a2,a6,a9
124,45,5,4,v,h7,h2,h6
125,45,5,4,v,i7,i2,i5
126,45,5,4,a,i5,i3,i9
127,45,5,4,v,i9,i5,i8
128,45,5,4,v,h2,h1,h5
129,45,5,4,v,i3,i2,i4
130,45,5,4,v,a5,a1,a4
131,45,5,4,v,i2,i6,i9
132,45,5,4,v,h1,h4,h8
133,45,5,4,v,h6,h3,h5
134,45,5,4,a,h6,h2,h7
135,45,5,4,a,a3,a6,a9
136,45,5,4,v,h1,h3,h9
137,45,5,4,a,a1,a5,a9
138,45,5,4,a,i8,i3,i7
139,45,5,4,a,h1,h2,h8
140,45,5,4,v,h5,h10,h3
141,45,5,4,a,a7,a6,a9
142,45,5,4,v,h10,h3,h6
143,45,5,4,a,a7,a8,a9
144,45,5,4,a,i3,i1,i10
145,45,5,4,v,h10,h1,h6
146,45,5,4,a,a5,a1,a4
147,45,5,4,v,h2,h6,h9
148,45,5,4,a,a6,a5,a8
149,45,5,4,a,h1,h2,h9
150,45,5,4,a,i10,i1,i9
151,45,5,4,a,h8,h3,h6
152,45,5,4,v,i8,i1,i4
153,45,5,4,a,a8,a10,a7
154,45,5,4,v,a6,a7,a8
155,45,5,4,v,i5,i3,i6
156,45,5,4,a,i6,i2,i3
157,45,5,4,v,a7,a1,a9
158,45,5,4,v,a8,a10,a4
159,45,5,4,a,h10,h2,h7
160,45,5,4,v,h7,h3,h8
161,45,5,4,v,a3,a4,a7
162,45,5,4,a,i4,i2,i9
163,45,5,4,a,i8,i2,i7
164,45,5,4,v,a8,a3,a7
165,45,5,4,a,i9,i1,i2
166,45,5,4,a,h7,h6,h9
167,45,5,4,a,h3,h2,h6
168,45,5,4,v,h3,h5,h8
169,45,5,4,a,h6,h3,h4
170,45,5,4,v,a7,a4,a9
171,45,5,4,v,a9,a1,a2
172,45,5,4,v,i10,i2,i7
173,45,5,4,a,h9,h6,h7
174,45,5,4,a,a5,a8,a9
175,45,5,4,v,i7,i3,i4
176,45,5,4,a,h9,h2,h7
177,45,5,4,v,i4,i6,i7
178,45,5,4,a,i6,i7,i9
179,45,5,4,a,i6,i5,i9
180,45,5,4,a,i2,i1,i10
181,45,5,4,v,a10,a7,a8
182,45,5,4,a,h9,h10,h8
183,45,5,4,a,h7,h5,h9
184,45,5,4,v,h5,h2,h4
185,45,5,4,a,a6,a10,a8
186,45,5,4,a,i2,i1,i7
187,45,5,4,a,h7,h1,h3
188,45,5,4,a,i2,i2,i9
189,45,5,4,v,a7,a2,a8
190,45,5,4,a,i3,i5,i9
191,45,5,4,v,a6,a4,a5
192,45,5,4,v,a2,a10,a4
193,45,5,4,v,h2,h5,h6
194,45,5,4,a,a9,a5,a8
195,45,5,4,a,i10,i6,i7
196,45,5,4,a,h5,h3,h4
197,45,5,4,a,h3,h4,h8
198,45,5,4,a,h2,h1,h4
199,45,5,4,a,a6,a4,a8
200,45,5,4,a,i1,i2,i3
201,45,5,4,a,h4,h5,h9
202,45,5,4,a,h8,h6,h7
203,45,5,4,a,a2,a2,a3
204,45,5,4,a,a2,a8,a9
205,45,5,4,a,i7,i2,i3
