,sub,set,split,modality,prompt,opt1,opt2
0,38,4,5,a,a8,a10,a5
1,38,4,5,a,h10,h2,h4
2,38,4,5,v,a7,a1,a2
3,38,4,5,a,i7,i1,i10
4,38,4,5,a,a8,a2,a6
5,38,4,5,a,h9,h6,h7
6,38,4,5,v,i5,i10,i6
7,38,4,5,v,a3,a1,a8
8,38,4,5,v,h4,h6,h9
9,38,4,5,a,i8,i1,i4
10,38,4,5,v,a4,a5,a6
11,38,4,5,v,a8,a10,a7
12,38,4,5,v,i10,i4,i7
13,38,4,5,v,i8,i1,i3
14,38,4,5,v,i4,i8,i9
15,38,4,5,a,h6,h1,h4
16,38,4,5,a,i1,i6,i9
17,38,4,5,a,i8,i3,i7
18,38,4,5,a,h3,h10,h2
19,38,4,5,v,i1,i2,i5
20,38,4,5,v,a1,a8,a9
21,38,4,5,v,h10,h5,h9
22,38,4,5,v,a3,a5,a8
23,38,4,5,a,a3,a7,a8
24,38,4,5,v,a3,a4,a9
25,38,4,5,v,a3,a10,a5
26,38,4,5,a,h1,h10,h9
27,38,4,5,v,i6,i3,i9
28,38,4,5,v,a2,a4,a9
29,38,4,5,a,i4,i1,i3
30,38,4,5,a,a1,a5,a8
31,38,4,5,a,h8,h5,h7
32,38,4,5,a,h5,h10,h4
33,38,4,5,v,i4,i5,i8
34,38,4,5,v,a6,a2,a8
35,38,4,5,a,a9,a2,a5
36,38,4,5,v,a2,a1,a10
37,38,4,5,a,h6,h4,h8
38,38,4,5,v,a1,a3,a7
39,38,4,5,v,i10,i4,i8
40,38,4,5,v,h10,h2,h9
41,38,4,5,a,a3,a2,a8
42,38,4,5,v,i2,i10,i7
43,38,4,5,v,a5,a10,a6
44,38,4,5,v,h8,h3,h6
45,38,4,5,a,h5,h4,h8
46,38,4,5,a,i1,i2,i6
47,38,4,5,a,i2,i6,i7
48,38,4,5,a,i9,i3,i8
49,38,4,5,v,i7,i2,i6
50,38,4,5,v,i8,i3,i5
51,38,4,5,a,i9,i5,i8
52,38,4,5,a,h2,h6,h7
53,38,4,5,a,a6,a10,a5
54,38,4,5,v,i9,i2,i7
55,38,4,5,a,h7,h1,h4
56,38,4,5,a,i3,i10,i5
57,38,4,5,a,h9,h7,h8
58,38,4,5,a,i6,i2,i3
59,38,4,5,v,h2,h3,h6
60,38,4,5,v,h6,h4,h7
61,38,4,5,a,a2,a1,a10
62,38,4,5,a,h9,h5,h7
63,38,4,5,a,i3,i10,i3
64,38,4,5,v,h5,h3,h8
65,38,4,5,a,i10,i3,i4
66,38,4,5,v,a6,a1,a9
67,38,4,5,v,h8,h1,h7
68,38,4,5,a,a9,a10,a3
69,38,4,5,v,a9,a2,a5
70,38,4,5,a,a8,a2,a9
71,38,4,5,v,i9,i7,i9
72,38,4,5,a,a1,a2,a8
73,38,4,5,a,i6,i1,i5
74,38,4,5,v,h3,h8,h9
75,38,4,5,a,a4,a10,a7
76,38,4,5,a,a4,a2,a9
77,38,4,5,v,h7,h5,h7
78,38,4,5,a,h8,h4,h6
79,38,4,5,a,a6,a10,a8
80,38,4,5,a,a5,a4,a6
81,38,4,5,a,a5,a1,a9
82,38,4,5,v,i5,i8,i9
83,38,4,5,a,a8,a1,a3
84,38,4,5,a,h8,h4,h9
85,38,4,5,a,a7,a1,a10
86,38,4,5,a,i4,i10,i6
87,38,4,5,v,a4,a2,a5
88,38,4,5,a,h6,h1,h5
89,38,4,5,v,i2,i10,i9
90,38,4,5,a,a2,a10,a3
91,38,4,5,v,h8,h10,h3
92,38,4,5,v,i6,i10,i3
93,38,4,5,a,a7,a5,a9
94,38,4,5,v,a9,a3,a5
95,38,4,5,v,i3,i10,i2
96,38,4,5,a,i6,i4,i8
97,38,4,5,v,h3,h2,h9
98,38,4,5,a,h2,h3,h7
99,38,4,5,v,h1,h2,h4
100,38,4,5,v,i9,i3,i4
101,38,4,5,a,h1,h2,h3
102,38,4,5,v,i1,i2,i8
103,38,4,5,v,a8,a4,a9
104,38,4,5,a,h10,h4,h7
105,38,4,5,a,i4,i3,i8
106,38,4,5,a,i5,i4,i7
107,38,4,5,a,h7,h3,h9
108,38,4,5,v,i3,i4,i7
109,38,4,5,a,i10,i2,i9
110,38,4,5,v,a4,a1,a8
111,38,4,5,a,a10,a1,a8
112,38,4,5,a,h1,h10,h3
113,38,4,5,v,i7,i10,i8
114,38,4,5,a,i7,i4,i9
115,38,4,5,v,h2,h7,h9
116,38,4,5,v,a1,a7,a9
117,38,4,5,a,a10,a3,a6
118,38,4,5,v,i4,i6,i8
119,38,4,5,v,a7,a3,a4
120,38,4,5,v,h5,h1,h7
121,38,4,5,v,a2,a5,a9
122,38,4,5,a,a5,a6,a7
123,38,4,5,v,i2,i4,i9
124,38,4,5,v,h5,h5,h7
125,38,4,5,v,h2,h7,h8
126,38,4,5,v,h7,h3,h8
127,38,4,5,v,a5,a1,a2
128,38,4,5,v,i6,i3,i8
129,38,4,5,v,h9,h4,h7
130,38,4,5,v,i10,i3,i5
131,38,4,5,a,a9,a6,a8
132,38,4,5,a,h5,h6,h9
133,38,4,5,v,h1,h2,h6
134,38,4,5,v,i7,i6,i9
135,38,4,5,a,a6,a1,a8
136,38,4,5,v,h9,h2,h4
137,38,4,5,v,i9,i2,i6
138,38,4,5,a,h1,h10,h4
139,38,4,5,v,a6,a1,a5
140,38,4,5,a,i8,i10,i6
141,38,4,5,a,i5,i3,i8
142,38,4,5,v,i6,i7,i8
143,38,4,5,a,i2,i5,i6
144,38,4,5,a,h7,h1,h10
145,38,4,5,a,i2,i3,i9
146,38,4,5,a,i9,i6,i7
147,38,4,5,v,i3,i5,i8
148,38,4,5,v,a7,a2,a4
149,38,4,5,v,a5,a4,a9
150,38,4,5,a,a4,a3,a5
151,38,4,5,a,h7,h6,h9
152,38,4,5,v,h5,h1,h2
153,38,4,5,v,a10,a3,a7
154,38,4,5,v,i3,i5,i6
155,38,4,5,v,i7,i10,i3
156,38,4,5,a,a1,a2,a9
157,38,4,5,a,i10,i2,i6
158,38,4,5,a,i4,i5,i9
159,38,4,5,a,h4,h7,h9
160,38,4,5,a,h6,h5,h8
161,38,4,5,v,a2,a3,a4
162,38,4,5,a,h10,h1,h7
163,38,4,5,v,h1,h4,h5
