,sub,set,split,modality,prompt,opt1,opt2
0,58,6,3,v,a3,a4,a9
1,58,6,3,a,i3,i4,i5
2,58,6,3,v,h1,h5,h7
3,58,6,3,a,a9,a3,a8
4,58,6,3,a,i5,i3,i8
5,58,6,3,a,i9,i10,i2
6,58,6,3,a,i8,i6,i9
7,58,6,3,a,h5,h2,h8
8,58,6,3,a,a5,a4,a9
9,58,6,3,a,i7,i8,i9
10,58,6,3,a,a10,a1,a4
11,58,6,3,a,i3,i6,i8
12,58,6,3,v,h10,h3,h5
13,58,6,3,a,i1,i10,i9
14,58,6,3,v,h2,h5,h8
15,58,6,3,a,i4,i3,i8
16,58,6,3,v,h7,h4,h9
17,58,6,3,v,i3,i5,i7
18,58,6,3,a,a6,a4,a9
19,58,6,3,a,i5,i7,i8
20,58,6,3,a,h5,h6,h7
21,58,6,3,a,i7,i10,i2
22,58,6,3,v,i2,i5,i9
23,58,6,3,v,a10,a2,a3
24,58,6,3,v,a6,a2,a5
25,58,6,3,a,i2,i1,i3
26,58,6,3,a,a3,a10,a6
27,58,6,3,a,h10,h2,h5
28,58,6,3,v,h6,h1,h4
29,58,6,3,v,i9,i4,i6
30,58,6,3,v,i8,i4,i5
31,58,6,3,v,i6,i8,i9
32,58,6,3,v,i2,i1,i7
33,58,6,3,a,a3,a6,a8
34,58,6,3,v,a5,a3,a4
35,58,6,3,v,a2,a4,a9
36,58,6,3,v,h6,h1,h7
37,58,6,3,a,h6,h2,h7
38,58,6,3,a,i2,i10,i3
39,58,6,3,v,h9,h2,h7
40,58,6,3,a,h3,h1,h6
41,58,6,3,v,h3,h7,h8
42,58,6,3,a,h3,h2,h4
43,58,6,3,a,i7,i2,i5
44,58,6,3,a,a6,a3,a4
45,58,6,3,v,i1,i3,i7
46,58,6,3,v,h6,h10,h4
47,58,6,3,a,a1,a6,a7
48,58,6,3,v,i2,i3,i7
49,58,6,3,a,h9,h10,h7
50,58,6,3,v,h8,h4,h6
51,58,6,3,a,h4,h2,h5
52,58,6,3,v,a6,a10,a4
53,58,6,3,a,h2,h1,h4
54,58,6,3,v,i8,i3,i9
