,sub,set,split,modality,prompt,opt1,opt2
0,18,1,7,a,h4,h10,h7
1,18,1,7,v,a1,a10,a3
2,18,1,7,a,a6,a2,a4
3,18,1,7,a,a9,a1,a8
4,18,1,7,a,i4,i1,i7
5,18,1,7,v,a3,a4,a7
6,18,1,7,a,i9,i10,i2
7,18,1,7,a,h1,h10,h8
8,18,1,7,v,h6,h4,h9
9,18,1,7,a,a8,a1,a4
10,18,1,7,a,h6,h7,h9
11,18,1,7,v,i4,i2,i3
12,18,1,7,a,i5,i10,i2
13,18,1,7,a,i1,i10,i9
14,18,1,7,v,a4,a5,a8
15,18,1,7,v,a5,a1,a6
16,18,1,7,a,i4,i8,i9
17,18,1,7,v,a5,a3,a7
18,18,1,7,a,h5,h10,h6
19,18,1,7,a,h2,h3,h7
20,18,1,7,v,i6,i3,i5
21,18,1,7,v,a6,a1,a10
22,18,1,7,a,a7,a4,a5
23,18,1,7,a,a3,a4,a6
24,18,1,7,a,a10,a6,a9
25,18,1,7,v,h8,h4,h5
26,18,1,7,v,a10,a3,a9
27,18,1,7,a,i9,i3,i4
28,18,1,7,v,i9,i1,i4
29,18,1,7,v,h2,h1,h8
30,18,1,7,a,i10,i1,i2
31,18,1,7,a,a3,a7,a9
32,18,1,7,v,i3,i1,i9
33,18,1,7,v,h3,h7,h9
34,18,1,7,v,i8,i3,i9
35,18,1,7,v,h4,h1,h7
36,18,1,7,a,h3,h1,h9
37,18,1,7,v,i1,i5,i9
38,18,1,7,v,h4,h10,h2
39,18,1,7,v,i10,i5,i7
40,18,1,7,v,h2,h3,h5
41,18,1,7,a,a2,a1,a6
42,18,1,7,a,i8,i5,i7
43,18,1,7,v,h8,h4,h6
44,18,1,7,a,h8,h10,h9
45,18,1,7,v,i5,i10,i6
46,18,1,7,a,a5,a10,a4
47,18,1,7,v,i4,i6,i7
48,18,1,7,a,i6,i1,i7
49,18,1,7,a,a7,a5,a6
50,18,1,7,v,i2,i10,i6
51,18,1,7,a,a2,a5,a8
52,18,1,7,v,h10,h3,h9
53,18,1,7,a,i8,i1,i10
54,18,1,7,v,i2,i1,i6
55,18,1,7,a,h5,h1,h9
56,18,1,7,v,a6,a3,a8
57,18,1,7,a,h6,h2,h8
58,18,1,7,a,a6,a1,a8
59,18,1,7,a,h2,h4,h5
60,18,1,7,v,i6,i4,i9
61,18,1,7,v,a9,a3,a4
62,18,1,7,v,h9,h1,h10
63,18,1,7,v,i7,i4,i6
64,18,1,7,v,a1,a3,a6
65,18,1,7,v,a2,a3,a5
66,18,1,7,v,h3,h1,h4
67,18,1,7,v,h1,h4,h7
68,18,1,7,a,i6,i5,i7
69,18,1,7,a,i1,i2,i9
70,18,1,7,v,h2,h5,h7
71,18,1,7,a,a1,a3,a9
72,18,1,7,v,i1,i2,i5
73,18,1,7,a,i7,i2,i4
74,18,1,7,a,a5,a1,a3
75,18,1,7,v,h5,h7,h9
76,18,1,7,a,a5,a10,a9
77,18,1,7,v,a7,a5,a6
78,18,1,7,v,a10,a3,a7
79,18,1,7,v,i1,i3,i4
80,18,1,7,a,h6,h1,h8
81,18,1,7,v,h10,h3,h6
82,18,1,7,a,h10,h1,h6
83,18,1,7,a,h5,h6,h7
84,18,1,7,a,h10,h8,h9
85,18,1,7,v,a2,a4,a7
86,18,1,7,a,a4,a1,a9
87,18,1,7,v,h9,h2,h8
88,18,1,7,v,h6,h8,h9
89,18,1,7,v,h6,h2,h8
90,18,1,7,v,i3,i10,i2
91,18,1,7,v,a3,a1,a5
92,18,1,7,v,i9,i3,i4
93,18,1,7,v,i10,i2,i9
94,18,1,7,v,i6,i2,i7
95,18,1,7,a,a7,a2,a4
96,18,1,7,a,i10,i8,i9
97,18,1,7,a,a6,a1,a7
98,18,1,7,a,h7,h1,h5
99,18,1,7,a,a8,a5,a7
100,18,1,7,a,i2,i6,i7
101,18,1,7,v,a10,a3,a5
102,18,1,7,a,i7,i4,i5
103,18,1,7,a,i6,i10,i5
104,18,1,7,v,a9,a6,a8
105,18,1,7,v,a5,a2,a6
106,18,1,7,a,a10,a3,a7
107,18,1,7,v,a7,a4,a5
108,18,1,7,a,a9,a4,a6
109,18,1,7,a,h3,h1,h5
110,18,1,7,v,h10,h2,h5
111,18,1,7,a,a4,a2,a7
112,18,1,7,v,h9,h1,h3
113,18,1,7,v,i8,i2,i7
114,18,1,7,v,a8,a1,a4
115,18,1,7,v,h3,h5,h6
116,18,1,7,v,i10,i3,i5
117,18,1,7,a,a3,a2,a4
118,18,1,7,v,h1,h10,h6
119,18,1,7,a,a8,a1,a9
120,18,1,7,v,i9,i4,i5
121,18,1,7,a,i2,i4,i7
122,18,1,7,v,i4,i1,i10
123,18,1,7,a,i1,i2,i8
124,18,1,7,a,h4,h6,h8
125,18,1,7,v,a2,a10,a4
126,18,1,7,a,i2,i3,i8
127,18,1,7,a,h2,h10,h6
128,18,1,7,v,a6,a10,a8
129,18,1,7,v,h7,h6,h9
130,18,1,7,v,i8,i4,i5
131,18,1,7,v,a7,a3,a6
132,18,1,7,a,a1,a3,a7
133,18,1,7,v,i5,i2,i8
134,18,1,7,a,h8,h3,h5
135,18,1,7,a,h9,h2,h8
136,18,1,7,a,h1,h5,h6
137,18,1,7,v,a8,a6,a9
138,18,1,7,a,i3,i10,i2
139,18,1,7,v,h8,h1,h5
140,18,1,7,v,i5,i2,i6
141,18,1,7,v,i7,i8,i9
142,18,1,7,a,a2,a4,a7
143,18,1,7,a,h9,h10,h4
144,18,1,7,a,i9,i5,i8
145,18,1,7,a,a9,a2,a6
146,18,1,7,a,i10,i5,i7
147,18,1,7,a,h3,h10,h8
148,18,1,7,v,a1,a2,a9
149,18,1,7,a,i5,i2,i4
150,18,1,7,a,a10,a8,a9
151,18,1,7,a,h8,h1,h7
152,18,1,7,a,h4,h10,h2
153,18,1,7,v,i2,i1,i3
154,18,1,7,v,a8,a10,a4
155,18,1,7,a,i7,i1,i2
156,18,1,7,v,a9,a1,a5
157,18,1,7,v,i3,i10,i7
158,18,1,7,v,a4,a1,a7
159,18,1,7,a,i3,i1,i5
160,18,1,7,a,h7,h1,h8
161,18,1,7,a,a1,a2,a3
162,18,1,7,a,i8,i10,i3
163,18,1,7,a,i5,i4,i8
164,18,1,7,a,h7,h10,h8
165,18,1,7,v,a4,a2,a5
166,18,1,7,a,h9,h10,h5
167,18,1,7,v,h1,h5,h6
168,18,1,7,a,a4,a3,a5
169,18,1,7,v,h7,h5,h9
170,18,1,7,v,h5,h4,h6
171,18,1,7,v,h7,h10,h2
172,18,1,7,v,i7,i2,i5
173,18,1,7,a,i4,i10,i7
174,18,1,7,v,h4,h10,h6
175,18,1,7,a,h1,h10,h3
176,18,1,7,v,h5,h2,h6
177,18,1,7,a,i3,i6,i9
178,18,1,7,a,h10,h2,h4
179,18,1,7,v,a3,a6,a9
