,sub,set,split,modality,prompt,opt1,opt2
0,57,7,0,a,i1,i2,i5
1,57,7,0,v,h5,h6,h7
2,57,7,0,v,a6,a2,a5
3,57,7,0,a,a5,a4,a9
4,57,7,0,v,i7,i1,i10
5,57,7,0,a,i5,i10,i8
6,57,7,0,v,i4,i6,i9
7,57,7,0,v,h4,h1,h5
8,57,7,0,a,h8,h2,h9
9,57,7,0,a,h2,h6,h9
10,57,7,0,v,i5,i1,i4
11,57,7,0,v,h1,h5,h8
12,57,7,0,a,i1,i10,i3
13,57,7,0,a,i1,i6,i8
14,57,7,0,a,h10,h1,h7
15,57,7,0,v,i6,i2,i3
16,57,7,0,v,h1,h10,h8
17,57,7,0,a,i10,i1,i6
18,57,7,0,a,a3,a8,a9
19,57,7,0,a,a2,a3,a4
20,57,7,0,v,h6,h1,h5
21,57,7,0,a,h1,h2,h3
22,57,7,0,a,i2,i3,i7
23,57,7,0,v,i10,i10,i2
24,57,7,0,a,h2,h1,h6
25,57,7,0,v,h4,h2,h7
26,57,7,0,a,h10,h2,h6
27,57,7,0,v,i5,i6,i9
28,57,7,0,a,i9,i1,i8
29,57,7,0,a,h2,h4,h5
30,57,7,0,a,h7,h5,h9
31,57,7,0,a,h4,h10,h3
32,57,7,0,a,i7,i2,i5
33,57,7,0,v,i9,i3,i7
34,57,7,0,v,h9,h1,h4
35,57,7,0,v,h3,h2,h9
36,57,7,0,a,a9,a3,a4
37,57,7,0,a,i4,i1,i9
38,57,7,0,a,i6,i1,i4
39,57,7,0,a,a6,a4,a5
40,57,7,0,a,i9,i1,i4
41,57,7,0,v,h4,h7,h9
42,57,7,0,a,h5,h2,h6
43,57,7,0,v,a1,a10,a9
44,57,7,0,a,a3,a1,a5
45,57,7,0,a,i8,i6,i7
46,57,7,0,a,a5,a2,a3
47,57,7,0,a,i6,i10,i4
48,57,7,0,a,h1,h10,h3
49,57,7,0,a,h1,h10,h7
50,57,7,0,a,a9,a2,a4
51,57,7,0,a,i2,i4,i9
52,57,7,0,a,i10,i4,i8
53,57,7,0,a,a2,a8,a9
54,57,7,0,a,a10,a6,a9
55,57,7,0,v,i10,i7,i8
56,57,7,0,v,i4,i2,i4
57,57,7,0,v,i2,i3,i6
58,57,7,0,a,i5,i1,i6
59,57,7,0,v,i3,i10,i5
60,57,7,0,v,i1,i3,i6
61,57,7,0,a,h1,h4,h9
62,57,7,0,a,h9,h4,h5
63,57,7,0,a,a5,a10,a2
64,57,7,0,a,a7,a6,a8
65,57,7,0,a,i3,i6,i9
66,57,7,0,v,i6,i5,i7
67,57,7,0,v,a10,a3,a5
68,57,7,0,a,a4,a3,a6
69,57,7,0,v,i6,i1,i10
70,57,7,0,a,i8,i10,i2
71,57,7,0,v,h9,h3,h6
72,57,7,0,a,i10,i2,i7
73,57,7,0,v,h1,h10,h7
74,57,7,0,v,h8,h3,h5
75,57,7,0,v,i5,i1,i7
76,57,7,0,v,i10,i4,i8
77,57,7,0,v,h5,h1,h9
78,57,7,0,v,a3,a2,a6
79,57,7,0,v,i1,i7,i9
80,57,7,0,v,h3,h4,h8
81,57,7,0,v,h3,h6,h9
82,57,7,0,a,a9,a6,a7
83,57,7,0,v,a7,a3,a8
84,57,7,0,a,h6,h10,h4
85,57,7,0,v,i8,i1,i3
86,57,7,0,v,a7,a3,a9
87,57,7,0,v,h7,h3,h8
88,57,7,0,a,a5,a4,a8
89,57,7,0,a,h3,h10,h8
90,57,7,0,v,a2,a7,a8
91,57,7,0,a,h2,h10,h6
92,57,7,0,v,h10,h8,h9
93,57,7,0,a,i8,i10,i6
94,57,7,0,v,a7,a6,a7
95,57,7,0,v,h6,h4,h9
96,57,7,0,v,h8,h2,h4
97,57,7,0,v,h2,h4,h9
