,sub,set,split,modality,prompt,opt1,opt2
0,52,5,6,v,h7,h4,h8
1,52,5,6,a,a1,a3,a7
2,52,5,6,a,a9,a1,a6
3,52,5,6,v,h4,h1,h10
4,52,5,6,a,a7,a8,a9
5,52,5,6,v,a2,a1,a3
6,52,5,6,v,a8,a2,a4
7,52,5,6,v,i7,i2,i4
8,52,5,6,a,i8,i10,i4
9,52,5,6,v,a4,a3,a9
10,52,5,6,v,i7,i10,i6
11,52,5,6,a,h2,h6,h9
12,52,5,6,a,a7,a10,a6
13,52,5,6,v,a2,a1,a4
14,52,5,6,v,a5,a1,a10
15,52,5,6,a,h3,h1,h10
16,52,5,6,a,i10,i8,i9
17,52,5,6,v,h3,h10,h5
18,52,5,6,a,h1,h10,h2
19,52,5,6,v,a3,a5,a9
20,52,5,6,v,a10,a2,a7
21,52,5,6,a,i5,i3,i9
22,52,5,6,v,i7,i3,i8
23,52,5,6,a,h9,h2,h4
24,52,5,6,a,h4,h1,h8
25,52,5,6,a,i2,i6,i8
26,52,5,6,v,h7,h10,h3
27,52,5,6,a,a4,a2,a6
28,52,5,6,a,a6,a10,a8
29,52,5,6,v,i6,i3,i5
30,52,5,6,v,i3,i7,i8
31,52,5,6,a,h6,h4,h5
32,52,5,6,v,a1,a3,a4
33,52,5,6,v,h1,h6,h8
34,52,5,6,a,h9,h10,h8
35,52,5,6,v,h10,h1,h6
36,52,5,6,v,a2,a1,a9
37,52,5,6,v,a9,a1,a4
38,52,5,6,a,i3,i2,i6
39,52,5,6,a,h9,h1,h8
40,52,5,6,a,h1,h3,h6
41,52,5,6,v,i8,i4,i6
42,52,5,6,a,i6,i4,i5
43,52,5,6,a,a5,a3,a6
44,52,5,6,v,a8,a2,a9
45,52,5,6,v,i4,i2,i5
46,52,5,6,a,h7,h8,h9
47,52,5,6,a,a5,a7,a8
48,52,5,6,v,h9,h1,h7
49,52,5,6,v,a9,a1,a10
50,52,5,6,a,a10,a3,a9
51,52,5,6,v,h2,h1,h4
52,52,5,6,v,i9,i1,i8
53,52,5,6,a,h1,h10,h6
