,sub,set,split,modality,prompt,opt1,opt2
0,22,2,5,v,i1,i10,i6
1,22,2,5,a,a1,a6,a8
2,22,2,5,v,i1,i2,i9
3,22,2,5,v,a3,a1,a8
4,22,2,5,a,h2,h10,h6
5,22,2,5,a,a1,a6,a9
6,22,2,5,a,a10,a3,a9
7,22,2,5,v,h2,h4,h8
8,22,2,5,a,i5,i3,i9
9,22,2,5,a,a10,a1,a5
10,22,2,5,v,h4,h7,h9
11,22,2,5,a,a1,a2,a9
12,22,2,5,a,i10,i2,i9
13,22,2,5,a,a5,a10,a5
14,22,2,5,a,h9,h4,h7
15,22,2,5,a,a2,a5,a7
16,22,2,5,v,a7,a1,a6
17,22,2,5,v,a4,a2,a3
18,22,2,5,a,h5,h10,h4
19,22,2,5,v,i10,i6,i9
20,22,2,5,a,h7,h1,h3
21,22,2,5,a,i6,i10,i7
22,22,2,5,v,h7,h3,h4
23,22,2,5,a,h2,h5,h8
24,22,2,5,a,a2,a3,a7
25,22,2,5,a,h6,h1,h3
26,22,2,5,a,h1,h2,h4
27,22,2,5,v,i2,i4,i6
28,22,2,5,v,i9,i10,i2
29,22,2,5,a,i4,i1,i8
30,22,2,5,v,h5,h3,h4
31,22,2,5,a,a1,a3,a4
32,22,2,5,v,a9,a10,a6
33,22,2,5,v,i8,i10,i6
34,22,2,5,v,a1,a10,a9
35,22,2,5,v,a2,a1,a7
36,22,2,5,v,i3,i10,i6
37,22,2,5,v,i5,i3,i7
38,22,2,5,a,a10,a4,a5
39,22,2,5,a,i6,i5,i8
40,22,2,5,a,a6,a10,a5
41,22,2,5,v,h5,h10,h8
42,22,2,5,a,h1,h2,h9
43,22,2,5,a,i3,i8,i9
44,22,2,5,a,i1,i10,i6
45,22,2,5,a,i7,i3,i9
46,22,2,5,v,i1,i6,i7
47,22,2,5,a,h8,h4,h7
48,22,2,5,a,i9,i10,i6
49,22,2,5,v,a9,a1,a4
50,22,2,5,v,i9,i3,i8
51,22,2,5,v,h2,h1,h9
52,22,2,5,a,a4,a1,a9
53,22,2,5,v,a10,a2,a4
54,22,2,5,v,i3,i2,i5
55,22,2,5,a,a3,a5,a9
56,22,2,5,v,i4,i5,i8
57,22,2,5,v,h7,h1,h10
58,22,2,5,a,h10,h3,h5
59,22,2,5,a,h8,h8,h9
60,22,2,5,v,h3,h5,h7
61,22,2,5,v,i10,i4,i5
62,22,2,5,a,a7,a1,a10
63,22,2,5,a,i2,i5,i9
64,22,2,5,v,h9,h7,h8
65,22,2,5,v,h8,h10,h2
66,22,2,5,v,a1,a10,a5
67,22,2,5,a,a8,a10,a3
68,22,2,5,v,a10,a10,a8
69,22,2,5,a,i9,i4,i6
70,22,2,5,a,a2,a1,a4
71,22,2,5,v,a7,a10,a6
72,22,2,5,v,i10,i5,i9
73,22,2,5,v,h8,h1,h10
74,22,2,5,a,h3,h1,h9
75,22,2,5,v,h4,h2,h7
76,22,2,5,a,h3,h2,h4
77,22,2,5,a,a8,a10,a4
78,22,2,5,v,a6,a1,a9
79,22,2,5,a,h6,h10,h9
80,22,2,5,a,h4,h5,h9
81,22,2,5,a,h2,h7,h9
82,22,2,5,a,a6,a7,a8
83,22,2,5,v,i3,i2,i8
84,22,2,5,v,h6,h7,h8
85,22,2,5,v,i7,i10,i8
86,22,2,5,v,a1,a4,a7
87,22,2,5,v,h10,h4,h8
88,22,2,5,v,h10,h2,h7
89,22,2,5,a,h9,h7,h8
90,22,2,5,a,h4,h1,h10
91,22,2,5,a,a7,a10,a6
92,22,2,5,v,h8,h1,h5
93,22,2,5,a,h6,h4,h8
94,22,2,5,v,a3,a1,a10
95,22,2,5,a,h1,h3,h8
96,22,2,5,a,i9,i10,i5
