,sub,set,split,modality,prompt,opt1,opt2
0,56,6,1,a,i7,i5,i8
1,56,6,1,v,i9,i2,i5
2,56,6,1,a,h8,h10,h9
3,56,6,1,a,i3,i1,i5
4,56,6,1,a,h3,h1,h10
5,56,6,1,v,h3,h1,h5
6,56,6,1,v,a10,a5,a8
7,56,6,1,a,h6,h7,h8
8,56,6,1,a,i1,i2,i8
9,56,6,1,a,h10,h7,h8
10,56,6,1,a,a2,a1,a3
11,56,6,1,a,a3,a2,a6
12,56,6,1,v,i10,i8,i9
13,56,6,1,v,a1,a3,a9
14,56,6,1,a,a10,a8,a9
15,56,6,1,v,a9,a7,a8
16,56,6,1,v,i6,i1,i3
17,56,6,1,a,h8,h10,h3
18,56,6,1,a,h6,h4,h9
19,56,6,1,v,a4,a2,a7
20,56,6,1,v,i4,i10,i7
21,56,6,1,a,h9,h1,h2
22,56,6,1,v,i3,i10,i7
23,56,6,1,a,a8,a1,a5
24,56,6,1,v,i8,i1,i2
25,56,6,1,v,a5,a1,a9
26,56,6,1,v,h7,h1,h2
27,56,6,1,v,h2,h5,h7
28,56,6,1,v,h3,h2,h8
29,56,6,1,a,i9,i10,i7
30,56,6,1,v,a5,a3,a7
31,56,6,1,a,h7,h2,h6
32,56,6,1,a,i8,i2,i3
33,56,6,1,a,a6,a1,a5
34,56,6,1,v,h10,h5,h8
35,56,6,1,a,a1,a3,a5
36,56,6,1,v,i6,i1,i10
37,56,6,1,a,i6,i2,i9
38,56,6,1,v,h9,h3,h5
39,56,6,1,a,a6,a10,a9
40,56,6,1,a,a7,a1,a2
41,56,6,1,a,i3,i7,i8
42,56,6,1,v,h8,h1,h2
43,56,6,1,v,a9,a10,a4
44,56,6,1,v,a6,a10,a3
45,56,6,1,a,a2,a1,a8
46,56,6,1,a,a3,a2,a8
47,56,6,1,v,i7,i1,i4
48,56,6,1,a,i7,i10,i8
49,56,6,1,v,i10,i2,i8
50,56,6,1,v,i1,i10,i2
51,56,6,1,v,i6,i1,i4
52,56,6,1,a,h6,h3,h7
53,56,6,1,a,a3,a1,a9
54,56,6,1,a,i6,i10,i9
55,56,6,1,v,i6,i2,i8
56,56,6,1,a,a8,a10,a6
57,56,6,1,v,h4,h1,h10
58,56,6,1,v,h9,h4,h6
59,56,6,1,v,i2,i4,i5
60,56,6,1,a,a1,a8,a9
61,56,6,1,a,i1,i3,i5
62,56,6,1,v,a8,a7,a9
63,56,6,1,v,h5,h7,h8
64,56,6,1,a,i4,i5,i9
65,56,6,1,a,h5,h2,h7
66,56,6,1,v,h6,h3,h4
67,56,6,1,v,h3,h1,h6
68,56,6,1,a,i7,i3,i6
69,56,6,1,a,a7,a2,a4
70,56,6,1,a,a5,a10,a7
71,56,6,1,v,a3,a2,a7
72,56,6,1,v,a5,a7,a8
73,56,6,1,a,a4,a1,a8
74,56,6,1,v,i4,i1,i9
