,sub,set,split,modality,prompt,opt1,opt2
0,27,2,6,a,i8,i10,i7
1,27,2,6,a,a9,a5,a8
2,27,2,6,v,i8,i10,i9
3,27,2,6,v,i5,i1,i10
4,27,2,6,v,i4,i5,i8
5,27,2,6,v,i6,i3,i8
6,27,2,6,a,i7,i1,i10
7,27,2,6,v,h3,h5,h8
8,27,2,6,v,i1,i8,i9
9,27,2,6,v,a2,a4,a6
10,27,2,6,a,a7,a3,a8
11,27,2,6,v,h8,h6,h7
12,27,2,6,a,a6,a2,a8
13,27,2,6,a,a9,a2,a5
14,27,2,6,v,i1,i4,i9
15,27,2,6,a,i3,i7,i8
16,27,2,6,v,h10,h1,h3
17,27,2,6,v,a5,a7,a8
18,27,2,6,v,a9,a1,a10
19,27,2,6,v,h8,h1,h7
20,27,2,6,a,h7,h10,h6
21,27,2,6,v,h3,h4,h9
22,27,2,6,a,i1,i5,i8
23,27,2,6,v,h10,h8,h9
24,27,2,6,a,h3,h4,h8
25,27,2,6,a,h3,h7,h9
26,27,2,6,v,i8,i1,i4
27,27,2,6,v,h2,h6,h8
28,27,2,6,a,a5,a3,a9
29,27,2,6,a,a7,a6,a8
30,27,2,6,a,h8,h5,h6
31,27,2,6,v,a3,a1,a7
32,27,2,6,a,a7,a10,a3
33,27,2,6,a,h3,h1,h10
34,27,2,6,v,i9,i3,i6
35,27,2,6,v,i2,i6,i7
36,27,2,6,v,a5,a1,a4
37,27,2,6,a,h4,h6,h7
38,27,2,6,v,h8,h4,h9
39,27,2,6,a,i1,i10,i2
40,27,2,6,a,i2,i6,i9
41,27,2,6,v,h5,h10,h7
42,27,2,6,a,i10,i1,i5
43,27,2,6,v,a10,a1,a8
44,27,2,6,v,a7,a10,a5
45,27,2,6,v,i5,i1,i2
46,27,2,6,a,i8,i10,i6
47,27,2,6,v,h5,h4,h8
48,27,2,6,a,i6,i2,i3
49,27,2,6,a,h4,h1,h2
50,27,2,6,a,a4,a1,a5
51,27,2,6,v,i7,i1,i8
52,27,2,6,a,a5,a4,a6
53,27,2,6,v,i9,i1,i3
54,27,2,6,a,a3,a2,a4
55,27,2,6,a,h7,h10,h3
56,27,2,6,a,i9,i4,i8
57,27,2,6,v,a8,a3,a7
58,27,2,6,v,i6,i1,i4
59,27,2,6,v,i1,i4,i7
60,27,2,6,a,a2,a10,a3
61,27,2,6,v,a4,a1,a10
62,27,2,6,v,a6,a10,a5
63,27,2,6,v,a3,a1,a9
64,27,2,6,a,h6,h1,h8
65,27,2,6,a,h1,h5,h6
66,27,2,6,v,i5,i2,i8
67,27,2,6,v,h9,h1,h4
68,27,2,6,a,h7,h4,h6
69,27,2,6,a,h1,h4,h7
70,27,2,6,a,h4,h2,h6
71,27,2,6,a,h7,h3,h9
72,27,2,6,v,h4,h6,h8
73,27,2,6,a,i7,i10,i2
74,27,2,6,v,a6,a2,a7
75,27,2,6,v,i7,i2,i9
76,27,2,6,a,i7,i3,i6
77,27,2,6,v,i4,i2,i3
78,27,2,6,a,h5,h2,h6
