,sub,set,split,modality,prompt,opt1,opt2
0,50,6,1,v,h9,h3,h8
1,50,6,1,v,i7,i2,i9
2,50,6,1,a,h1,h10,h3
3,50,6,1,v,i10,i1,i5
4,50,6,1,v,i10,i4,i9
5,50,6,1,v,h3,h1,h3
6,50,6,1,v,i3,i10,i5
7,50,6,1,a,h5,h7,h9
8,50,6,1,v,i10,i1,i2
9,50,6,1,v,i2,i3,i6
10,50,6,1,v,h3,h8,h9
11,50,6,1,v,i9,i2,i6
12,50,6,1,a,i8,i1,i6
13,50,6,1,a,i1,i10,i2
14,50,6,1,v,i5,i6,i9
15,50,6,1,a,h8,h2,h6
16,50,6,1,a,i7,i1,i8
17,50,6,1,v,i8,i2,i5
18,50,6,1,v,a3,a7,a9
19,50,6,1,v,h8,h10,h2
20,50,6,1,a,h10,h1,h8
21,50,6,1,v,i2,i3,i7
22,50,6,1,a,a10,a1,a9
23,50,6,1,a,h6,h3,h8
24,50,6,1,v,i6,i1,i2
25,50,6,1,a,a10,a3,a5
26,50,6,1,a,a4,a10,a8
27,50,6,1,a,h2,h2,h5
28,50,6,1,v,i6,i4,i7
29,50,6,1,a,h7,h4,h8
30,50,6,1,a,h10,h4,h5
31,50,6,1,a,h6,h2,h5
32,50,6,1,a,h4,h6,h9
33,50,6,1,a,a5,a1,a3
34,50,6,1,a,h2,h5,h9
35,50,6,1,a,h9,h6,h7
36,50,6,1,a,a5,a2,a9
37,50,6,1,a,a7,a1,a6
38,50,6,1,v,i9,i1,i2
39,50,6,1,a,h5,h8,h9
40,50,6,1,v,h6,h3,h8
41,50,6,1,a,a2,a5,a8
42,50,6,1,a,h1,h5,h8
43,50,6,1,a,h7,h3,h4
44,50,6,1,v,h2,h4,h5
45,50,6,1,a,a7,a3,a4
46,50,6,1,v,a2,a5,a8
47,50,6,1,v,h1,h5,h6
48,50,6,1,v,a4,a5,a8
49,50,6,1,a,i2,i10,i9
50,50,6,1,v,i6,i2,i7
51,50,6,1,a,i3,i1,i6
52,50,6,1,a,i10,i1,i5
53,50,6,1,v,h8,h1,h10
54,50,6,1,v,i3,i10,i3
55,50,6,1,v,a2,a5,a9
56,50,6,1,a,h9,h2,h4
57,50,6,1,v,h10,h8,h9
58,50,6,1,v,i1,i4,i7
59,50,6,1,v,a8,a10,a4
60,50,6,1,v,i8,i3,i6
61,50,6,1,a,i5,i10,i7
62,50,6,1,v,h8,h5,h9
63,50,6,1,v,h10,h4,h5
64,50,6,1,v,i7,i1,i2
65,50,6,1,a,a2,a1,a9
66,50,6,1,a,h8,h6,h9
67,50,6,1,v,h6,h3,h4
68,50,6,1,a,h4,h2,h8
69,50,6,1,v,i10,i2,i4
70,50,6,1,v,a4,a3,a8
71,50,6,1,v,h8,h5,h6
72,50,6,1,v,h3,h10,h7
73,50,6,1,v,i9,i4,i8
74,50,6,1,a,a1,a8,a9
75,50,6,1,a,i5,i2,i9
76,50,6,1,v,h8,h2,h3
77,50,6,1,v,a5,a2,a3
78,50,6,1,v,i6,i5,i9
79,50,6,1,v,h10,h1,h5
80,50,6,1,v,h2,h10,h8
81,50,6,1,a,a2,a4,a9
82,50,6,1,v,a5,a7,a8
83,50,6,1,a,a10,a1,a5
84,50,6,1,v,i9,i2,i3
85,50,6,1,v,h2,h1,h3
86,50,6,1,a,i9,i10,i2
87,50,6,1,a,a2,a1,a4
88,50,6,1,v,i1,i3,i6
89,50,6,1,v,h3,h2,h6
90,50,6,1,v,a6,a7,a9
91,50,6,1,v,i1,i6,i8
92,50,6,1,a,i10,i4,i7
93,50,6,1,a,a5,a2,a3
94,50,6,1,v,a1,a2,a6
95,50,6,1,a,i8,i4,i6
96,50,6,1,v,h6,h5,h9
97,50,6,1,a,h2,h3,h6
98,50,6,1,a,i5,i3,i8
99,50,6,1,a,i4,i10,i9
100,50,6,1,a,a7,a1,a10
101,50,6,1,v,a7,a3,a5
102,50,6,1,a,i2,i10,i6
103,50,6,1,a,a1,a4,a8
104,50,6,1,a,i5,i8,i9
105,50,6,1,v,h7,h4,h9
106,50,6,1,a,h10,h2,h9
107,50,6,1,v,i6,i7,i8
108,50,6,1,v,i5,i10,i5
109,50,6,1,v,a3,a2,a6
110,50,6,1,v,i7,i5,i6
111,50,6,1,a,a6,a3,a7
112,50,6,1,a,a1,a6,a7
113,50,6,1,v,a7,a3,a4
114,50,6,1,a,a6,a5,a7
115,50,6,1,v,a2,a3,a5
116,50,6,1,v,a5,a10,a6
117,50,6,1,a,h7,h3,h5
118,50,6,1,v,a6,a1,a3
119,50,6,1,v,i2,i1,i4
120,50,6,1,v,a4,a2,a5
121,50,6,1,v,h9,h10,h6
122,50,6,1,a,a6,a1,a5
123,50,6,1,a,h3,h7,h8
124,50,6,1,v,i8,i1,i10
125,50,6,1,v,a3,a4,a8
126,50,6,1,v,a9,a10,a2
127,50,6,1,v,a9,a1,a2
128,50,6,1,a,i1,i8,i9
129,50,6,1,v,a8,a1,a3
130,50,6,1,a,i10,i2,i3
131,50,6,1,v,a6,a4,a9
132,50,6,1,a,i9,i3,i5
133,50,6,1,v,a5,a10,a9
134,50,6,1,a,h2,h4,h5
135,50,6,1,v,i2,i4,i6
136,50,6,1,a,a8,a4,a5
137,50,6,1,v,a9,a2,a8
138,50,6,1,v,i3,i4,i6
139,50,6,1,v,i4,i5,i8
140,50,6,1,v,a10,a2,a3
141,50,6,1,v,h4,h6,h9
142,50,6,1,a,i1,i4,i5
143,50,6,1,a,h8,h1,h2
144,50,6,1,a,i4,i2,i9
145,50,6,1,a,i1,i3,i8
146,50,6,1,a,a9,a4,a7
147,50,6,1,a,a3,a7,a9
148,50,6,1,a,h1,h7,h9
149,50,6,1,a,a4,a10,a7
150,50,6,1,a,i6,i2,i7
151,50,6,1,a,i2,i1,i10
152,50,6,1,v,i1,i10,i2
153,50,6,1,a,i3,i7,i9
154,50,6,1,a,h1,h5,h7
155,50,6,1,a,a4,a3,a5
156,50,6,1,a,h8,h1,h3
157,50,6,1,v,a1,a10,a8
158,50,6,1,a,a2,a6,a8
159,50,6,1,a,i1,i3,i7
160,50,6,1,v,h5,h3,h4
161,50,6,1,v,i9,i10,i5
162,50,6,1,v,a2,a4,a7
163,50,6,1,a,a7,a4,a9
164,50,6,1,a,i2,i1,i9
165,50,6,1,a,i7,i6,i9
166,50,6,1,a,a5,a3,a9
167,50,6,1,v,a7,a3,a8
168,50,6,1,a,a5,a10,a9
169,50,6,1,a,a9,a5,a7
170,50,6,1,v,h2,h3,h7
171,50,6,1,a,a6,a2,a8
172,50,6,1,a,h5,h2,h3
173,50,6,1,a,i9,i4,i6
174,50,6,1,v,i7,i2,i4
175,50,6,1,a,h9,h2,h3
176,50,6,1,a,h2,h1,h5
177,50,6,1,a,i6,i3,i5
178,50,6,1,v,h4,h4,h9
179,50,6,1,a,i6,i2,i5
180,50,6,1,a,h4,h10,h8
181,50,6,1,a,i4,i1,i6
182,50,6,1,a,i7,i4,i9
183,50,6,1,a,i3,i1,i2
184,50,6,1,a,h10,h8,h9
185,50,6,1,v,a1,a5,a9
186,50,6,1,a,h3,h5,h6
187,50,6,1,v,i8,i10,i4
188,50,6,1,v,a3,a2,a5
189,50,6,1,a,a7,a10,a2
190,50,6,1,a,a10,a6,a7
191,50,6,1,v,i8,i10,i5
192,50,6,1,v,h7,h10,h4
193,50,6,1,a,h9,h10,h7
194,50,6,1,v,i5,i7,i9
195,50,6,1,v,h7,h1,h8
196,50,6,1,v,i5,i10,i9
197,50,6,1,a,h5,h2,h9
198,50,6,1,a,h4,h6,h7
199,50,6,1,a,a6,a10,a4
200,50,6,1,a,h6,h10,h7
201,50,6,1,v,h5,h1,h4
202,50,6,1,a,a8,a1,a6
203,50,6,1,v,i10,i7,i9
204,50,6,1,a,h1,h4,h5
205,50,6,1,v,a10,a2,a8
206,50,6,1,a,h7,h10,h3
207,50,6,1,a,h6,h1,h3
208,50,6,1,a,i6,i5,i9
209,50,6,1,v,i7,i6,i8
210,50,6,1,a,h4,h10,h3
211,50,6,1,a,a10,a5,a8
212,50,6,1,v,h1,h10,h4
213,50,6,1,v,h10,h1,h4
214,50,6,1,v,a10,a1,a8
215,50,6,1,a,a8,a6,a7
216,50,6,1,v,i4,i2,i9
217,50,6,1,v,i1,i3,i7
218,50,6,1,a,h3,h1,h7
219,50,6,1,a,h5,h6,h8
220,50,6,1,v,h1,h2,h9
221,50,6,1,a,i8,i6,i9
222,50,6,1,a,a3,a4,a6
223,50,6,1,v,a10,a6,a7
224,50,6,1,v,a3,a10,a5
225,50,6,1,v,h4,h1,h10
226,50,6,1,v,h4,h3,h6
227,50,6,1,a,i4,i10,i6
228,50,6,1,v,i2,i5,i6
229,50,6,1,v,a4,a6,a8
230,50,6,1,v,h1,h6,h9
231,50,6,1,a,a8,a3,a4
232,50,6,1,v,h4,h2,h9
233,50,6,1,a,i10,i10,i2
234,50,6,1,v,a6,a1,a10
235,50,6,1,a,i9,i4,i5
236,50,6,1,v,h5,h4,h6
237,50,6,1,v,h5,h10,h2
238,50,6,1,a,a1,a10,a8
239,50,6,1,a,h8,h2,h4
240,50,6,1,v,h6,h10,h3
241,50,6,1,a,i4,i10,i7
242,50,6,1,a,h10,h5,h8
243,50,6,1,a,h6,h5,h8
244,50,6,1,a,i7,i1,i4
245,50,6,1,v,i4,i1,i10
246,50,6,1,v,h7,h4,h8
247,50,6,1,v,i4,i8,i9
248,50,6,1,a,h7,h5,h6
249,50,6,1,v,h9,h1,h6
250,50,6,1,v,a10,a10,a8
251,50,6,1,a,i8,i3,i7
252,50,6,1,v,a8,a5,a7
253,50,6,1,v,h2,h1,h8
254,50,6,1,a,a9,a3,a8
255,50,6,1,a,i3,i10,i3
256,50,6,1,v,i3,i4,i9
257,50,6,1,a,i2,i1,i3
258,50,6,1,a,a9,a1,a6
259,50,6,1,v,h3,h5,h6
260,50,6,1,v,a2,a4,a6
261,50,6,1,a,i6,i5,i8
262,50,6,1,v,a8,a2,a4
263,50,6,1,a,a4,a5,a7
264,50,6,1,v,h10,h2,h9
265,50,6,1,a,a3,a6,a9
266,50,6,1,a,h3,h7,h9
267,50,6,1,a,h3,h1,h3
268,50,6,1,v,a8,a1,a7
269,50,6,1,v,h9,h1,h7
270,50,6,1,v,a7,a2,a9
271,50,6,1,a,a1,a7,a8
272,50,6,1,v,h6,h3,h5
273,50,6,1,v,h1,h4,h6
274,50,6,1,a,i10,i2,i5
275,50,6,1,a,a3,a1,a8
276,50,6,1,v,a9,a1,a10
277,50,6,1,a,h9,h3,h6
278,50,6,1,v,i4,i5,i9
279,50,6,1,v,h7,h1,h2
280,50,6,1,v,a9,a10,a8
281,50,6,1,v,a1,a2,a3
282,50,6,1,v,a7,a10,a3
283,50,6,1,a,a8,a1,a3
284,50,6,1,v,h5,h4,h9
285,50,6,1,a,a9,a3,a7
286,50,6,1,v,a5,a3,a7
287,50,6,1,v,a6,a10,a8
288,50,6,1,v,i5,i4,i8
289,50,6,1,a,a4,a8,a9
290,50,6,1,v,a4,a3,a5
291,50,6,1,a,i8,i1,i7
292,50,6,1,v,i3,i2,i8
293,50,6,1,v,h9,h4,h6
294,50,6,1,a,i9,i2,i7
295,50,6,1,a,i7,i10,i8
296,50,6,1,a,i5,i3,i4
297,50,6,1,a,a3,a2,a5
298,50,6,1,v,a1,a3,a5
299,50,6,1,a,i3,i1,i10
