,sub,set,split,modality,prompt,opt1,opt2
0,78,7,7,v,h8,h1,h9
1,78,7,7,v,i8,i1,i9
2,78,7,7,v,h4,h2,h5
3,78,7,7,a,i4,i3,i5
4,78,7,7,a,h2,h6,h9
5,78,7,7,a,i3,i10,i9
6,78,7,7,v,a10,a5,a9
7,78,7,7,a,h7,h5,h8
8,78,7,7,a,a7,a4,a9
9,78,7,7,a,h3,h10,h5
10,78,7,7,v,h2,h5,h9
11,78,7,7,v,i10,i3,i6
12,78,7,7,a,i10,i4,i6
13,78,7,7,a,h4,h1,h9
14,78,7,7,a,i6,i2,i9
15,78,7,7,v,h7,h1,h6
16,78,7,7,v,i5,i10,i7
17,78,7,7,a,i2,i10,i8
18,78,7,7,v,h9,h2,h4
19,78,7,7,v,a1,a2,a5
20,78,7,7,v,h9,h2,h5
21,78,7,7,v,a5,a7,a9
22,78,7,7,a,a2,a1,a4
23,78,7,7,a,i1,i2,i4
24,78,7,7,v,i7,i5,i6
25,78,7,7,a,h7,h1,h2
26,78,7,7,a,a7,a5,a8
27,78,7,7,v,h6,h2,h8
28,78,7,7,a,h2,h1,h10
29,78,7,7,a,a9,a10,a4
30,78,7,7,v,a9,a6,a8
31,78,7,7,v,h5,h10,h8
32,78,7,7,v,a1,a3,a5
33,78,7,7,v,i4,i1,i5
34,78,7,7,a,i7,i2,i5
35,78,7,7,a,a8,a3,a7
36,78,7,7,a,h9,h1,h6
37,78,7,7,a,a5,a1,a8
38,78,7,7,a,i10,i1,i2
39,78,7,7,a,i9,i1,i2
40,78,7,7,a,h2,h10,h4
41,78,7,7,a,h5,h4,h8
42,78,7,7,v,a4,a5,a9
43,78,7,7,a,a4,a1,a7
44,78,7,7,a,h5,h10,h8
45,78,7,7,v,i1,i2,i3
46,78,7,7,a,h6,h4,h8
47,78,7,7,a,a9,a3,a6
48,78,7,7,v,i4,i10,i5
49,78,7,7,v,i10,i2,i6
50,78,7,7,v,h8,h1,h4
51,78,7,7,a,h4,h1,h8
52,78,7,7,a,a10,a5,a9
53,78,7,7,a,a4,a10,a5
54,78,7,7,v,h2,h4,h8
