,sub,set,split,modality,prompt,opt1,opt2
0,10,0,9,v,a8,a3,a9
1,10,0,9,v,i1,i6,i9
2,10,0,9,a,a3,a2,a8
3,10,0,9,v,h6,h5,h9
4,10,0,9,v,h10,h7,h8
5,10,0,9,a,h9,h3,h4
6,10,0,9,v,a2,a10,a8
7,10,0,9,a,a6,a8,a9
8,10,0,9,a,a7,a1,a3
9,10,0,9,v,a1,a3,a9
10,10,0,9,a,i5,i1,i9
11,10,0,9,a,a9,a3,a5
12,10,0,9,v,h6,h10,h8
13,10,0,9,v,h6,h1,h10
14,10,0,9,a,i10,i2,i7
15,10,0,9,v,a5,a3,a9
16,10,0,9,a,i4,i1,i2
17,10,0,9,a,i10,i4,i6
18,10,0,9,v,i9,i2,i8
19,10,0,9,a,i7,i5,i6
20,10,0,9,a,a5,a10,a3
21,10,0,9,a,a6,a3,a9
22,10,0,9,v,h3,h2,h9
23,10,0,9,a,i4,i6,i8
24,10,0,9,v,a8,a2,a4
25,10,0,9,a,h3,h10,h6
26,10,0,9,a,i9,i1,i3
27,10,0,9,v,h5,h2,h7
28,10,0,9,a,i2,i5,i7
29,10,0,9,a,i6,i10,i4
30,10,0,9,v,i6,i2,i5
31,10,0,9,a,a9,a2,a7
32,10,0,9,a,h9,h1,h6
33,10,0,9,a,a4,a6,a7
34,10,0,9,v,a10,a2,a4
35,10,0,9,a,i5,i4,i9
36,10,0,9,v,a7,a10,a8
37,10,0,9,a,a2,a4,a5
38,10,0,9,v,h7,h6,h9
39,10,0,9,v,i3,i10,i2
40,10,0,9,v,h10,h2,h9
41,10,0,9,a,i2,i10,i7
42,10,0,9,a,a8,a3,a7
43,10,0,9,a,h3,h2,h8
44,10,0,9,a,h10,h1,h5
45,10,0,9,v,i10,i1,i3
46,10,0,9,a,i7,i10,i4
47,10,0,9,v,i9,i10,i6
48,10,0,9,a,h7,h2,h4
49,10,0,9,v,a8,a2,a9
50,10,0,9,v,h1,h2,h6
51,10,0,9,a,a1,a2,a8
52,10,0,9,a,h4,h2,h5
53,10,0,9,v,i10,i1,i5
54,10,0,9,v,a3,a1,a4
55,10,0,9,v,a9,a4,a5
56,10,0,9,v,h1,h3,h6
57,10,0,9,a,a8,a4,a5
58,10,0,9,v,i6,i8,i9
59,10,0,9,v,a1,a7,a8
60,10,0,9,a,i1,i2,i8
61,10,0,9,a,h3,h10,h5
62,10,0,9,v,i3,i10,i4
63,10,0,9,v,i8,i7,i9
64,10,0,9,a,h8,h2,h5
65,10,0,9,a,a9,a7,a8
66,10,0,9,v,h9,h4,h6
67,10,0,9,v,a6,a10,a7
68,10,0,9,v,a3,a4,a8
69,10,0,9,v,h5,h1,h9
70,10,0,9,a,i7,i2,i3
71,10,0,9,v,i4,i2,i7
72,10,0,9,v,a10,a1,a2
73,10,0,9,a,h7,h2,h5
74,10,0,9,v,a2,a1,a6
75,10,0,9,v,a4,a1,a6
76,10,0,9,v,i10,i1,i9
77,10,0,9,v,i5,i8,i9
78,10,0,9,a,i1,i5,i6
79,10,0,9,a,i6,i1,i2
80,10,0,9,v,i3,i1,i8
81,10,0,9,a,i4,i3,i9
82,10,0,9,v,h9,h1,h2
83,10,0,9,a,h1,h5,h6
84,10,0,9,v,a2,a1,a4
85,10,0,9,v,i9,i10,i5
86,10,0,9,v,h8,h2,h9
87,10,0,9,v,a5,a2,a8
88,10,0,9,a,a3,a6,a8
89,10,0,9,a,a7,a6,a9
90,10,0,9,a,a8,a10,a9
91,10,0,9,v,i7,i10,i5
92,10,0,9,v,h4,h6,h8
93,10,0,9,v,i5,i4,i8
94,10,0,9,a,a10,a2,a7
95,10,0,9,a,h6,h8,h9
96,10,0,9,v,i6,i4,i7
97,10,0,9,v,h7,h2,h5
98,10,0,9,a,a5,a8,a9
99,10,0,9,v,i8,i4,i9
100,10,0,9,a,h6,h4,h8
101,10,0,9,a,a5,a2,a7
102,10,0,9,v,i4,i1,i3
103,10,0,9,a,i10,i1,i9
104,10,0,9,a,a4,a7,a8
105,10,0,9,a,h2,h5,h6
106,10,0,9,v,h8,h5,h7
107,10,0,9,v,i1,i5,i8
108,10,0,9,a,a1,a3,a7
109,10,0,9,v,h9,h2,h7
110,10,0,9,a,a10,a1,a2
111,10,0,9,v,h3,h2,h5
112,10,0,9,v,i2,i6,i9
113,10,0,9,a,i3,i8,i9
114,10,0,9,a,h4,h10,h6
115,10,0,9,v,a9,a3,a4
116,10,0,9,a,h2,h8,h9
117,10,0,9,v,h8,h4,h7
118,10,0,9,a,a2,a10,a4
119,10,0,9,a,h5,h3,h7
120,10,0,9,a,h1,h10,h8
121,10,0,9,v,h8,h1,h5
122,10,0,9,v,h2,h4,h9
123,10,0,9,a,h10,h1,h6
124,10,0,9,v,h7,h5,h6
125,10,0,9,a,h4,h1,h10
126,10,0,9,a,a5,a6,a8
127,10,0,9,v,a4,a1,a10
128,10,0,9,v,h4,h2,h3
129,10,0,9,v,i6,i5,i7
130,10,0,9,v,a7,a3,a8
131,10,0,9,v,h4,h3,h6
